epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value,total_param_l2_norm
21,7854,2.287513256072998,1.024461030960083,9.850411415100098,0.001,NaN,NaN,NaN,transformer,embedding,3,458.2381125539541
22,8211,2.287498950958252,1.0277481079101562,9.850271224975586,0.001,2.287665843963623,1.0218616724014282,9.85191535949707,transformer,embedding,3,454.0296799093485
23,8568,2.28751802444458,1.0282959938049316,9.850459098815918,0.001,NaN,NaN,NaN,transformer,embedding,3,449.0463863313198
24,8925,2.2874670028686523,1.0321308374404907,9.849956512451172,0.001,2.2877116203308105,1.0210398435592651,9.852365493774414,transformer,embedding,3,443.33259373903275
25,9282,2.287465810775757,1.048018217086792,9.849944114685059,0.001,NaN,NaN,NaN,transformer,embedding,3,438.06980153918266
26,9639,2.2877392768859863,1.0513051748275757,9.852638244628906,0.001,2.2875900268554688,1.0235050916671753,9.851167678833008,transformer,embedding,3,445.630863904953
27,9996,2.2874345779418945,1.0414440631866455,9.849637031555176,0.001,NaN,NaN,NaN,transformer,embedding,3,438.55499798059464
28,10353,2.2874557971954346,1.0447311401367188,9.849845886230469,0.001,2.2876148223876953,1.021176815032959,9.851411819458008,transformer,embedding,3,433.27974101901054
29,10710,2.292379379272461,1.0611662864685059,9.898462295532227,0.001,NaN,NaN,NaN,transformer,embedding,3,433.0162075459957
30,11067,2.287440776824951,1.048018217086792,9.849698066711426,0.001,2.2876951694488525,1.0276139974594116,9.852204322814941,transformer,embedding,3,426.0852606892586
31,11424,2.2874364852905273,1.030487298965454,9.849655151367188,0.001,NaN,NaN,NaN,transformer,embedding,3,419.6811802983284
32,11781,2.2874488830566406,1.0425398349761963,9.849777221679688,0.001,2.287646532058716,1.0195332765579224,9.851724624633789,transformer,embedding,3,413.7291370332241
33,12138,2.287440299987793,1.0365135669708252,9.849693298339844,0.001,NaN,NaN,NaN,transformer,embedding,3,408.2144338488579
34,12495,2.2874197959899902,1.06061851978302,9.849491119384766,0.001,2.2876334190368652,1.0195332765579224,9.851595878601074,transformer,embedding,3,402.8211887180805
35,12852,2.287431478500366,0.9696770310401917,9.84960651397705,0.001,NaN,NaN,NaN,transformer,embedding,3,397.275186419487
36,13209,2.2874252796173096,1.0387048721313477,9.8495454788208,0.001,2.2875914573669434,1.0281617641448975,9.851181983947754,transformer,embedding,3,391.9360527396202
37,13566,2.287402629852295,1.064453363418579,9.849322319030762,0.001,NaN,NaN,NaN,transformer,embedding,3,386.38879361748695
38,13923,2.287404775619507,1.0058344602584839,9.849343299865723,0.001,2.2876064777374268,1.021176815032959,9.851329803466797,transformer,embedding,3,381.6114274561405
39,14280,2.2874178886413574,1.0595228672027588,9.849472045898438,0.001,NaN,NaN,NaN,transformer,embedding,3,376.3646469414234
40,14637,2.2885799407958984,1.04582679271698,9.86092472076416,0.001,2.2875709533691406,1.0219985246658325,9.850979804992676,transformer,embedding,3,386.29533219337463
41,14994,2.287384033203125,1.054592251777649,9.849139213562012,0.001,NaN,NaN,NaN,transformer,embedding,3,379.5766227841377
42,15351,2.2874269485473633,0.998164713382721,9.84956169128418,0.001,2.2875819206237793,1.0228203535079956,9.851088523864746,transformer,embedding,3,374.01272016763687
43,15708,2.287403106689453,1.0387048721313477,9.849327087402344,0.001,NaN,NaN,NaN,transformer,embedding,3,368.72716677188873
44,16065,2.299529552459717,1.0326786041259766,9.969491004943848,0.001,2.2876596450805664,1.0228203535079956,9.85185432434082,transformer,embedding,3,375.90956196188927
45,16422,2.287405252456665,1.0836278200149536,9.849348068237305,0.001,NaN,NaN,NaN,transformer,embedding,3,370.6411827802658
46,16779,2.2874019145965576,1.0381571054458618,9.84931468963623,0.001,2.28757905960083,1.0235050916671753,9.851059913635254,transformer,embedding,3,365.43789798021317
47,17136,2.2874162197113037,0.9899471402168274,9.849455833435059,0.001,NaN,NaN,NaN,transformer,embedding,3,361.22907492518425
48,17493,2.287400722503662,1.0660969018936157,9.849303245544434,0.001,2.287621259689331,1.0195332765579224,9.851475715637207,transformer,embedding,3,360.0106828510761
49,17850,2.287571907043457,1.041991949081421,9.85098934173584,0.001,NaN,NaN,NaN,transformer,embedding,3,368.11435201764107
50,18207,2.287381649017334,1.0293916463851929,9.849115371704102,0.001,2.2876293659210205,1.0228203535079956,9.851555824279785,transformer,embedding,3,362.483366638422
51,18564,2.287412643432617,1.058427095413208,9.849420547485352,0.001,NaN,NaN,NaN,transformer,embedding,3,361.13202980160713
52,18921,2.287436008453369,1.033226490020752,9.849651336669922,0.001,NaN,NaN,NaN,transformer,embedding,3,371.9352567791939
53,19278,2.2873470783233643,1.0469224452972412,9.848774909973145,0.001,NaN,NaN,NaN,transformer,embedding,3,376.1697897017002
54,19635,2.2873454093933105,1.0622620582580566,9.848758697509766,0.001,NaN,NaN,NaN,transformer,embedding,3,384.4585521221161
55,19992,2.287374258041382,1.0513051748275757,9.849042892456055,0.001,2.2877895832061768,1.0158354043960571,9.853134155273438,transformer,embedding,3,393.69208854436874
56,20349,2.2872719764709473,1.0770536661148071,9.84803581237793,0.001,NaN,NaN,NaN,transformer,embedding,3,396.8758316040039
57,20706,2.2872426509857178,1.088010549545288,9.847746849060059,0.001,NaN,NaN,NaN,transformer,embedding,3,400.9173900783062
58,21063,2.287569522857666,1.118141770362854,9.850966453552246,0.001,NaN,NaN,NaN,transformer,embedding,3,403.1905085146427
59,21420,2.2872397899627686,1.1258114576339722,9.847718238830566,0.001,NaN,NaN,NaN,transformer,embedding,3,403.59415781497955
60,21777,2.2872071266174316,1.112115502357483,9.847396850585938,0.001,2.2878241539001465,1.0091242790222168,9.853474617004395,transformer,embedding,3,407.4819498360157
61,22134,2.287200450897217,1.1351248025894165,9.847331047058105,0.001,NaN,NaN,NaN,transformer,embedding,3,412.4604512155056
62,22491,2.2870538234710693,1.1701865196228027,9.845887184143066,0.001,NaN,NaN,NaN,transformer,embedding,3,412.23691895604134
63,22848,2.2871041297912598,1.1493686437606812,9.846382141113281,0.001,NaN,NaN,NaN,transformer,embedding,3,422.99126502871513
64,23205,2.2870872020721436,1.1384117603302002,9.846216201782227,0.001,NaN,NaN,NaN,transformer,embedding,3,433.85488826036453
65,23562,2.2869009971618652,1.164708137512207,9.844382286071777,0.001,2.288055419921875,1.0103569030761719,9.855753898620605,transformer,embedding,3,435.25750109553337
66,23919,2.2869255542755127,1.1701865196228027,9.844624519348145,0.001,NaN,NaN,NaN,transformer,embedding,3,436.32737621665
67,24276,2.2868998050689697,1.1668994426727295,9.84437084197998,0.001,NaN,NaN,NaN,transformer,embedding,3,441.84302312135696
68,24633,2.28743314743042,1.1592297554016113,9.84962272644043,0.001,NaN,NaN,NaN,transformer,embedding,3,454.0578761398792
69,24990,2.2872016429901123,1.1542991399765015,9.847342491149902,0.001,NaN,NaN,NaN,transformer,embedding,3,460.96117639541626
70,25347,2.286738634109497,1.2194921970367432,9.84278392791748,0.001,2.288423776626587,1.001591444015503,9.859384536743164,transformer,embedding,3,457.35974475741386
71,25704,2.2868080139160156,1.203604817390442,9.843467712402344,0.001,NaN,NaN,NaN,transformer,embedding,3,456.27557250857353
72,26061,2.286862850189209,1.1910045146942139,9.84400749206543,0.001,NaN,NaN,NaN,transformer,embedding,3,458.79301542043686
73,26418,2.286888599395752,1.179499864578247,9.844260215759277,0.001,NaN,NaN,NaN,transformer,embedding,3,463.81943771243095
74,26775,2.286806344985962,1.1504642963409424,9.843450546264648,0.001,NaN,NaN,NaN,transformer,embedding,3,466.1752797961235
75,27132,2.2869255542755127,1.1597775220870972,9.844624519348145,0.001,2.2878429889678955,1.0030980110168457,9.853660583496094,transformer,embedding,3,469.6676110625267
76,27489,2.2867431640625,1.1679952144622803,9.842828750610352,0.001,NaN,NaN,NaN,transformer,embedding,3,474.28862872719765
77,27846,2.286696195602417,1.1756649017333984,9.842366218566895,0.001,NaN,NaN,NaN,transformer,embedding,3,481.0944479703903
78,28203,2.2865653038024902,1.223874807357788,9.841078758239746,0.001,NaN,NaN,NaN,transformer,embedding,3,479.1320072263479
79,28560,2.286546468734741,1.222231388092041,9.840892791748047,0.001,NaN,NaN,NaN,transformer,embedding,3,483.9519167691469
80,28917,2.2864649295806885,1.2189443111419678,9.84009075164795,0.001,2.2883083820343018,1.019944190979004,9.858246803283691,transformer,embedding,3,485.59496669471264
81,29274,2.286562919616699,1.2151094675064087,9.841054916381836,0.001,NaN,NaN,NaN,transformer,embedding,3,494.4047953784466
82,29631,2.2864696979522705,1.2299010753631592,9.840137481689453,0.001,NaN,NaN,NaN,transformer,embedding,3,495.2626725435257
83,29988,2.285979747772217,1.2260662317276,9.835317611694336,0.001,NaN,NaN,NaN,transformer,embedding,3,497.30235190689564
84,30345,2.285616397857666,1.252362608909607,9.831744194030762,0.001,NaN,NaN,NaN,transformer,embedding,3,505.45875042676926
85,30702,2.2678894996643066,1.4167145490646362,9.6589937210083,0.001,2.1559014320373535,2.357773542404175,8.635671615600586,transformer,embedding,3,543.3528895825148
86,31059,1.6775368452072144,8.192400932312012,5.35235595703125,0.001,NaN,NaN,NaN,transformer,embedding,3,588.4185909628868
87,31416,1.1658462285995483,18.52521514892578,3.208636999130249,0.001,NaN,NaN,NaN,transformer,embedding,3,603.6262309551239
88,31773,1.005104899406433,23.122140884399414,2.732193946838379,0.001,NaN,NaN,NaN,transformer,embedding,3,609.9365526139736
89,32130,0.9255356192588806,27.704824447631836,2.523219347000122,0.001,NaN,NaN,NaN,transformer,embedding,3,614.2442086040974
90,32487,0.8612651228904724,30.311994552612305,2.366152286529541,0.001,0.7536394000053406,37.622474670410156,2.12471866607666,transformer,embedding,3,614.7014366686344
91,32844,0.8015531301498413,32.332977294921875,2.2290000915527344,0.001,NaN,NaN,NaN,transformer,embedding,3,615.6057594120502
92,33201,0.7933886647224426,35.2617301940918,2.2108757495880127,0.001,NaN,NaN,NaN,transformer,embedding,3,616.0231634378433
93,33558,0.7568886280059814,34.65198516845703,2.1316335201263428,0.001,NaN,NaN,NaN,transformer,embedding,3,616.0744823217392
94,33915,0.7315377593040466,36.63790512084961,2.0782740116119385,0.001,NaN,NaN,NaN,transformer,embedding,3,615.9409054517746
95,34272,0.7087307572364807,39.20398712158203,2.0314111709594727,0.001,0.6205859184265137,43.1318473815918,1.8600175380706787,transformer,embedding,3,616.7316204607487
96,34629,0.6827472448348999,41.11649703979492,1.9793078899383545,0.001,NaN,NaN,NaN,transformer,embedding,3,616.017717987299
97,34986,0.6740623116493225,41.825950622558594,1.962192177772522,0.001,NaN,NaN,NaN,transformer,embedding,3,616.1612351536751
98,35343,0.6553615927696228,42.39077377319336,1.9258387088775635,0.001,NaN,NaN,NaN,transformer,embedding,3,616.5258708298206
99,35700,0.6464693546295166,41.936065673828125,1.9087896347045898,0.001,NaN,NaN,NaN,transformer,embedding,3,616.8061450123787
100,36057,0.6587416529655457,44.45448684692383,1.932359218597412,0.001,0.8647052049636841,15.27450942993164,2.3743059635162354,transformer,embedding,3,615.9325818419456
101,36414,0.6359348297119141,46.129783630371094,1.888787031173706,0.001,NaN,NaN,NaN,transformer,embedding,3,615.9206841289997
102,36771,0.6555363535881042,44.93987274169922,1.9261753559112549,0.001,NaN,NaN,NaN,transformer,embedding,3,615.5662521123886
103,37128,0.6198833584785461,46.13581085205078,1.8587112426757812,0.001,NaN,NaN,NaN,transformer,embedding,3,615.1910977065563
104,37485,0.624517560005188,45.7939567565918,1.867344856262207,0.001,NaN,NaN,NaN,transformer,embedding,3,615.626519382
105,37842,0.6256593465805054,44.98534393310547,1.8694782257080078,0.001,0.8060197234153748,25.74335289001465,2.238978385925293,transformer,embedding,3,616.1565134823322
106,38199,0.601027250289917,48.95389938354492,1.8239915370941162,0.001,NaN,NaN,NaN,transformer,embedding,3,616.5152399837971
107,38556,0.6162533760070801,47.74262619018555,1.8519763946533203,0.001,NaN,NaN,NaN,transformer,embedding,3,617.4105406105518
108,38913,0.5900560021400452,46.35877990722656,1.8040894269943237,0.001,NaN,NaN,NaN,transformer,embedding,3,617.1259822249413
109,39270,0.5865742564201355,46.715972900390625,1.7978190183639526,0.001,NaN,NaN,NaN,transformer,embedding,3,617.8590333163738
110,39627,0.611032247543335,47.337223052978516,1.842332124710083,0.001,0.5759674906730652,44.30902099609375,1.7788506746292114,transformer,embedding,3,619.8895919620991
111,39984,0.59235018491745,46.6540641784668,1.8082331418991089,0.001,NaN,NaN,NaN,transformer,embedding,3,619.6775167584419
112,40341,0.5819748044013977,48.553428649902344,1.7895690202713013,0.001,NaN,NaN,NaN,transformer,embedding,3,619.8460980653763
113,40698,0.5869938135147095,48.78133010864258,1.79857337474823,0.001,NaN,NaN,NaN,transformer,embedding,3,620.276699513197
114,41055,0.5963262319564819,50.30213165283203,1.8154370784759521,0.001,NaN,NaN,NaN,transformer,embedding,3,620.6062584519386
115,41412,0.5744461417198181,48.728187561035156,1.7761465311050415,0.001,1.0348435640335083,2.874251127243042,2.8146657943725586,transformer,embedding,3,621.0856687426567
116,41769,0.5777783989906311,49.12208557128906,1.7820749282836914,0.001,NaN,NaN,NaN,transformer,embedding,3,621.4153892099857
117,42126,0.5838500261306763,49.47434616088867,1.7929279804229736,0.001,NaN,NaN,NaN,transformer,embedding,3,621.0244493484497
118,42483,0.5835384726524353,51.39288330078125,1.7923694849014282,0.001,NaN,NaN,NaN,transformer,embedding,3,620.2261345088482
119,42840,0.5931770205497742,49.32643127441406,1.8097288608551025,0.001,NaN,NaN,NaN,transformer,embedding,3,620.9799728095531
120,43197,0.603079080581665,51.3293342590332,1.8277379274368286,0.001,0.4300873279571533,77.31237030029297,1.5373917818069458,transformer,embedding,3,621.0777353644371
121,43554,0.5722233653068542,52.00701141357422,1.772202968597412,0.001,NaN,NaN,NaN,transformer,embedding,3,620.5608878731728
122,43911,0.5775138139724731,53.1328239440918,1.7816035747528076,0.001,NaN,NaN,NaN,transformer,embedding,3,621.1174048185349
123,44268,0.5854453444480896,51.59941864013672,1.7957905530929565,0.001,NaN,NaN,NaN,transformer,embedding,3,623.0994064807892
124,44625,0.5527539849281311,49.88741683959961,1.7380329370498657,0.001,NaN,NaN,NaN,transformer,embedding,3,623.2381138801575
125,44982,0.5770807862281799,51.20113754272461,1.7808321714401245,0.001,0.4845340847969055,59.448760986328125,1.6234184503555298,transformer,embedding,3,623.1784775257111
126,45339,0.570068359375,49.322593688964844,1.7683879137039185,0.001,NaN,NaN,NaN,transformer,embedding,3,622.1366094350815
127,45696,0.6029027700424194,49.84632873535156,1.8274157047271729,0.001,NaN,NaN,NaN,transformer,embedding,3,621.0636061728001
128,46053,0.5503149032592773,50.316925048828125,1.733798861503601,0.001,NaN,NaN,NaN,transformer,embedding,3,621.8327549695969
129,46410,0.5697051882743835,50.91407012939453,1.767745852470398,0.001,NaN,NaN,NaN,transformer,embedding,3,622.2968581616879
130,46767,0.5685918927192688,53.034759521484375,1.76577889919281,0.001,0.37918925285339355,83.58406066894531,1.4610995054244995,transformer,embedding,3,622.3937212228775
131,47124,0.6383361220359802,47.51253128051758,1.8933279514312744,0.001,NaN,NaN,NaN,transformer,embedding,3,621.4378484487534
132,47481,0.5612009763717651,49.66718673706055,1.7527762651443481,0.001,NaN,NaN,NaN,transformer,embedding,3,621.7736409306526
133,47838,0.5705546736717224,50.317474365234375,1.769248127937317,0.001,NaN,NaN,NaN,transformer,embedding,3,620.6020614802837
134,48195,0.5502685308456421,51.361106872558594,1.7337185144424438,0.001,NaN,NaN,NaN,transformer,embedding,3,620.6721746921539
135,48552,0.554417610168457,51.59120178222656,1.740926742553711,0.001,0.42094817757606506,72.38987731933594,1.5234053134918213,transformer,embedding,3,620.0390784740448
136,48909,0.5681952834129333,52.25627899169922,1.7650786638259888,0.001,NaN,NaN,NaN,transformer,embedding,3,618.9878302812576
137,49266,0.6677918434143066,48.333194732666016,1.9499268531799316,0.001,NaN,NaN,NaN,transformer,embedding,3,618.8455086648464
138,49623,0.5513300895690918,51.630096435546875,1.7355599403381348,0.001,NaN,NaN,NaN,transformer,embedding,3,616.7044571638107
139,49980,0.5662537217140198,53.44837951660156,1.7616549730300903,0.001,NaN,NaN,NaN,transformer,embedding,3,615.0224057435989
140,50337,0.5619695782661438,52.019065856933594,1.7541240453720093,0.001,0.3908368647098541,76.27188110351562,1.478217363357544,transformer,embedding,3,614.8867041766644
141,50694,0.5603035688400269,50.87517547607422,1.751204013824463,0.001,NaN,NaN,NaN,transformer,embedding,3,613.618841201067
142,51051,0.5711584687232971,54.21809387207031,1.77031672000885,0.001,NaN,NaN,NaN,transformer,embedding,3,614.8587700426579
143,51408,0.5483725070953369,51.16388702392578,1.7304344177246094,0.001,NaN,NaN,NaN,transformer,embedding,3,613.8990466594696
144,51765,0.5478374361991882,50.4829216003418,1.7295087575912476,0.001,NaN,NaN,NaN,transformer,embedding,3,614.3016387820244
145,52122,0.5787531137466431,50.86421585083008,1.7838128805160522,0.001,0.8187867999076843,30.363574981689453,2.267746925354004,transformer,embedding,3,613.106205701828
146,52479,0.5482462048530579,50.93708038330078,1.7302159070968628,0.001,NaN,NaN,NaN,transformer,embedding,3,612.1800133287907
147,52836,0.5527729392051697,52.245323181152344,1.7380658388137817,0.001,NaN,NaN,NaN,transformer,embedding,3,611.8318315148354
148,53193,0.5496167540550232,51.02747344970703,1.7325888872146606,0.001,NaN,NaN,NaN,transformer,embedding,3,610.9530249834061
149,53550,0.54381263256073,51.06965637207031,1.7225618362426758,0.001,NaN,NaN,NaN,transformer,embedding,3,610.4427453279495
150,53907,0.5648874640464783,52.7252311706543,1.7592498064041138,0.001,0.4004475176334381,74.7703857421875,1.492492437362671,transformer,embedding,3,609.4599996656179
151,54264,0.5864444375038147,52.265045166015625,1.7975856065750122,0.001,NaN,NaN,NaN,transformer,embedding,3,608.3961573541164
152,54621,0.5493906140327454,52.22724533081055,1.7321971654891968,0.001,NaN,NaN,NaN,transformer,embedding,3,605.8470920175314
153,54978,0.5400775074958801,52.578956604003906,1.7161399126052856,0.001,NaN,NaN,NaN,transformer,embedding,3,604.113740131259
154,55335,0.5343008637428284,52.074398040771484,1.7062549591064453,0.001,NaN,NaN,NaN,transformer,embedding,3,604.4045115709305
155,55692,0.5386891961097717,52.22066879272461,1.713758945465088,0.001,0.40353527665138245,71.43855285644531,1.4971081018447876,transformer,embedding,3,603.7741917818785
156,56049,0.5461060404777527,52.15054702758789,1.7265169620513916,0.001,NaN,NaN,NaN,transformer,embedding,3,602.4202580153942
157,56406,0.6255342960357666,49.2913703918457,1.8692444562911987,0.001,NaN,NaN,NaN,transformer,embedding,3,605.3773552030325
158,56763,0.5343024134635925,53.83241653442383,1.7062575817108154,0.001,NaN,NaN,NaN,transformer,embedding,3,603.6180777847767
159,57120,0.562333881855011,54.3194465637207,1.754763126373291,0.001,NaN,NaN,NaN,transformer,embedding,3,604.2085116356611
160,57477,0.545160710811615,52.445831298828125,1.7248855829238892,0.001,0.482020765542984,54.26275634765625,1.6193434000015259,transformer,embedding,3,604.0827423483133
161,57834,0.5316001772880554,51.844303131103516,1.7016531229019165,0.001,NaN,NaN,NaN,transformer,embedding,3,603.9045555442572
162,58191,0.6488747596740723,51.82293701171875,1.913386583328247,0.001,NaN,NaN,NaN,transformer,embedding,3,606.0342956632376
163,58548,0.6045516133308411,51.277835845947266,1.830431342124939,0.001,NaN,NaN,NaN,transformer,embedding,3,605.7705929875374
164,58905,0.5433438420295715,52.33407211303711,1.721754550933838,0.001,NaN,NaN,NaN,transformer,embedding,3,604.0365350842476
165,59262,0.5398750901222229,52.2310791015625,1.7157925367355347,0.001,0.5293021202087402,45.45099639892578,1.6977471113204956,transformer,embedding,3,604.4038871079683
166,59619,0.534243106842041,53.521240234375,1.7061563730239868,0.001,NaN,NaN,NaN,transformer,embedding,3,604.0924991518259
167,59976,0.5388562679290771,52.64414978027344,1.7140452861785889,0.001,NaN,NaN,NaN,transformer,embedding,3,603.5363769680262
168,60333,0.5380569696426392,52.91642761230469,1.7126758098602295,0.001,NaN,NaN,NaN,transformer,embedding,3,602.9529525190592
169,60690,0.5343146920204163,53.04407501220703,1.7062785625457764,0.001,NaN,NaN,NaN,transformer,embedding,3,602.6048245579004
170,61047,0.5304895639419556,52.4759635925293,1.6997642517089844,0.001,0.3714611232280731,76.62715911865234,1.4498515129089355,transformer,embedding,3,604.8280200511217
171,61404,0.520943820476532,53.433040618896484,1.6836159229278564,0.001,NaN,NaN,NaN,transformer,embedding,3,607.1158414632082
172,61761,0.5321876406669617,53.02325439453125,1.7026530504226685,0.001,NaN,NaN,NaN,transformer,embedding,3,610.4667298793793
173,62118,0.5374400615692139,53.89487075805664,1.7116196155548096,0.001,NaN,NaN,NaN,transformer,embedding,3,613.1597905755043
174,62475,0.512414276599884,53.68340301513672,1.6693165302276611,0.001,NaN,NaN,NaN,transformer,embedding,3,615.5765697211027
175,62832,0.5171891450881958,53.4719352722168,1.6773062944412231,0.001,0.6913092136383057,31.024545669555664,1.9963274002075195,transformer,embedding,3,617.7637964338064
176,63189,0.5223659873008728,54.00389099121094,1.6860120296478271,0.001,NaN,NaN,NaN,transformer,embedding,3,619.1403609961271
177,63546,1.3864458799362183,32.53239059448242,4.000606060028076,0.001,NaN,NaN,NaN,transformer,embedding,3,630.1925412118435
178,63903,0.9854899048805237,29.609115600585938,2.679124116897583,0.001,NaN,NaN,NaN,transformer,embedding,3,638.3780704289675
179,64260,0.7353143692016602,40.93516159057617,2.0861377716064453,0.001,NaN,NaN,NaN,transformer,embedding,3,638.2231347113848
180,64617,0.6605471968650818,45.84600067138672,1.9358513355255127,0.001,0.5364511609077454,58.088470458984375,1.7099277973175049,transformer,embedding,3,637.2266085743904
181,64974,0.6307400465011597,49.036075592041016,1.8790006637573242,0.001,NaN,NaN,NaN,transformer,embedding,3,637.0747396945953
182,65331,0.6218250393867493,50.71356201171875,1.8623237609863281,0.001,NaN,NaN,NaN,transformer,embedding,3,636.9360029548407
183,65688,0.5770018100738525,50.93050765991211,1.7806916236877441,0.001,NaN,NaN,NaN,transformer,embedding,3,636.4465083628893
184,66045,0.5757439136505127,51.922096252441406,1.7784531116485596,0.001,NaN,NaN,NaN,transformer,embedding,3,636.8515859395266
185,66402,0.5750330686569214,52.759742736816406,1.7771892547607422,0.001,0.3894211947917938,77.01406860351562,1.4761261940002441,transformer,embedding,3,636.4101657122374
186,66759,0.5682054758071899,52.963539123535156,1.765096664428711,0.001,NaN,NaN,NaN,transformer,embedding,3,634.883158698678
187,67116,0.5646352767944336,54.58953094482422,1.7588062286376953,0.001,NaN,NaN,NaN,transformer,embedding,3,635.3861744850874
188,67473,0.5423324108123779,56.54148483276367,1.720013976097107,0.001,NaN,NaN,NaN,transformer,embedding,3,634.1998221278191
189,67830,0.5343441963195801,53.20842361450195,1.7063288688659668,0.001,NaN,NaN,NaN,transformer,embedding,3,631.9701171517372
190,68187,0.5388163328170776,55.47429275512695,1.7139768600463867,0.001,0.3918091356754303,71.624267578125,1.4796552658081055,transformer,embedding,3,631.9947322458029
191,68544,0.5299921631813049,56.42863082885742,1.6989189386367798,0.001,NaN,NaN,NaN,transformer,embedding,3,630.3364689350128
192,68901,0.5260489583015442,56.86690139770508,1.6922329664230347,0.001,NaN,NaN,NaN,transformer,embedding,3,628.522802606225
193,69258,0.5088059902191162,56.12019729614258,1.6633039712905884,0.001,NaN,NaN,NaN,transformer,embedding,3,625.7326069027185
194,69615,0.527701199054718,57.00057601928711,1.6950312852859497,0.001,NaN,NaN,NaN,transformer,embedding,3,622.8033173382282
195,69972,0.5288059711456299,56.105953216552734,1.6969048976898193,0.001,0.37413063645362854,73.49349975585938,1.4537270069122314,transformer,embedding,3,620.4230479449034
196,70329,0.4995993375778198,57.115074157714844,1.6480607986450195,0.001,NaN,NaN,NaN,transformer,embedding,3,617.4419116973877
197,70686,0.49229103326797485,56.99016571044922,1.6360602378845215,0.001,NaN,NaN,NaN,transformer,embedding,3,614.6111690551043
198,71043,0.4739905595779419,58.176788330078125,1.6063917875289917,0.001,NaN,NaN,NaN,transformer,embedding,3,612.3555034101009
199,71400,0.505042314529419,58.898292541503906,1.6570556163787842,0.001,NaN,NaN,NaN,transformer,embedding,3,610.3499253094196
200,71757,0.47550126910209656,59.0533332824707,1.6088204383850098,0.001,0.3334449231624603,78.8282470703125,1.395768165588379,transformer,embedding,3,606.735452413559
202,72471,0.4884093701839447,58.163639068603516,1.6297218799591064,0.001,NaN,NaN,NaN,transformer,embedding,3,602.6909632384777
