epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value
0,714,2.316370725631714,0.99022376537323,10.138811111450195,0.001,2.2921292781829834,1.0427242517471313,9.895986557006836,transformer,embedding,3
1,1428,2.2910196781158447,1.0310379266738892,9.885011672973633,0.001,2.2894997596740723,1.029028296470642,9.869998931884766,transformer,embedding,3
2,2142,2.2893919944763184,0.9992631673812866,9.868935585021973,0.001,2.2887461185455322,1.0366981029510498,9.862563133239746,transformer,embedding,3
3,2856,2.288663148880005,1.0545951128005981,9.86174488067627,0.001,2.2886147499084473,1.021723747253418,9.861268043518066,transformer,embedding,3
4,3570,2.288189649581909,1.0217247009277344,9.857076644897461,0.001,2.2880029678344727,1.0231846570968628,9.855237007141113,transformer,embedding,3
5,4284,2.144625186920166,2.452960968017578,8.538840293884277,0.001,1.6015907526016235,7.765283107757568,4.960917949676514,transformer,embedding,3
6,4998,1.2999972105026245,15.815092086791992,3.6692864894866943,0.001,1.611668586730957,9.904967308044434,5.011165618896484,transformer,embedding,3
7,5712,1.0506547689437866,23.462139129638672,2.859522819519043,0.001,1.1591254472732544,14.563077926635742,3.1871447563171387,transformer,embedding,3
8,6426,0.9115732908248901,28.877281188964844,2.488234281539917,0.001,1.636094093322754,10.947875022888184,5.135073184967041,transformer,embedding,3
9,7140,0.8481230735778809,32.3930549621582,2.3352596759796143,0.001,0.762900710105896,38.87754440307617,2.1444878578186035,transformer,embedding,3
10,7854,0.7576326727867126,36.35093688964844,2.1332201957702637,0.001,0.7284220457077026,35.17066955566406,2.0718088150024414,transformer,embedding,3
11,8568,0.7095221281051636,38.50450134277344,2.033019542694092,0.001,1.0009790658950806,19.004060745239258,2.720944404602051,transformer,embedding,3
12,9282,0.6707893013954163,41.93015670776367,1.9557803869247437,0.001,NaN,NaN,NaN,transformer,embedding,3
13,9996,0.6345465183258057,43.10664367675781,1.8861665725708008,0.001,0.8578648567199707,36.000648498535156,2.3581204414367676,transformer,embedding,3
14,10710,0.6212281584739685,45.46455383300781,1.8612124919891357,0.001,NaN,NaN,NaN,transformer,embedding,3
15,11424,0.5948727130889893,46.115116119384766,1.8128001689910889,0.001,0.8006815314292908,31.33103370666504,2.227058172225952,transformer,embedding,3
16,12138,0.5880351066589355,47.71152877807617,1.8004472255706787,0.001,NaN,NaN,NaN,transformer,embedding,3
17,12852,0.5725257992744446,48.531646728515625,1.7727389335632324,0.001,0.9105764031410217,26.275922775268555,2.48575496673584,transformer,embedding,3
18,13566,0.5506106615066528,51.527793884277344,1.734311819076538,0.001,NaN,NaN,NaN,transformer,embedding,3
19,14280,0.5385152697563171,51.866634368896484,1.713460922241211,0.001,NaN,NaN,NaN,transformer,embedding,3
20,14994,0.5268546342849731,53.81749725341797,1.6935969591140747,0.001,0.6187015771865845,44.01026916503906,1.856515884399414,transformer,embedding,3
22,16422,0.5022504925727844,55.845882415771484,1.6524358987808228,0.001,NaN,NaN,NaN,transformer,embedding,3
23,17136,NaN,NaN,NaN,NaN,0.4449335038661957,64.4688491821289,1.5603864192962646,transformer,embedding,3
24,17850,0.4893946945667267,56.84761047363281,1.6313284635543823,0.001,NaN,NaN,NaN,transformer,embedding,3
26,19278,0.48204460740089417,56.783512115478516,1.6193820238113403,0.001,NaN,NaN,NaN,transformer,embedding,3
27,19992,NaN,NaN,NaN,NaN,0.5757302641868591,48.75074005126953,1.7784287929534912,transformer,embedding,3
28,20706,0.488307923078537,57.7978401184082,1.6295565366744995,0.001,NaN,NaN,NaN,transformer,embedding,3
30,22134,0.47783467173576355,57.40969467163086,1.6125788688659668,0.001,NaN,NaN,NaN,transformer,embedding,3
32,23562,NaN,NaN,NaN,NaN,0.6453865170478821,41.08479690551758,1.9067238569259644,transformer,embedding,3
33,24276,0.4757077097892761,57.61130142211914,1.6091525554656982,0.001,NaN,NaN,NaN,transformer,embedding,3
36,26418,0.520904004573822,54.76553726196289,1.683548927307129,0.001,NaN,NaN,NaN,transformer,embedding,3
38,27846,NaN,NaN,NaN,NaN,0.7592709064483643,34.93272399902344,2.1367177963256836,transformer,embedding,3
39,28560,0.4732193648815155,57.64691162109375,1.6051534414291382,0.001,NaN,NaN,NaN,transformer,embedding,3
42,30702,0.4880794584751129,56.95854568481445,1.6291842460632324,0.001,NaN,NaN,NaN,transformer,embedding,3
45,32844,NaN,NaN,NaN,NaN,0.5452002882957458,50.71237564086914,1.7249538898468018,transformer,embedding,3
46,33558,0.4836364984512329,57.009769439697266,1.6219619512557983,0.001,NaN,NaN,NaN,transformer,embedding,3
50,36414,0.479021281003952,56.821861267089844,1.614493489265442,0.001,NaN,NaN,NaN,transformer,embedding,3
53,38556,NaN,NaN,NaN,NaN,0.59107905626297,57.28647232055664,1.8059360980987549,transformer,embedding,3
55,39984,0.4724010229110718,57.973697662353516,1.6038404703140259,0.001,NaN,NaN,NaN,transformer,embedding,3
60,43554,0.5227922797203064,55.86039733886719,1.6867308616638184,0.001,NaN,NaN,NaN,transformer,embedding,3
63,45696,NaN,NaN,NaN,NaN,0.6558648943901062,39.074951171875,1.92680823802948,transformer,embedding,3
66,47838,0.4858350157737732,57.860843658447266,1.625531792640686,0.001,NaN,NaN,NaN,transformer,embedding,3
72,52122,0.4979425072669983,58.17639923095703,1.6453325748443604,0.001,NaN,NaN,NaN,transformer,embedding,3
75,54264,NaN,NaN,NaN,NaN,0.8292703628540039,41.28603744506836,2.2916460037231445,transformer,embedding,3
79,57120,0.4667566120624542,59.42219161987305,1.5948132276535034,0.001,NaN,NaN,NaN,transformer,embedding,3
86,62118,0.47368812561035156,59.92237091064453,1.6059061288833618,0.001,NaN,NaN,NaN,transformer,embedding,3
89,64260,NaN,NaN,NaN,NaN,0.5110757350921631,62.02985763549805,1.6670836210250854,transformer,embedding,3
94,67830,0.4376203417778015,61.94828796386719,1.5490167140960693,0.001,NaN,NaN,NaN,transformer,embedding,3
103,74256,0.446605384349823,61.806671142578125,1.5629973411560059,0.001,NaN,NaN,NaN,transformer,embedding,3
106,76398,NaN,NaN,NaN,NaN,1.1402796506881714,28.70724105834961,3.127642869949341,transformer,embedding,3
113,81396,0.43613219261169434,63.20668029785156,1.5467132329940796,0.001,NaN,NaN,NaN,transformer,embedding,3
124,89250,0.42728739976882935,64.05255126953125,1.5330932140350342,0.001,NaN,NaN,NaN,transformer,embedding,3
127,91392,NaN,NaN,NaN,NaN,1.890652060508728,28.507644653320312,6.62368631362915,transformer,embedding,3
136,97818,0.4226239025592804,64.93785858154297,1.5259603261947632,0.001,NaN,NaN,NaN,transformer,embedding,3
