epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding
0,10,5.471134662628174,0.38265305757522583,237.7297821044922,0.001,5.448736667633057,0.7226354479789734,232.46429443359375,mlp,onehot
1,20,5.393667697906494,1.1054421663284302,220.0088348388672,0.001,5.2651519775390625,0.9776833057403564,193.4757080078125,mlp,onehot
2,30,5.115994453430176,1.084183692932129,166.66644287109375,0.001,4.934130668640137,0.9776833057403564,138.95230102539062,mlp,onehot
3,40,4.846458435058594,1.084183692932129,127.28878784179688,0.001,4.740471839904785,0.9776833057403564,114.48821258544922,mlp,onehot
4,50,4.676609992980957,1.0416666269302368,107.40534973144531,0.001,4.650636196136475,0.4675876498222351,104.65154266357422,mlp,onehot
5,60,4.602601051330566,1.2755101919174194,99.74341583251953,0.001,4.622135639190674,0.4675876498222351,101.71102142333984,mlp,onehot
6,70,4.575840473175049,1.6369047164916992,97.109619140625,0.001,4.617056846618652,0.5100956559181213,101.19575500488281,mlp,onehot
7,80,4.56307315826416,1.360544204711914,95.87767791748047,0.001,4.619563579559326,0.40382570028305054,101.44974517822266,mlp,onehot
8,90,4.559286117553711,1.7857142686843872,95.51526641845703,0.001,4.624781131744385,0.5951115489006042,101.98045349121094,mlp,onehot
9,100,4.550405502319336,1.3818026781082153,94.67079162597656,0.001,4.629197120666504,0.1912858635187149,102.43179321289062,mlp,onehot
10,110,4.539620399475098,1.8069727420806885,93.65524291992188,0.001,4.635900974273682,0.2763018012046814,103.12078857421875,mlp,onehot
11,120,4.53200101852417,2.168367385864258,92.9443588256836,0.001,4.647849082946777,0.3613177239894867,104.36027526855469,mlp,onehot
12,130,4.5236687660217285,2.147108793258667,92.17314147949219,0.001,4.653139114379883,0.2763018012046814,104.91380310058594,mlp,onehot
13,140,4.515336990356445,2.040816307067871,91.40836334228516,0.001,4.664942741394043,0.21253985166549683,106.15950775146484,mlp,onehot
14,150,4.506157875061035,1.9557822942733765,90.57315826416016,0.001,4.677113056182861,0.23379382491111755,107.45939636230469,mlp,onehot
15,160,4.494543075561523,2.168367385864258,89.52725219726562,0.001,4.689857482910156,0.23379382491111755,108.8376693725586,mlp,onehot
16,170,4.481932163238525,2.5722789764404297,88.40531921386719,0.001,4.702576637268066,0.25504782795906067,110.2308349609375,mlp,onehot
17,180,4.467378616333008,2.5935373306274414,87.1280288696289,0.001,4.71620512008667,0.12752391397953033,111.74339294433594,mlp,onehot
18,190,4.455451011657715,3.103741407394409,86.094970703125,0.001,4.733829498291016,0.2763018012046814,113.73026275634766,mlp,onehot
19,200,4.441797256469727,3.210033893585205,84.92744445800781,0.001,4.7491679191589355,0.17003187537193298,115.48815155029297,mlp,onehot
20,210,4.4270453453063965,3.4438774585723877,83.68379211425781,0.001,4.769619464874268,0.23379382491111755,117.87437438964844,mlp,onehot
21,220,4.413992404937744,3.720237970352173,82.59857177734375,0.001,4.792764186859131,0.21253985166549683,120.63436126708984,mlp,onehot
22,230,4.400001525878906,3.6777210235595703,81.45099639892578,0.001,4.8073601722717285,0.10626992583274841,122.4080581665039,mlp,onehot
23,240,4.383127212524414,3.996598482131958,80.08809661865234,0.001,4.827542781829834,0.14877788722515106,124.90367126464844,mlp,onehot
24,250,4.367249011993408,4.230442047119141,78.82648468017578,0.001,4.8534088134765625,0.10626992583274841,128.17657470703125,mlp,onehot
25,260,4.3527750968933105,4.251700401306152,77.69377136230469,0.001,4.872371673583984,0.21253985166549683,130.63035583496094,mlp,onehot
26,270,4.335158348083496,4.719387531280518,76.33704376220703,0.001,4.892445087432861,0.12752391397953033,133.279052734375,mlp,onehot
27,280,4.317245960235596,5.059523582458496,74.98184204101562,0.001,4.9209160804748535,0.1912858635187149,137.128173828125,mlp,onehot
28,290,4.299248218536377,4.868196964263916,73.6444091796875,0.001,4.941887378692627,0.17003187537193298,140.0343017578125,mlp,onehot
29,300,4.282097339630127,5.080781936645508,72.3921127319336,0.001,4.957855701446533,0.17003187537193298,142.28836059570312,mlp,onehot
30,310,4.26422643661499,5.548469066619873,71.10989379882812,0.001,4.978927135467529,0.14877788722515106,145.31838989257812,mlp,onehot
31,320,4.242619514465332,5.718537330627441,69.58990478515625,0.001,5.007110595703125,0.17003187537193298,149.47222900390625,mlp,onehot
32,330,4.224118232727051,6.05867338180542,68.31423950195312,0.001,5.028267860412598,0.10626992583274841,152.6683349609375,mlp,onehot
33,340,4.20684814453125,5.888605117797852,67.14457702636719,0.001,5.045657634735107,0.17003187537193298,155.34642028808594,mlp,onehot
34,350,4.185777187347412,6.4838433265686035,65.74457550048828,0.001,5.066704273223877,0.1912858635187149,158.6505889892578,mlp,onehot
35,360,4.15939474105835,6.760203838348389,64.03275299072266,0.001,5.089507102966309,0.14877788722515106,162.30984497070312,mlp,onehot
