epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding
0,10,5.419791221618652,1.2542517185211182,225.83197021484375,0.001,5.190157413482666,0.8076514005661011,179.49681091308594,mlp,embedding
1,20,5.008173942565918,1.1904761791229248,149.63125610351562,0.001,4.85263729095459,0.9351752996444702,128.07772827148438,mlp,embedding
2,30,4.718875885009766,0.9778911471366882,112.042236328125,0.001,4.708328723907471,0.9139213562011719,110.86671447753906,mlp,embedding
3,40,4.6151909828186035,1.1267006397247314,101.00711822509766,0.001,4.690454006195068,0.9139213562011719,108.9026107788086,mlp,embedding
4,50,4.5900397300720215,1.3392857313156128,98.49834442138672,0.001,4.710161209106445,0.701381504535675,111.07006072998047,mlp,embedding
5,60,4.573668956756592,1.4243197441101074,96.89897918701172,0.001,4.704302787780762,0.31880977749824524,110.42127227783203,mlp,embedding
6,70,4.548959255218506,1.7006802558898926,94.53397369384766,0.001,4.73167610168457,0.3825717270374298,113.4856185913086,mlp,embedding
7,80,4.535000801086426,1.8069727420806885,93.22358703613281,0.001,4.7570013999938965,0.23379382491111755,116.39637756347656,mlp,embedding
8,90,4.524254322052002,2.062074899673462,92.22712707519531,0.001,4.762662887573242,0.12752391397953033,117.05722045898438,mlp,embedding
9,100,4.508242607116699,2.062074899673462,90.76217651367188,0.001,4.791071891784668,0.21253985166549683,120.43038940429688,mlp,embedding
10,110,4.502096176147461,2.253401279449463,90.20602416992188,0.001,4.814598083496094,0.23379382491111755,123.29724884033203,mlp,embedding
11,120,4.485600471496582,2.6147959232330322,88.73021697998047,0.001,4.822708606719971,0.17003187537193298,124.30131530761719,mlp,embedding
12,130,4.468554973602295,2.6573128700256348,87.23058319091797,0.001,4.85451078414917,0.17003187537193298,128.31790161132812,mlp,embedding
13,140,4.445789813995361,2.465986490249634,85.26719665527344,0.001,4.889786720275879,0.12752391397953033,132.9252166748047,mlp,embedding
14,150,4.443349838256836,2.93367338180542,85.05940246582031,0.001,4.901523590087891,0.12752391397953033,134.49453735351562,mlp,embedding
15,160,4.424021244049072,3.125,83.43110656738281,0.001,4.936285972595215,0.10626992583274841,139.25210571289062,mlp,embedding
16,170,4.407832145690918,3.401360511779785,82.09130859375,0.001,4.95922327041626,0.08501593768596649,142.4830780029297,mlp,embedding
17,180,4.377203941345215,3.0612244606018066,79.6151123046875,0.001,4.996921062469482,0.06376195698976517,147.9569091796875,mlp,embedding
18,190,4.362761497497559,2.9974489212036133,78.47354125976562,0.001,5.0257248878479,0.08501593768596649,152.28060913085938,mlp,embedding
19,200,4.33709192276001,4.017857074737549,76.48479461669922,0.001,5.053147315979004,0.17003187537193298,156.51429748535156,mlp,embedding
20,210,4.317611217498779,3.9540815353393555,75.00923156738281,0.001,5.095502853393555,0.06376195698976517,163.2859344482422,mlp,embedding
21,220,4.297232151031494,4.187925338745117,73.49608612060547,0.001,5.138823986053467,0.14877788722515106,170.51512145996094,mlp,embedding
22,230,4.269537925720215,4.825680255889893,71.48859405517578,0.001,5.1765899658203125,0.042507968842983246,177.07794189453125,mlp,embedding
23,240,4.229085922241211,4.761904716491699,68.65444946289062,0.001,5.244264125823975,0.042507968842983246,189.47633361816406,mlp,embedding
24,250,4.200709819793701,5.399659633636475,66.73368072509766,0.001,5.281829357147217,0.021253984421491623,196.72943115234375,mlp,embedding
25,260,4.17946195602417,5.144557476043701,65.33069610595703,0.001,5.310301780700684,0.042507968842983246,202.4113006591797,mlp,embedding
26,270,4.1431732177734375,5.590986251831055,63.00242614746094,0.001,5.390888214111328,0.042507968842983246,219.39817810058594,mlp,embedding
27,280,4.104864120483398,6.441326141357422,60.63450622558594,0.001,5.459538459777832,0.06376195698976517,234.9889373779297,mlp,embedding
28,290,4.075165271759033,6.3775506019592285,58.860206604003906,0.001,5.447628974914551,0.042507968842983246,232.20693969726562,mlp,embedding
29,300,4.025820255279541,7.249149322509766,56.0262451171875,0.001,5.5589447021484375,0.021253984421491623,259.5487976074219,mlp,embedding
30,310,3.968614101409912,8.482142448425293,52.91115188598633,0.001,5.580687522888184,0.042507968842983246,265.25390625,mlp,embedding
31,320,3.928659439086914,9.523809432983398,50.83877944946289,0.001,5.663553714752197,0.042507968842983246,288.1708984375,mlp,embedding
32,330,3.8901238441467285,9.54506778717041,48.91694259643555,0.001,5.721378803253174,0.042507968842983246,305.32562255859375,mlp,embedding
33,340,3.8438570499420166,10.79931926727295,46.70527267456055,0.001,5.7672648429870605,0.021253984421491623,319.6622009277344,mlp,embedding
34,350,3.7744767665863037,12.096088409423828,43.574703216552734,0.001,5.893110275268555,0.0,362.5310974121094,mlp,embedding
35,360,3.7399463653564453,11.840986251831055,42.095733642578125,0.001,5.915327548980713,0.021253984421491623,370.6756896972656,mlp,embedding
36,370,3.697510004043579,13.371598243713379,40.346717834472656,0.001,5.972359657287598,0.021253984421491623,392.4305725097656,mlp,embedding
37,380,3.627269983291626,14.51955795288086,37.61000061035156,0.001,6.058165073394775,0.021253984421491623,427.5901184082031,mlp,embedding
38,390,3.5738000869750977,15.24234676361084,35.651817321777344,0.001,6.139723777770996,0.06376195698976517,463.9254150390625,mlp,embedding
39,400,3.4891626834869385,16.85799217224121,32.758506774902344,0.001,6.2114644050598145,0.0,498.4306335449219,mlp,embedding
40,410,3.4336748123168945,18.835033416748047,30.990318298339844,0.001,6.2739739418029785,0.021253984421491623,530.5816650390625,mlp,embedding
41,420,3.3830814361572266,19.919218063354492,29.461414337158203,0.001,6.299205780029297,0.021253984421491623,544.1395874023438,mlp,embedding
42,430,3.299447536468506,21.343536376953125,27.09766387939453,0.001,6.4499640464782715,0.021253984421491623,632.6795654296875,mlp,embedding
43,440,3.218106508255005,23.596939086914062,24.98077392578125,0.001,6.460720062255859,0.042507968842983246,639.5213623046875,mlp,embedding
44,450,3.1324925422668457,25.55272102355957,22.93106460571289,0.001,6.61086368560791,0.021253984421491623,743.1245727539062,mlp,embedding
45,460,3.0697453022003174,27.63605308532715,21.53641700744629,0.001,6.65696907043457,0.021253984421491623,778.188720703125,mlp,embedding
46,470,2.984365463256836,29.209182739257812,19.773950576782227,0.001,6.722633361816406,0.0,831.0029907226562,mlp,embedding
47,480,2.8958985805511475,31.016155242919922,18.09975814819336,0.001,6.903876781463623,0.0,996.1290283203125,mlp,embedding
48,490,2.8367483615875244,32.78061294555664,17.06020164489746,0.001,7.001397132873535,0.0,1098.1663818359375,mlp,embedding
49,500,2.7535674571990967,35.31037139892578,15.698535919189453,0.001,7.0613789558410645,0.021253984421491623,1166.052001953125,mlp,embedding
50,510,2.668675184249878,36.9472770690918,14.420851707458496,0.001,7.117441654205322,0.042507968842983246,1233.291259765625,mlp,embedding
51,520,2.59075665473938,39.15816116333008,13.339861869812012,0.001,7.335470676422119,0.0,1533.74951171875,mlp,embedding
52,530,2.538283348083496,39.09438705444336,12.657922744750977,0.001,7.343306541442871,0.06376195698976517,1545.81494140625,mlp,embedding
53,540,2.4301345348358154,43.53741455078125,11.360410690307617,0.001,7.518619537353516,0.021253984421491623,1842.022705078125,mlp,embedding
54,550,2.347209930419922,45.34438705444336,10.456355094909668,0.001,7.549936294555664,0.021253984421491623,1900.6217041015625,mlp,embedding
55,560,2.24543833732605,49.2772102355957,9.444554328918457,0.001,7.692066192626953,0.042507968842983246,2190.896728515625,mlp,embedding
56,570,2.2134060859680176,48.7244873046875,9.146818161010742,0.001,7.743081569671631,0.042507968842983246,2305.566162109375,mlp,embedding
57,580,2.125967264175415,50.91411590576172,8.381000518798828,0.001,7.810096263885498,0.042507968842983246,2465.36767578125,mlp,embedding
58,590,2.0160062313079834,54.613094329833984,7.508278846740723,0.001,7.95643424987793,0.042507968842983246,2853.878662109375,mlp,embedding
59,600,1.9407473802566528,56.29251480102539,6.963953971862793,0.001,8.078776359558105,0.021253984421491623,3225.2841796875,mlp,embedding
60,610,1.8548145294189453,58.779762268066406,6.390512943267822,0.001,8.135208129882812,0.021253984421491623,3412.5263671875,mlp,embedding
61,620,1.7640604972839355,61.692176818847656,5.836086750030518,0.001,8.303485870361328,0.042507968842983246,4037.923583984375,mlp,embedding
62,630,1.6780681610107422,63.988094329833984,5.35520076751709,0.001,8.377586364746094,0.042507968842983246,4348.50048828125,mlp,embedding
63,640,1.6310267448425293,65.49745178222656,5.1091179847717285,0.001,8.562339782714844,0.042507968842983246,5230.90625,mlp,embedding
64,650,1.5583701133728027,67.17687225341797,4.751071453094482,0.001,8.639345169067383,0.042507968842983246,5649.62890625,mlp,embedding
65,660,1.4721617698669434,69.28146362304688,4.358647346496582,0.001,8.857029914855957,0.08501593768596649,7023.59130859375,mlp,embedding
66,670,1.4059720039367676,71.57737731933594,4.0794901847839355,0.001,8.865152359008789,0.06376195698976517,7080.8720703125,mlp,embedding
67,680,1.3312604427337646,73.36309051513672,3.7858121395111084,0.001,9.090917587280273,0.08501593768596649,8874.3251953125,mlp,embedding
68,690,1.2530782222747803,76.33928680419922,3.501103639602661,0.001,9.186174392700195,0.08501593768596649,9761.236328125,mlp,embedding
69,700,1.1701401472091675,77.99744415283203,3.2224442958831787,0.001,9.263388633728027,0.06376195698976517,10544.8056640625,mlp,embedding
70,710,1.1216169595718384,79.44302368164062,3.0698139667510986,0.001,9.438369750976562,0.06376195698976517,12561.22265625,mlp,embedding
71,720,1.0492490530014038,81.6751708984375,2.85550594329834,0.001,9.549139022827148,0.06376195698976517,14032.607421875,mlp,embedding
72,730,1.0123659372329712,81.90901184082031,2.7521045207977295,0.001,9.629490852355957,0.08501593768596649,15206.69140625,mlp,embedding
73,740,0.9308978915214539,85.33163452148438,2.536785840988159,0.001,9.799785614013672,0.08501593768596649,18029.87890625,mlp,embedding
74,750,0.8528769612312317,87.39370727539062,2.3463876247406006,0.001,10.005529403686523,0.08501593768596649,22148.595703125,mlp,embedding
75,760,0.8354511857032776,87.22364044189453,2.305854082107544,0.001,10.026934623718262,0.08501593768596649,22627.802734375,mlp,embedding
76,770,0.7686049342155457,89.24319458007812,2.1567554473876953,0.001,10.238791465759277,0.08501593768596649,27967.306640625,mlp,embedding
77,780,0.7308913469314575,90.32737731933594,2.0769309997558594,0.001,10.3927640914917,0.08501593768596649,32622.71484375,mlp,embedding
78,790,0.6869282722473145,90.71002960205078,1.9876008033752441,0.001,10.516674041748047,0.06376195698976517,36926.10546875,mlp,embedding
79,800,0.6245396137237549,92.70832824707031,1.867385983467102,0.001,10.721305847167969,0.08501593768596649,45311.03515625,mlp,embedding
80,810,0.5797934532165527,93.53741455078125,1.7856695652008057,0.001,10.78100872039795,0.08501593768596649,48098.6171875,mlp,embedding
