epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding
0,6,5.491626739501953,0.03542330861091614,242.651611328125,0.0006,4.004952430725098,0.0,54.86921310424805,transformer,embedding
1,12,3.4376885890960693,0.0,31.11495590209961,0.001,3.017780303955078,0.0,20.445858001708984,transformer,embedding
2,18,2.874638319015503,0.0,17.71901512145996,0.001,2.668537139892578,0.0,14.418861389160156,transformer,embedding
3,24,2.539224147796631,0.0,12.66983699798584,0.001,2.4386987686157227,0.0,11.458121299743652,transformer,embedding
4,30,2.3993780612945557,1.0272759199142456,11.01632308959961,0.001,2.38252592086792,0.8958396315574646,10.832229614257812,transformer,embedding
5,36,2.3521933555603027,1.3106623888015747,10.508593559265137,0.001,2.3493263721466064,0.8806559443473816,10.478508949279785,transformer,embedding
6,42,2.329454183578491,1.7357420921325684,10.272333145141602,0.001,2.333791732788086,0.8199210166931152,10.316987037658691,transformer,embedding
7,48,2.315579414367676,1.4169323444366455,10.130790710449219,0.001,2.3249435424804688,0.9413908123970032,10.226102828979492,transformer,embedding
8,54,2.3088979721069336,1.2398158311843872,10.063328742980957,0.001,2.319622755050659,0.8654721975326538,10.171835899353027,transformer,embedding
9,60,2.303389549255371,1.4523556232452393,10.008048057556152,0.001,2.3162477016448975,0.8502885103225708,10.137563705444336,transformer,embedding
10,66,2.299586296081543,1.3106623888015747,9.970056533813477,0.001,2.3143422603607178,0.835104763507843,10.118265151977539,transformer,embedding
11,72,2.2959933280944824,1.4523556232452393,9.93429946899414,0.001,2.3130791187286377,0.7136349678039551,10.10549259185791,transformer,embedding
12,78,2.2929799556732178,1.3815090656280518,9.90440845489502,0.001,2.313089370727539,0.8502885103225708,10.105596542358398,transformer,embedding
13,84,2.290668487548828,1.7357420921325684,9.88154125213623,0.001,2.3125622272491455,0.6832675337791443,10.10027027130127,transformer,embedding
14,90,2.286607265472412,1.94828200340271,9.84149169921875,0.001,2.313296318054199,0.8047373294830322,10.107687950134277,transformer,embedding
15,96,2.2813193798065186,2.267091751098633,9.78958797454834,0.001,2.314162254333496,0.6832675337791443,10.11644458770752,transformer,embedding
16,102,2.27626371383667,2.3379383087158203,9.740220069885254,0.001,2.3190829753875732,0.7440024018287659,10.16634750366211,transformer,embedding
17,108,2.2646994590759277,2.6213247776031494,9.628230094909668,0.001,2.3244271278381348,0.5769814848899841,10.220823287963867,transformer,embedding
18,114,2.2514514923095703,3.0464046001434326,9.501517295837402,0.001,2.3406853675842285,0.6680837869644165,10.388354301452637,transformer,embedding
19,120,2.22784423828125,4.038257122039795,9.279839515686035,0.001,2.367917537689209,0.4555116891860962,10.675138473510742,transformer,embedding
20,126,2.196753740310669,4.711299896240234,8.995763778686523,0.001,2.406571388244629,0.485879123210907,11.095852851867676,transformer,embedding
21,132,2.1549806594848633,6.1990790367126465,8.627723693847656,0.001,2.447639226913452,0.7136349678039551,11.56102180480957,transformer,embedding
22,138,2.113755941390991,7.368048191070557,8.279279708862305,0.001,2.468388795852661,0.5314303040504456,11.803413391113281,transformer,embedding
23,144,2.069112777709961,9.351753234863281,7.917795181274414,0.001,2.4991111755371094,0.7440024018287659,12.171670913696289,transformer,embedding
24,150,2.015007972717285,11.795961380004883,7.500787258148193,0.001,2.5118768215179443,0.7288187146186829,12.328045845031738,transformer,embedding
25,156,1.9641871452331543,14.452709197998047,7.129115104675293,0.001,2.540361166000366,0.8199210166931152,12.684250831604004,transformer,embedding
26,162,1.9096630811691284,17.392845153808594,6.750813961029053,0.001,2.5452091693878174,0.8654721975326538,12.745893478393555,transformer,embedding
27,168,1.8547687530517578,19.87247657775879,6.3902201652526855,0.001,2.56197190284729,1.047676920890808,12.961350440979004,transformer,embedding
28,174,1.7957603931427002,22.848033905029297,6.024053573608398,0.001,2.583231210708618,1.1235954761505127,13.239850044250488,transformer,embedding
29,180,1.7379581928253174,26.177825927734375,5.685722351074219,0.001,2.594371795654297,1.290616512298584,13.388174057006836,transformer,embedding
30,186,1.6738280057907104,29.861848831176758,5.3325419425964355,0.001,2.6172120571136475,1.5335559844970703,13.697482109069824,transformer,embedding
31,192,1.600717306137085,33.47502517700195,4.9565863609313965,0.001,2.6320199966430664,1.7157607078552246,13.901823043823242,transformer,embedding
32,198,1.5338834524154663,36.06092834472656,4.636146068572998,0.001,2.6477367877960205,1.8220467567443848,14.122041702270508,transformer,embedding
33,204,1.4635207653045654,39.6386833190918,4.321146488189697,0.001,2.667985439300537,2.3079259395599365,14.410908699035645,transformer,embedding
34,210,1.391401767730713,43.67694091796875,4.020482063293457,0.001,2.6727776527404785,2.717886447906494,14.480134010314941,transformer,embedding
35,216,1.3164982795715332,47.112998962402344,3.7303359508514404,0.001,2.698624849319458,3.0671119689941406,14.859284400939941,transformer,embedding
36,222,1.2510346174240112,49.84059524536133,3.4939560890197754,0.001,2.7170445919036865,3.264500379562378,15.13552474975586,transformer,embedding
37,228,1.1807832717895508,53.7725830078125,3.2569241523742676,0.001,2.733027219772339,3.6440935134887695,15.379373550415039,transformer,embedding
38,234,1.1064633131027222,56.74814224243164,3.0236458778381348,0.001,2.7497313022613525,4.190707683563232,15.638429641723633,transformer,embedding
39,240,1.0304815769195557,61.282325744628906,2.802415132522583,0.001,2.7762508392333984,4.3425445556640625,16.058700561523438,transformer,embedding
40,246,0.9605333805084229,63.5848388671875,2.6130897998809814,0.001,2.787012815475464,4.919526100158691,16.232458114624023,transformer,embedding
41,252,0.8802176713943481,70.13815307617188,2.4114246368408203,0.001,2.807631492614746,5.268752098083496,16.57062339782715,transformer,embedding
42,258,0.8120195865631104,72.68862915039062,2.2524523735046387,0.001,2.829711675643921,5.739447116851807,16.940576553344727,transformer,embedding
43,264,0.7472819685935974,76.1955337524414,2.1112537384033203,0.001,2.8501665592193604,6.1949591636657715,17.290660858154297,transformer,embedding
44,270,0.6833611130714417,80.30464172363281,1.9805233478546143,0.001,2.874411106109619,6.361979961395264,17.714988708496094,transformer,embedding
45,276,0.6191034913063049,83.98866271972656,1.8572622537612915,0.001,2.8912854194641113,7.151533603668213,18.01645278930664,transformer,embedding
46,282,0.5463560223579407,86.64541625976562,1.726948618888855,0.001,2.915161609649658,7.242635726928711,18.451793670654297,transformer,embedding
47,288,0.48104435205459595,89.93978118896484,1.6177630424499512,0.001,2.9334237575531006,7.865168571472168,18.791858673095703,transformer,embedding
48,294,0.42855191230773926,92.52568054199219,1.535033106803894,0.001,2.956023931503296,7.865168571472168,19.221393585205078,transformer,embedding
