epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value,total_param_l2_norm
51,208,0.6866129636764526,82.25292205810547,1.9869741201400757,0.001,NaN,NaN,NaN,transformer,embedding,2,317.12855488806963
52,212,0.6299326419830322,86.0786361694336,1.8774840831756592,0.001,NaN,NaN,NaN,transformer,embedding,2,317.8430268988013
53,216,0.5818747282028198,88.62911224365234,1.789389967918396,0.001,NaN,NaN,NaN,transformer,embedding,2,318.5333388745785
54,220,0.5257225036621094,91.02018737792969,1.691680669784546,0.001,NaN,NaN,NaN,transformer,embedding,2,319.2110288441181
55,224,0.4713574945926666,93.03932189941406,1.6021676063537598,0.001,2.9944217205047607,8.383153915405273,19.973806381225586,transformer,embedding,2,319.86950621008873
56,228,0.4274364709854126,94.26142120361328,1.533321738243103,0.001,NaN,NaN,NaN,transformer,embedding,2,320.51593402028084
57,232,0.3803584575653076,95.96173858642578,1.4628088474273682,0.001,NaN,NaN,NaN,transformer,embedding,2,321.15372201800346
58,236,0.33990317583084106,97.29011535644531,1.4048116207122803,0.001,NaN,NaN,NaN,transformer,embedding,2,321.7489657178521
59,240,0.2992498576641083,98.24654388427734,1.3488465547561646,0.001,NaN,NaN,NaN,transformer,embedding,2,322.3425277248025
60,244,0.2624821364879608,99.04357147216797,1.3001532554626465,0.001,3.1095571517944336,9.91098690032959,22.411117553710938,transformer,embedding,2,322.89824037253857
61,248,0.22747789323329926,99.57492065429688,1.255429744720459,0.001,NaN,NaN,NaN,transformer,embedding,2,323.4376530498266
62,252,0.2008591890335083,99.6280517578125,1.2224526405334473,0.001,NaN,NaN,NaN,transformer,embedding,2,323.9596385359764
63,256,0.17593201994895935,99.73432922363281,1.1923569440841675,0.001,NaN,NaN,NaN,transformer,embedding,2,324.45112719386816
64,260,0.1510666310787201,99.84059143066406,1.1630741357803345,0.001,NaN,NaN,NaN,transformer,embedding,2,324.9209794551134
65,264,0.1318938434123993,99.78746032714844,1.1409871578216553,0.001,3.201549768447876,10.933971405029297,24.570579528808594,transformer,embedding,2,325.35013134777546
66,268,0.11352401971817017,100.0,1.1202187538146973,0.001,NaN,NaN,NaN,transformer,embedding,2,325.7638368755579
67,272,0.09801705926656723,99.94686889648438,1.1029815673828125,0.001,NaN,NaN,NaN,transformer,embedding,2,326.1413073018193
68,276,0.08645573258399963,99.94686889648438,1.0903030633926392,0.001,NaN,NaN,NaN,transformer,embedding,2,326.49695244431496
69,280,0.07632460445165634,99.94686889648438,1.0793129205703735,0.001,NaN,NaN,NaN,transformer,embedding,2,326.8239827826619
70,284,0.06805072724819183,99.89373016357422,1.0704195499420166,0.001,3.2921297550201416,11.54510498046875,26.90009307861328,transformer,embedding,2,327.12644236534834
71,288,0.05965885519981384,100.0,1.061474323272705,0.001,NaN,NaN,NaN,transformer,embedding,2,327.41636396199465
72,292,0.052824467420578,99.94686889648438,1.0542445182800293,0.001,NaN,NaN,NaN,transformer,embedding,2,327.6825421229005
73,296,0.04782869294285774,99.94686889648438,1.0489909648895264,0.001,NaN,NaN,NaN,transformer,embedding,2,327.92661253362894
74,300,0.04299124330282211,99.94686889648438,1.0439287424087524,0.001,NaN,NaN,NaN,transformer,embedding,2,328.1551091969013
75,304,0.038634851574897766,100.0,1.0393909215927124,0.001,3.363903760910034,11.877242088317871,28.901796340942383,transformer,embedding,2,328.3739013299346
76,308,0.03466954082250595,99.94686889648438,1.0352774858474731,0.001,NaN,NaN,NaN,transformer,embedding,2,328.572337731719
77,312,0.031363438814878464,99.94686889648438,1.0318604707717896,0.001,NaN,NaN,NaN,transformer,embedding,2,328.7587035447359
78,316,0.028676968067884445,100.0,1.0290920734405518,0.001,NaN,NaN,NaN,transformer,embedding,2,328.9353000894189
79,320,0.026284603402018547,100.0,1.0266331434249878,0.001,NaN,NaN,NaN,transformer,embedding,2,329.0970795378089
80,324,0.024105556309223175,99.94686889648438,1.0243984460830688,0.001,3.421212911605835,12.30237865447998,30.606515884399414,transformer,embedding,2,329.2542482614517
81,328,0.02222628891468048,100.0,1.0224751234054565,0.001,NaN,NaN,NaN,transformer,embedding,2,329.3990239650011
82,332,0.020604193210601807,100.0,1.0208178758621216,0.001,NaN,NaN,NaN,transformer,embedding,2,329.53875111043453
83,336,0.018848005682229996,100.0,1.019026756286621,0.001,NaN,NaN,NaN,transformer,embedding,2,329.67298978567123
84,340,0.017570743337273598,100.0,1.0177260637283325,0.001,NaN,NaN,NaN,transformer,embedding,2,329.7976198196411
85,344,0.01619734801352024,100.0,1.016329288482666,0.001,3.472644090652466,12.408662796020508,32.22182846069336,transformer,embedding,2,329.9191894978285
86,348,0.014990336261689663,100.0,1.0151032209396362,0.001,NaN,NaN,NaN,transformer,embedding,2,330.0341310799122
87,352,0.014020116999745369,100.0,1.0141189098358154,0.001,NaN,NaN,NaN,transformer,embedding,2,330.1446484327316
88,356,0.013027702458202839,100.0,1.0131129026412964,0.001,NaN,NaN,NaN,transformer,embedding,2,330.24644512683153
89,360,0.012191289104521275,100.0,1.012265920639038,0.001,NaN,NaN,NaN,transformer,embedding,2,330.3498452603817
90,364,0.01142237987369299,100.0,1.0114878416061401,0.001,3.5169565677642822,12.56808853149414,33.6817626953125,transformer,embedding,2,330.44444811344147
91,368,0.010732786729931831,100.0,1.0107905864715576,0.001,NaN,NaN,NaN,transformer,embedding,2,330.5373179540038
92,372,0.010060053318738937,100.0,1.010110855102539,0.001,NaN,NaN,NaN,transformer,embedding,2,330.6283603608608
93,376,0.009404421783983707,100.0,1.009448766708374,0.001,NaN,NaN,NaN,transformer,embedding,2,330.71536918729544
94,380,0.008895862847566605,100.0,1.008935570716858,0.001,NaN,NaN,NaN,transformer,embedding,2,330.80355823785067
95,384,0.008349376730620861,100.0,1.008384346961975,0.001,3.5555195808410645,12.661087036132812,35.006004333496094,transformer,embedding,2,330.8839523792267
96,388,0.007914107292890549,100.0,1.0079455375671387,0.001,NaN,NaN,NaN,transformer,embedding,2,330.9683774188161
97,392,0.007437683176249266,100.0,1.0074653625488281,0.001,NaN,NaN,NaN,transformer,embedding,2,331.04747664928436
98,396,0.007341512478888035,99.94686889648438,1.007368564605713,0.001,NaN,NaN,NaN,transformer,embedding,2,331.1266934275627
99,400,0.008871166035532951,99.94686889648438,1.0089106559753418,0.001,NaN,NaN,NaN,transformer,embedding,2,331.1992250904441
100,404,0.007036360912024975,100.0,1.0070611238479614,0.001,3.5911643505096436,12.594659805297852,36.27629089355469,transformer,embedding,2,331.2878391444683
101,408,0.006360047962516546,100.0,1.006380319595337,0.001,NaN,NaN,NaN,transformer,embedding,2,331.36616918444633
102,412,0.00629282183945179,99.94686889648438,1.006312608718872,0.001,NaN,NaN,NaN,transformer,embedding,2,331.4460954144597
103,416,0.006991124711930752,99.94686889648438,1.007015585899353,0.001,NaN,NaN,NaN,transformer,embedding,2,331.5142808780074
104,420,0.00595630519092083,100.0,1.0059740543365479,0.001,NaN,NaN,NaN,transformer,embedding,2,331.6061599627137
105,424,0.005412783473730087,100.0,1.0054274797439575,0.001,3.6373047828674316,12.820512771606445,37.98930740356445,transformer,embedding,2,331.6849262043834
106,428,0.005045812577009201,100.0,1.0050585269927979,0.001,NaN,NaN,NaN,transformer,embedding,2,331.76812863349915
107,432,0.004518026486039162,100.0,1.004528284072876,0.001,NaN,NaN,NaN,transformer,embedding,2,331.84264033287764
108,436,0.004200969357043505,100.0,1.0042097568511963,0.001,NaN,NaN,NaN,transformer,embedding,2,331.9147389754653
109,440,0.003903360106050968,100.0,1.003911018371582,0.001,NaN,NaN,NaN,transformer,embedding,2,331.9838979318738
110,444,0.0036587691865861416,100.0,1.0036654472351074,0.001,3.665395975112915,13.006509780883789,39.07160568237305,transformer,embedding,2,332.0458387359977
111,448,0.00345389056019485,100.0,1.0034598112106323,0.001,NaN,NaN,NaN,transformer,embedding,2,332.1066028177738
112,452,0.0032509793527424335,100.0,1.0032563209533691,0.001,NaN,NaN,NaN,transformer,embedding,2,332.16433641314507
113,456,0.0030786716379225254,100.0,1.0030834674835205,0.001,NaN,NaN,NaN,transformer,embedding,2,332.21865103393793
114,460,0.0029145777225494385,100.0,1.0029188394546509,0.001,NaN,NaN,NaN,transformer,embedding,2,332.2741225361824
115,464,0.0027650976553559303,100.0,1.002768874168396,0.001,3.6949589252471924,13.165936470031738,40.243919372558594,transformer,embedding,2,332.32581478357315
116,468,0.0026379383634775877,100.0,1.0026414394378662,0.001,NaN,NaN,NaN,transformer,embedding,2,332.3779454380274
117,472,0.00250909011811018,100.0,1.0025122165679932,0.001,NaN,NaN,NaN,transformer,embedding,2,332.4271624684334
118,476,0.0023842318914830685,100.0,1.0023870468139648,0.001,NaN,NaN,NaN,transformer,embedding,2,332.47539918124676
119,480,0.002271894598379731,100.0,1.002274513244629,0.001,NaN,NaN,NaN,transformer,embedding,2,332.52410584688187
120,484,0.0021618339233100414,100.0,1.0021641254425049,0.001,3.728571653366089,13.126079559326172,41.6196174621582,transformer,embedding,2,332.570638731122
121,488,0.002060722094029188,100.0,1.0020627975463867,0.001,NaN,NaN,NaN,transformer,embedding,2,332.6187989935279
122,492,0.001959889428690076,100.0,1.0019618272781372,0.001,NaN,NaN,NaN,transformer,embedding,2,332.6649512723088
123,496,0.0018749795854091644,100.0,1.001876711845398,0.001,NaN,NaN,NaN,transformer,embedding,2,332.7114353477955
124,500,0.0017908489098772407,100.0,1.0017924308776855,0.001,NaN,NaN,NaN,transformer,embedding,2,332.7564115077257
125,504,0.0017036210047081113,100.0,1.0017050504684448,0.001,3.758305549621582,13.2323637008667,42.87571334838867,transformer,embedding,2,332.80151591449976
126,508,0.0016278235707432032,100.0,1.001629114151001,0.001,NaN,NaN,NaN,transformer,embedding,2,332.8473968282342
127,512,0.001555109047330916,100.0,1.0015562772750854,0.001,NaN,NaN,NaN,transformer,embedding,2,332.8916444182396
128,516,0.0014793977607041597,100.0,1.0014804601669312,0.001,NaN,NaN,NaN,transformer,embedding,2,332.9364444613457
129,520,0.001412620535120368,100.0,1.0014135837554932,0.001,NaN,NaN,NaN,transformer,embedding,2,332.9782265499234
130,524,0.001348285237327218,100.0,1.0013492107391357,0.001,3.7876477241516113,13.312076568603516,44.15242004394531,transformer,embedding,2,333.02323412150145
131,528,0.001284532598219812,100.0,1.0012853145599365,0.001,NaN,NaN,NaN,transformer,embedding,2,333.0646898597479
132,532,0.0012276172637939453,100.0,1.0012283325195312,0.001,NaN,NaN,NaN,transformer,embedding,2,333.10697903484106
133,536,0.0011716097360476851,100.0,1.0011723041534424,0.001,NaN,NaN,NaN,transformer,embedding,2,333.1473314091563
134,540,0.0011179985012859106,100.0,1.0011186599731445,0.001,NaN,NaN,NaN,transformer,embedding,2,333.1876362338662
135,544,0.0010737287811934948,100.0,1.0010743141174316,0.001,3.820044994354248,13.338647842407227,45.60626220703125,transformer,embedding,2,333.2277762591839
136,548,0.0010220133699476719,100.0,1.0010225772857666,0.001,NaN,NaN,NaN,transformer,embedding,2,333.26824340969324
137,552,0.0009772131452336907,100.0,1.000977635383606,0.001,NaN,NaN,NaN,transformer,embedding,2,333.30721225589514
138,556,0.0009306148858740926,100.0,1.0009310245513916,0.001,NaN,NaN,NaN,transformer,embedding,2,333.3460896387696
139,560,0.0008908455492928624,100.0,1.0008912086486816,0.001,NaN,NaN,NaN,transformer,embedding,2,333.3870656862855
140,564,0.0008487470913678408,100.0,1.0008491277694702,0.001,3.8488850593566895,13.49807357788086,46.940696716308594,transformer,embedding,2,333.42562326043844
141,568,0.0008126040338538587,100.0,1.0008128881454468,0.001,NaN,NaN,NaN,transformer,embedding,2,333.4644403606653
142,572,0.0007753121899440885,100.0,1.0007755756378174,0.001,NaN,NaN,NaN,transformer,embedding,2,333.50316908955574
143,576,0.0007424363866448402,100.0,1.0007426738739014,0.001,NaN,NaN,NaN,transformer,embedding,2,333.54083314538
144,580,0.0007095694891177118,100.0,1.0007097721099854,0.001,NaN,NaN,NaN,transformer,embedding,2,333.5792060792446
145,584,0.0006782873533666134,100.0,1.000678539276123,0.001,3.8790581226348877,13.52464485168457,48.37862777709961,transformer,embedding,2,333.6165812537074
146,588,0.000645926920697093,100.0,1.0006461143493652,0.001,NaN,NaN,NaN,transformer,embedding,2,333.65465093404055
147,592,0.0006183310761116445,100.0,1.000618577003479,0.001,NaN,NaN,NaN,transformer,embedding,2,333.6905613169074
148,596,0.0005924890283495188,100.0,1.0005927085876465,0.001,NaN,NaN,NaN,transformer,embedding,2,333.728746548295
149,600,0.0005654985434375703,100.0,1.0005656480789185,0.001,NaN,NaN,NaN,transformer,embedding,2,333.76519475877285
150,604,0.0005402396782301366,100.0,1.0005403757095337,0.001,3.908050060272217,13.577786445617676,49.8017463684082,transformer,embedding,2,333.80178912729025
151,608,0.0005170886870473623,100.0,1.0005172491073608,0.001,NaN,NaN,NaN,transformer,embedding,2,333.83850125968456
152,612,0.0004952705930918455,100.0,1.000495433807373,0.001,NaN,NaN,NaN,transformer,embedding,2,333.8737977966666
153,616,0.0004731130611617118,100.0,1.0004732608795166,0.001,NaN,NaN,NaN,transformer,embedding,2,333.9097095057368
154,620,0.0004538818320725113,100.0,1.0004539489746094,0.001,NaN,NaN,NaN,transformer,embedding,2,333.94513819366693
155,624,0.0004320790176279843,100.0,1.0004321336746216,0.001,3.939889669418335,13.670784950256348,51.41292953491211,transformer,embedding,2,333.9804629087448
156,628,0.00041405134834349155,100.0,1.0004141330718994,0.001,NaN,NaN,NaN,transformer,embedding,2,334.01634906977415
157,632,0.00039424828719347715,100.0,1.000394344329834,0.001,NaN,NaN,NaN,transformer,embedding,2,334.05079582333565
158,636,0.00037665697163902223,100.0,1.0003767013549805,0.001,NaN,NaN,NaN,transformer,embedding,2,334.08506106585264
159,640,0.000360615347744897,100.0,1.0003607273101807,0.001,NaN,NaN,NaN,transformer,embedding,2,334.11919229477644
160,644,0.00034342051367275417,100.0,1.0003434419631958,0.001,3.9691407680511475,13.763784408569336,52.93902587890625,transformer,embedding,2,334.1532568335533
161,648,0.0003286323044449091,100.0,1.0003286600112915,0.001,NaN,NaN,NaN,transformer,embedding,2,334.18695694208145
162,652,0.00031549003324471414,100.0,1.000315546989441,0.001,NaN,NaN,NaN,transformer,embedding,2,334.2197098210454
163,656,0.0003014053509104997,100.0,1.000301480293274,0.001,NaN,NaN,NaN,transformer,embedding,2,334.2521954327822
164,660,0.0002879306848626584,100.0,1.0002880096435547,0.001,NaN,NaN,NaN,transformer,embedding,2,334.28488206863403
165,664,0.00027551298262551427,100.0,1.0002754926681519,0.001,3.9991610050201416,13.843497276306152,54.55236053466797,transformer,embedding,2,334.31756972521544
166,668,0.0002642771287355572,100.0,1.000264286994934,0.001,NaN,NaN,NaN,transformer,embedding,2,334.3486863449216
167,672,0.00025259447284042835,100.0,1.000252604484558,0.001,NaN,NaN,NaN,transformer,embedding,2,334.380992859602
168,676,0.00024138946901075542,100.0,1.0002413988113403,0.001,NaN,NaN,NaN,transformer,embedding,2,334.4110664129257
169,680,0.00023112610506359488,100.0,1.000231146812439,0.001,NaN,NaN,NaN,transformer,embedding,2,334.44266921281815
170,684,0.0002207467914558947,100.0,1.000220775604248,0.001,4.029719352722168,13.856782913208008,56.24512481689453,transformer,embedding,2,334.47328650951385
171,688,0.00021108910732436925,100.0,1.0002111196517944,0.001,NaN,NaN,NaN,transformer,embedding,2,334.504125662148
172,692,0.00020199432037770748,100.0,1.0002020597457886,0.001,NaN,NaN,NaN,transformer,embedding,2,334.53421826660633
173,696,0.00019324770255479962,100.0,1.0001932382583618,0.001,NaN,NaN,NaN,transformer,embedding,2,334.5649940595031
174,700,0.00018521366291679442,100.0,1.000185251235962,0.001,NaN,NaN,NaN,transformer,embedding,2,334.59437119215727
175,704,0.00017716815636958927,100.0,1.0001771450042725,0.001,4.06038236618042,13.909924507141113,57.996482849121094,transformer,embedding,2,334.6228787228465
176,708,0.00016952978330664337,100.0,1.0001695156097412,0.001,NaN,NaN,NaN,transformer,embedding,2,334.65344047546387
177,712,0.00016198375669773668,100.0,1.0001620054244995,0.001,NaN,NaN,NaN,transformer,embedding,2,334.68290204554796
178,716,0.00015494078979827464,100.0,1.000154972076416,0.001,NaN,NaN,NaN,transformer,embedding,2,334.71252715587616
179,720,0.00014839370851404965,100.0,1.0001484155654907,0.001,NaN,NaN,NaN,transformer,embedding,2,334.74042750895023
180,724,0.00014161731814965606,100.0,1.0001416206359863,0.001,4.090516090393066,13.896638870239258,59.770729064941406,transformer,embedding,2,334.7682271823287
181,728,0.00013555808982346207,100.0,1.0001355409622192,0.001,NaN,NaN,NaN,transformer,embedding,2,334.79594767838717
182,732,0.00013014455907978117,100.0,1.0001301765441895,0.001,NaN,NaN,NaN,transformer,embedding,2,334.82363571226597
183,736,0.00012468372005969286,100.0,1.0001246929168701,0.001,NaN,NaN,NaN,transformer,embedding,2,334.8503550067544
184,740,0.00011928059393540025,100.0,1.0001193284988403,0.001,NaN,NaN,NaN,transformer,embedding,2,334.8784870803356
185,744,0.0001140412496170029,100.0,1.0001140832901,0.001,4.123093605041504,13.98963737487793,61.749977111816406,transformer,embedding,2,334.9044113457203
186,748,0.00010929541167570278,100.0,1.000109314918518,0.001,NaN,NaN,NaN,transformer,embedding,2,334.93166191130877
187,752,0.00010466283129062504,100.0,1.0001046657562256,0.001,NaN,NaN,NaN,transformer,embedding,2,334.9587208107114
188,756,0.0001003692887024954,100.0,1.0001003742218018,0.001,NaN,NaN,NaN,transformer,embedding,2,334.98528572916985
189,760,9.601799683878198e-05,100.0,1.0000959634780884,0.001,NaN,NaN,NaN,transformer,embedding,2,335.0125356018543
190,764,9.193710138788447e-05,100.0,1.0000919103622437,0.001,4.1501007080078125,14.002923011779785,63.44038772583008,transformer,embedding,2,335.0383863002062
191,768,8.806397090665996e-05,100.0,1.000088095664978,0.001,NaN,NaN,NaN,transformer,embedding,2,335.06441950798035
192,772,8.421902020927519e-05,100.0,1.0000842809677124,0.001,NaN,NaN,NaN,transformer,embedding,2,335.09037110209465
193,776,8.051197801250964e-05,100.0,1.0000804662704468,0.001,NaN,NaN,NaN,transformer,embedding,2,335.11448838561773
194,780,7.700517016928643e-05,100.0,1.0000770092010498,0.001,NaN,NaN,NaN,transformer,embedding,2,335.14079385995865
195,784,7.375290442723781e-05,100.0,1.000073790550232,0.001,4.181623935699463,14.01620864868164,65.47209167480469,transformer,embedding,2,335.1650108769536
196,788,7.065369572956115e-05,100.0,1.0000706911087036,0.001,NaN,NaN,NaN,transformer,embedding,2,335.18964801728725
197,792,6.779456452932209e-05,100.0,1.0000678300857544,0.001,NaN,NaN,NaN,transformer,embedding,2,335.2123429402709
198,796,6.475207192124799e-05,100.0,1.000064730644226,0.001,NaN,NaN,NaN,transformer,embedding,2,335.23670848459005
199,800,6.197104812599719e-05,100.0,1.0000619888305664,0.001,NaN,NaN,NaN,transformer,embedding,2,335.2598537951708
200,804,5.933910142630339e-05,100.0,1.0000593662261963,0.001,4.213278770446777,14.122492790222168,67.57775115966797,transformer,embedding,2,335.28306276351213
202,812,5.427917494671419e-05,100.0,1.0000542402267456,0.001,NaN,NaN,NaN,transformer,embedding,2,335.32888202369213
204,820,4.99096313433256e-05,100.0,1.0000499486923218,0.001,NaN,NaN,NaN,transformer,embedding,2,335.3739287853241
205,824,NaN,NaN,NaN,NaN,4.242761135101318,14.149063110351562,69.59976196289062,transformer,embedding,2,335.39612197875977
206,828,4.581131361192092e-05,100.0,1.0000457763671875,0.001,NaN,NaN,NaN,transformer,embedding,2,335.41810834407806
208,836,4.198540045763366e-05,100.0,1.0000419616699219,0.001,NaN,NaN,NaN,transformer,embedding,2,335.4607101082802
210,844,3.84783634217456e-05,100.0,1.000038504600525,0.001,4.276611328125,14.188920021057129,71.99605560302734,transformer,embedding,2,335.5027684569359
212,852,3.539895988069475e-05,100.0,1.0000354051589966,0.001,NaN,NaN,NaN,transformer,embedding,2,335.543872743845
214,860,3.251206362619996e-05,100.0,1.0000325441360474,0.001,NaN,NaN,NaN,transformer,embedding,2,335.58499643206596
215,864,NaN,NaN,NaN,NaN,4.305538177490234,14.228776931762695,74.10908508300781,transformer,embedding,2,335.60593638569117
216,868,2.986337676702533e-05,100.0,1.0000299215316772,0.001,NaN,NaN,NaN,transformer,embedding,2,335.6259074062109
218,876,2.740845775406342e-05,100.0,1.0000274181365967,0.001,NaN,NaN,NaN,transformer,embedding,2,335.66686871647835
