epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value
0,1,5.5604400634765625,0.0,259.93719482421875,0.0001,5.568179130554199,0.0,261.9566650390625,transformer,embedding,2
1,2,5.560436725616455,0.0,259.93634033203125,0.0002,5.434945583343506,0.0,229.28036499023438,transformer,embedding,2
2,3,5.427410125732422,0.0,227.5591278076172,0.0003,5.173618793487549,0.0,176.55259704589844,transformer,embedding,2
3,4,5.166581630706787,0.0,175.3145294189453,0.0004,4.801827430725098,0.0,121.73267364501953,transformer,embedding,2
4,5,4.795607089996338,0.0,120.9778060913086,0.0005,4.35964298248291,0.0,78.22920227050781,transformer,embedding,2
5,6,4.354578971862793,0.0,77.83404541015625,0.0006,3.912198543548584,0.0,50.0087776184082,transformer,embedding,2
6,7,3.9087131023406982,0.0,49.83477783203125,0.0007,3.5377495288848877,0.0,34.38943862915039,transformer,embedding,2
7,8,3.535946846008301,0.0,34.3275032043457,0.0008,3.2921786308288574,0.0,26.90140724182129,transformer,embedding,2
8,9,3.2918834686279297,0.0,26.893468856811523,0.0009000000000000001,3.1658105850219727,0.0,23.70795440673828,transformer,embedding,2
9,10,3.1665399074554443,0.0,23.725250244140625,0.001,3.0947682857513428,0.0,22.082120895385742,transformer,embedding,2
10,11,3.0957696437835693,0.0,22.104244232177734,0.001,3.0211334228515625,0.0,20.514530181884766,transformer,embedding,2
11,12,3.021658420562744,0.0,20.52530288696289,0.001,2.928637981414795,0.0,18.70214080810547,transformer,embedding,2
12,13,2.9280524253845215,0.0,18.691192626953125,0.001,2.82963228225708,0.0,16.93922996520996,transformer,embedding,2
13,14,2.827524423599243,0.0,16.903562545776367,0.001,2.750244379043579,0.0,15.646454811096191,transformer,embedding,2
14,15,2.7464287281036377,0.0,15.586867332458496,0.001,2.6972484588623047,0.0,14.838846206665039,transformer,embedding,2
15,16,2.691784143447876,0.0,14.757983207702637,0.001,2.653874397277832,0.0,14.208983421325684,transformer,embedding,2
16,17,2.6471567153930664,0.0,14.113851547241211,0.001,2.6060898303985596,0.0,13.545980453491211,transformer,embedding,2
17,18,2.598519802093506,0.0,13.44382381439209,0.001,2.555178165435791,0.0,12.8735933303833,transformer,embedding,2
18,19,2.547206401824951,0.0,12.77137565612793,0.001,2.5096402168273926,0.0,12.300503730773926,transformer,embedding,2
19,20,2.5015039443969727,0.0,12.20082950592041,0.001,2.474139928817749,0.42507970333099365,11.871492385864258,transformer,embedding,2
20,21,2.4658915996551514,0.5137289762496948,11.773975372314453,0.001,2.4477946758270264,0.8501594066619873,11.56281852722168,transformer,embedding,2
21,22,2.4393820762634277,1.09831702709198,11.465953826904297,0.001,2.4279022216796875,0.9032943844795227,11.335078239440918,transformer,embedding,2
22,23,2.419302463531494,1.1160318851470947,11.238018035888672,0.001,2.41230845451355,0.929861843585968,11.159692764282227,transformer,embedding,2
23,24,2.403491497039795,1.09831702709198,11.061731338500977,0.001,2.3996522426605225,0.9829968214035034,11.019343376159668,transformer,embedding,2
24,25,2.3906264305114746,1.09831702709198,10.920332908630371,0.001,2.3891782760620117,0.7438894510269165,10.904529571533203,transformer,embedding,2
25,26,2.3799116611480713,1.257750153541565,10.803948402404785,0.001,2.3803789615631104,0.6641870141029358,10.808998107910156,transformer,embedding,2
26,27,2.3708529472351074,1.2046058177947998,10.706520080566406,0.001,2.372875452041626,0.6641870141029358,10.728196144104004,transformer,embedding,2
27,28,2.36306095123291,1.2754650115966797,10.623419761657715,0.001,2.3663344383239746,0.6641870141029358,10.658251762390137,transformer,embedding,2
28,29,2.3561954498291016,1.2754650115966797,10.550734519958496,0.001,2.360487222671509,0.6641870141029358,10.596113204956055,transformer,embedding,2
29,30,2.349993944168091,1.2754650115966797,10.485506057739258,0.001,2.3551647663116455,0.6641870141029358,10.539865493774414,transformer,embedding,2
30,31,2.344291925430298,1.2754650115966797,10.425888061523438,0.001,2.350311756134033,0.6641870141029358,10.488839149475098,transformer,embedding,2
31,32,2.339076042175293,1.2754650115966797,10.371648788452148,0.001,2.3459789752960205,0.6110520362854004,10.44349193572998,transformer,embedding,2
32,33,2.334411144256592,1.257750153541565,10.323379516601562,0.001,2.3421709537506104,0.5579171180725098,10.40379810333252,transformer,embedding,2
33,34,2.3303415775299072,1.257750153541565,10.281453132629395,0.001,2.338864326477051,0.5313495993614197,10.369453430175781,transformer,embedding,2
34,35,2.3268508911132812,1.3108946084976196,10.245626449584961,0.001,2.3359735012054443,0.6907545328140259,10.339520454406738,transformer,embedding,2
35,36,2.3238401412963867,1.38175368309021,10.214825630187988,0.001,2.333369255065918,0.7970244288444519,10.312628746032715,transformer,embedding,2
36,37,2.3211846351623535,1.1160318851470947,10.187735557556152,0.001,2.330960988998413,0.9032943844795227,10.287823677062988,transformer,embedding,2
37,38,2.3187901973724365,1.222320556640625,10.163371086120605,0.001,2.328674554824829,0.7704569697380066,10.264328002929688,transformer,embedding,2
38,39,2.3165862560272217,1.2046058177947998,10.140995979309082,0.001,2.3264918327331543,0.7704569697380066,10.241948127746582,transformer,embedding,2
39,40,2.3145341873168945,1.1514614820480347,10.120207786560059,0.001,2.3244285583496094,0.7970244288444519,10.220837593078613,transformer,embedding,2
40,41,2.312624454498291,1.222320556640625,10.100899696350098,0.001,2.3225061893463135,0.8501594066619873,10.201208114624023,transformer,embedding,2
41,42,2.3108766078948975,1.3108946084976196,10.083259582519531,0.001,2.3207502365112305,0.7704569697380066,10.183311462402344,transformer,embedding,2
42,43,2.309295177459717,1.1868910789489746,10.067326545715332,0.001,2.319183826446533,0.6376195549964905,10.167372703552246,transformer,embedding,2
43,44,2.3078901767730713,1.2400354146957397,10.053192138671875,0.001,2.3177881240844727,0.6110520362854004,10.153191566467285,transformer,embedding,2
44,45,2.3066301345825195,1.3286093473434448,10.040532112121582,0.001,2.3165721893310547,0.5313495993614197,10.140853881835938,transformer,embedding,2
45,46,2.305515766143799,1.257750153541565,10.029349327087402,0.001,2.3155102729797363,0.5047821402549744,10.130090713500977,transformer,embedding,2
46,47,2.3044981956481934,1.1868910789489746,10.019149780273438,0.001,2.3145945072174072,0.5313495993614197,10.120818138122559,transformer,embedding,2
47,48,2.3035640716552734,1.2400354146957397,10.009794235229492,0.001,2.313793182373047,0.5313495993614197,10.112710952758789,transformer,embedding,2
48,49,2.3026819229125977,1.3108946084976196,10.000967979431152,0.001,2.3131070137023926,0.47821465134620667,10.105774879455566,transformer,embedding,2
49,50,2.3018593788146973,1.2931797504425049,9.992745399475098,0.001,2.312525749206543,0.5047821402549744,10.099902153015137,transformer,embedding,2
50,51,2.3010966777801514,1.2931797504425049,9.985126495361328,0.001,2.312049150466919,0.39851221442222595,10.09508991241455,transformer,embedding,2
51,52,2.300398588180542,1.3108946084976196,9.978158950805664,0.001,2.311654806137085,0.39851221442222595,10.091109275817871,transformer,embedding,2
52,53,2.299760580062866,1.2754650115966797,9.971795082092285,0.001,2.311318874359131,0.5047821402549744,10.087719917297363,transformer,embedding,2
53,54,2.2991721630096436,1.2754650115966797,9.96592903137207,0.001,2.3110170364379883,0.5047821402549744,10.084675788879395,transformer,embedding,2
54,55,2.298617124557495,1.3994685411453247,9.96039867401123,0.001,2.310728073120117,0.5844845771789551,10.081762313842773,transformer,embedding,2
55,56,2.2980854511260986,1.4526128768920898,9.95510482788086,0.001,2.310429811477661,0.5579171180725098,10.078755378723145,transformer,embedding,2
56,57,2.2975707054138184,1.4526128768920898,9.949981689453125,0.001,2.3101158142089844,0.6110520362854004,10.075591087341309,transformer,embedding,2
57,58,2.2970597743988037,1.3286093473434448,9.944899559020996,0.001,2.30979323387146,0.6110520362854004,10.072341918945312,transformer,embedding,2
58,59,2.2965714931488037,1.3108946084976196,9.940044403076172,0.001,2.3094711303710938,0.5579171180725098,10.069098472595215,transformer,embedding,2
59,60,2.296107530593872,1.2931797504425049,9.935433387756348,0.001,2.3091557025909424,0.5313495993614197,10.065922737121582,transformer,embedding,2
60,61,2.295665979385376,1.3463242053985596,9.931047439575195,0.001,2.308849811553955,0.5047821402549744,10.062844276428223,transformer,embedding,2
61,62,2.2952542304992676,1.3640389442443848,9.926959037780762,0.001,2.3085646629333496,0.47821465134620667,10.059974670410156,transformer,embedding,2
62,63,2.294851779937744,1.4348981380462646,9.922965049743652,0.001,2.308293104171753,0.5313495993614197,10.057243347167969,transformer,embedding,2
63,64,2.294461965560913,1.4348981380462646,9.919097900390625,0.001,2.3080501556396484,0.47821465134620667,10.054800033569336,transformer,embedding,2
64,65,2.2940773963928223,1.5057573318481445,9.915284156799316,0.001,2.307835102081299,0.45164719223976135,10.052638053894043,transformer,embedding,2
