epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value,total_param_l2_norm
13,42,2.2831573486328125,1.913536548614502,9.807597160339355,0.001,NaN,NaN,NaN,transformer,embedding,2,290.2707793712616
14,45,2.2805302143096924,1.9844081401824951,9.781865119934082,0.001,2.3210248947143555,0.9252313375473022,10.186108589172363,transformer,embedding,2,289.5615441724658
15,48,2.2773220539093018,2.197023391723633,9.750534057617188,0.001,NaN,NaN,NaN,transformer,embedding,2,288.8498181551695
16,51,2.2742090225219727,2.1261518001556396,9.720227241516113,0.001,2.320967435836792,0.9252313375473022,10.18552303314209,transformer,embedding,2,288.1409819126129
17,54,2.2704033851623535,2.551382064819336,9.683305740356445,0.001,NaN,NaN,NaN,transformer,embedding,2,287.442810125649
18,57,2.265824556350708,2.7639970779418945,9.639069557189941,0.001,2.321765422821045,0.8127031922340393,10.193655014038086,transformer,embedding,2,286.7580739185214
19,60,2.2611615657806396,2.7639970779418945,9.594226837158203,0.001,NaN,NaN,NaN,transformer,embedding,2,286.0926833823323
20,63,2.255645751953125,2.905740737915039,9.541452407836914,0.001,2.324437141418457,0.8627157211303711,10.220925331115723,transformer,embedding,2,285.45258467644453
21,66,2.247558355331421,3.472714424133301,9.464598655700684,0.001,NaN,NaN,NaN,transformer,embedding,2,284.84709849208593
22,69,2.23771333694458,4.110559940338135,9.37187671661377,0.001,2.3292136192321777,0.7126781940460205,10.269862174987793,transformer,embedding,2,284.28328504413366
23,72,2.222792625427246,4.181431770324707,9.23307991027832,0.001,NaN,NaN,NaN,transformer,embedding,2,283.77981112897396
24,75,2.2001733779907227,4.819277286529541,9.026577949523926,0.001,2.3448739051818848,0.8377094268798828,10.431957244873047,transformer,embedding,2,283.34539686888456
25,78,2.167233943939209,6.094968318939209,8.734091758728027,0.001,NaN,NaN,NaN,transformer,embedding,2,282.98600220680237
26,81,2.1164636611938477,7.5832743644714355,8.301728248596191,0.001,2.4059836864471436,0.7501875758171082,11.089333534240723,transformer,embedding,2,282.68199932575226
27,84,2.056234121322632,9.07158088684082,7.816478252410889,0.001,NaN,NaN,NaN,transformer,embedding,2,282.3694251924753
28,87,2.0132863521575928,10.13465690612793,7.487884998321533,0.001,2.4515719413757324,0.8002001047134399,11.606576919555664,transformer,embedding,2,281.98346584290266
29,90,1.9677577018737793,12.898653030395508,7.154615879058838,0.001,NaN,NaN,NaN,transformer,embedding,2,281.6179205775261
30,93,1.9167938232421875,14.59957504272461,6.799124240875244,0.001,2.476285219192505,1.0502625703811646,11.896987915039062,transformer,embedding,2,281.2507380247116
31,96,1.8724887371063232,18.14316177368164,6.504464149475098,0.001,NaN,NaN,NaN,transformer,embedding,2,280.934368789196
32,99,1.8229691982269287,21.119773864746094,6.190211296081543,0.001,2.495800256729126,1.2503125667572021,12.131438255310059,transformer,embedding,2,280.6486665084958
33,102,1.7798008918762207,23.033309936523438,5.928675651550293,0.001,NaN,NaN,NaN,transformer,embedding,2,280.3919000327587
34,105,1.7264857292175293,25.37207794189453,5.620865821838379,0.001,2.5269625186920166,1.4753689765930176,12.515433311462402,transformer,embedding,2,280.1705076172948
35,108,1.6829781532287598,27.569101333618164,5.381559371948242,0.001,NaN,NaN,NaN,transformer,embedding,2,279.95927223563194
36,111,1.6337885856628418,31.18355941772461,5.123248100280762,0.001,2.539238691329956,1.8129533529281616,12.670021057128906,transformer,embedding,2,279.78285113722086
37,114,1.585303544998169,34.44365692138672,4.880772590637207,0.001,NaN,NaN,NaN,transformer,embedding,2,279.6254433989525
38,117,1.5336785316467285,36.78242492675781,4.635196208953857,0.001,2.562230110168457,2.275568962097168,12.96469783782959,transformer,embedding,2,279.5112199783325
39,120,1.4867348670959473,41.53083038330078,4.42263126373291,0.001,NaN,NaN,NaN,transformer,embedding,2,279.38945919275284
40,123,1.438878059387207,43.656982421875,4.215962886810303,0.001,2.5886647701263428,2.6131534576416016,13.31198501586914,transformer,embedding,2,279.31966968625784
41,126,1.390183925628662,48.33451461791992,4.015588760375977,0.001,NaN,NaN,NaN,transformer,embedding,2,279.23720932751894
42,129,1.3412705659866333,50.885894775390625,3.823899030685425,0.001,2.6062710285186768,2.8007001876831055,13.54843521118164,transformer,embedding,2,279.1657364591956
43,132,1.2900561094284058,55.13819885253906,3.6329903602600098,0.001,NaN,NaN,NaN,transformer,embedding,2,279.13605181127787
44,135,1.2398715019226074,58.256553649902344,3.455169439315796,0.001,2.628988265991211,3.2883222103118896,13.859740257263184,transformer,embedding,2,279.0853631198406
45,138,1.1883665323257446,61.800140380859375,3.2817163467407227,0.001,NaN,NaN,NaN,transformer,embedding,2,279.07336143404245
46,141,1.1434993743896484,64.49327087402344,3.1377291679382324,0.001,2.6550791263580322,3.775944232940674,14.22611141204834,transformer,embedding,2,279.0360810086131
47,144,1.0930194854736328,69.66690063476562,2.9832684993743896,0.001,NaN,NaN,NaN,transformer,embedding,2,279.01956997811794
48,147,1.045278549194336,69.73777770996094,2.8441905975341797,0.001,2.672405242919922,4.38859748840332,14.474742889404297,transformer,embedding,2,278.9961149170995
49,150,0.9860315322875977,75.76187133789062,2.6805756092071533,0.001,NaN,NaN,NaN,transformer,embedding,2,278.9654982537031
50,153,0.9379938244819641,77.67540740966797,2.5548508167266846,0.001,2.699266195297241,4.73868465423584,14.868817329406738,transformer,embedding,2,278.94403667747974
51,156,0.8882036805152893,80.72289276123047,2.4307591915130615,0.001,NaN,NaN,NaN,transformer,embedding,2,278.91156254708767
52,159,0.837793231010437,84.33734893798828,2.311260938644409,0.001,NaN,NaN,NaN,transformer,embedding,2,278.8770006299019
53,162,0.7928089499473572,85.96739959716797,2.209594249725342,0.001,NaN,NaN,NaN,transformer,embedding,2,278.8538514599204
54,165,0.7420857548713684,88.23529052734375,2.100311756134033,0.001,NaN,NaN,NaN,transformer,embedding,2,278.8148937523365
55,168,0.7006756067276001,90.29057312011719,2.015113592147827,0.001,2.7628118991851807,5.563891410827637,15.844332695007324,transformer,embedding,2,278.7794079706073
56,171,0.657110333442688,91.56626892089844,1.9292094707489014,0.001,NaN,NaN,NaN,transformer,embedding,2,278.7323280647397
57,174,0.6198529005050659,92.91282653808594,1.8586546182632446,0.001,NaN,NaN,NaN,transformer,embedding,2,278.6824664250016
58,177,0.5922112464904785,93.62154388427734,1.8079818487167358,0.001,NaN,NaN,NaN,transformer,embedding,2,278.6278469413519
59,180,0.5414066910743713,95.25159454345703,1.7184224128723145,0.001,NaN,NaN,NaN,transformer,embedding,2,278.56506790965796
60,183,0.5033868551254272,96.17292785644531,1.6543147563934326,0.001,2.8396599292755127,6.151538372039795,17.10994529724121,transformer,embedding,2,278.4763391241431
61,186,0.46189993619918823,97.23600769042969,1.5870864391326904,0.001,NaN,NaN,NaN,transformer,embedding,2,278.3943255469203
62,189,0.4271668791770935,98.15733337402344,1.5329084396362305,0.001,NaN,NaN,NaN,transformer,embedding,2,278.2866854965687
63,192,0.39362117648124695,99.00779724121094,1.4823389053344727,0.001,NaN,NaN,NaN,transformer,embedding,2,278.16114162653685
64,195,0.3641294538974762,99.00779724121094,1.439260482788086,0.001,NaN,NaN,NaN,transformer,embedding,2,278.0224846601486
65,198,0.3355766832828522,99.3621597290039,1.3987468481063843,0.001,2.899524688720703,7.014253616333008,18.165508270263672,transformer,embedding,2,277.8777692466974
66,201,0.31116440892219543,99.43302917480469,1.365013599395752,0.001,NaN,NaN,NaN,transformer,embedding,2,277.71252128481865
67,204,0.2885158360004425,99.78738403320312,1.3344454765319824,0.001,NaN,NaN,NaN,transformer,embedding,2,277.5389028415084
68,207,0.26043060421943665,100.0,1.2974886894226074,0.001,NaN,NaN,NaN,transformer,embedding,2,277.3486360311508
69,210,0.24181923270225525,99.92912292480469,1.2735639810562134,0.001,NaN,NaN,NaN,transformer,embedding,2,277.14989867806435
70,213,0.22124961018562317,100.0,1.247634768486023,0.001,2.9719443321228027,7.2518134117126465,19.529855728149414,transformer,embedding,2,276.9207431524992
71,216,0.20440347492694855,100.0,1.2267930507659912,0.001,NaN,NaN,NaN,transformer,embedding,2,276.69178357720375
72,219,0.1885596066713333,100.0,1.2075090408325195,0.001,NaN,NaN,NaN,transformer,embedding,2,276.4382079541683
73,222,0.1746646612882614,100.0,1.1908468008041382,0.001,NaN,NaN,NaN,transformer,embedding,2,276.17703615128994
74,225,0.1617070883512497,100.0,1.17551589012146,0.001,NaN,NaN,NaN,transformer,embedding,2,275.9005262479186
75,228,0.15078718960285187,100.0,1.162749171257019,0.001,3.030364990234375,7.4518632888793945,20.704788208007812,transformer,embedding,2,275.615101903677
76,231,0.14025861024856567,100.0,1.150571346282959,0.001,NaN,NaN,NaN,transformer,embedding,2,275.31320306658745
77,234,0.1283954530954361,100.0,1.1370025873184204,0.001,NaN,NaN,NaN,transformer,embedding,2,275.0087309330702
78,237,0.1198681890964508,100.0,1.1273483037948608,0.001,NaN,NaN,NaN,transformer,embedding,2,274.6820324137807
79,240,0.11283297836780548,100.0,1.1194449663162231,0.001,NaN,NaN,NaN,transformer,embedding,2,274.35133112221956
80,243,0.1044396385550499,100.0,1.1100883483886719,0.001,3.07051157951355,7.801950931549072,21.55292510986328,transformer,embedding,2,274.00042025744915
81,246,0.0969480648636818,100.0,1.101803183555603,0.001,NaN,NaN,NaN,transformer,embedding,2,273.64518684893847
82,249,0.0901605635881424,100.0,1.094349980354309,0.001,NaN,NaN,NaN,transformer,embedding,2,273.2774905785918
83,252,0.08410322666168213,100.0,1.0877411365509033,0.001,NaN,NaN,NaN,transformer,embedding,2,272.9022853076458
84,255,0.07984267175197601,100.0,1.0831166505813599,0.001,NaN,NaN,NaN,transformer,embedding,2,272.5150637179613
85,258,0.07560156285762787,100.0,1.0785328149795532,0.001,3.1057255268096924,7.964491844177246,22.325410842895508,transformer,embedding,2,272.1236870288849
86,261,0.07107531279325485,100.0,1.0736620426177979,0.001,NaN,NaN,NaN,transformer,embedding,2,271.7295198068023
87,264,0.06805934756994247,100.0,1.0704288482666016,0.001,NaN,NaN,NaN,transformer,embedding,2,271.3297905176878
88,267,0.06429561227560043,100.0,1.066407561302185,0.001,NaN,NaN,NaN,transformer,embedding,2,270.92073395103216
89,270,0.061018604785203934,100.0,1.0629186630249023,0.001,NaN,NaN,NaN,transformer,embedding,2,270.5127127841115
90,273,0.05831857770681381,100.0,1.0600526332855225,0.001,3.129948139190674,8.052013397216797,22.872793197631836,transformer,embedding,2,270.0987810268998
91,276,0.05579228699207306,100.0,1.0573780536651611,0.001,NaN,NaN,NaN,transformer,embedding,2,269.68391689658165
92,279,0.053069598972797394,100.0,1.054503083229065,0.001,NaN,NaN,NaN,transformer,embedding,2,269.2687826305628
93,282,0.05094848945736885,100.0,1.0522687435150146,0.001,NaN,NaN,NaN,transformer,embedding,2,268.84684716165066
94,285,0.048585616052150726,100.0,1.0497852563858032,0.001,NaN,NaN,NaN,transformer,embedding,2,268.4259252399206
95,288,0.04697965085506439,100.0,1.0481007099151611,0.001,3.151855230331421,8.214553833007812,23.379398345947266,transformer,embedding,2,268.0027750879526
96,291,0.044756557792425156,100.0,1.0457732677459717,0.001,NaN,NaN,NaN,transformer,embedding,2,267.5856368690729
97,294,0.04277427867054939,100.0,1.043702244758606,0.001,NaN,NaN,NaN,transformer,embedding,2,267.16823986917734
98,297,0.04161565750837326,100.0,1.0424937009811401,0.001,NaN,NaN,NaN,transformer,embedding,2,266.7488295286894
99,300,0.0396541953086853,100.0,1.040450930595398,0.001,NaN,NaN,NaN,transformer,embedding,2,266.3243254125118
100,303,0.0384792685508728,100.0,1.039229154586792,0.001,3.167649269104004,8.35208797454834,23.751585006713867,transformer,embedding,2,265.90587697923183
101,306,0.03733520582318306,100.0,1.0380408763885498,0.001,NaN,NaN,NaN,transformer,embedding,2,265.49073746055365
102,309,0.03546300530433655,100.0,1.0360993146896362,0.001,NaN,NaN,NaN,transformer,embedding,2,265.07643511146307
103,312,0.03473977372050285,100.0,1.0353502035140991,0.001,NaN,NaN,NaN,transformer,embedding,2,264.6598866954446
104,315,0.03294593095779419,100.0,1.0334947109222412,0.001,NaN,NaN,NaN,transformer,embedding,2,264.2425973042846
105,318,0.03143785148859024,100.0,1.0319372415542603,0.001,3.180830955505371,8.38959789276123,24.066743850708008,transformer,embedding,2,263.8271163329482
106,321,0.030766751617193222,100.0,1.0312449932098389,0.001,NaN,NaN,NaN,transformer,embedding,2,263.4112763032317
107,324,0.02956239879131317,100.0,1.0300036668777466,0.001,NaN,NaN,NaN,transformer,embedding,2,263.0005548670888
108,327,0.028199471533298492,100.0,1.028600811958313,0.001,NaN,NaN,NaN,transformer,embedding,2,262.5826894491911
109,330,0.027317963540554047,100.0,1.0276944637298584,0.001,NaN,NaN,NaN,transformer,embedding,2,262.1665489077568
110,333,0.026243766769766808,100.0,1.026591181755066,0.001,3.178734064102173,8.50212574005127,24.01633071899414,transformer,embedding,2,261.7534647285938
111,336,0.025272127240896225,100.0,1.0255942344665527,0.001,NaN,NaN,NaN,transformer,embedding,2,261.33453257381916
112,339,0.02438870258629322,100.0,1.024688482284546,0.001,NaN,NaN,NaN,transformer,embedding,2,260.92447536438704
113,342,0.023574212566018105,100.0,1.0238542556762695,0.001,NaN,NaN,NaN,transformer,embedding,2,260.51159492880106
114,345,0.022625774145126343,100.0,1.022883653640747,0.001,NaN,NaN,NaN,transformer,embedding,2,260.09649933874607
115,348,0.021945102140307426,100.0,1.0221877098083496,0.001,3.1968722343444824,8.589648246765137,24.455917358398438,transformer,embedding,2,259.68504068255424
116,351,0.021272338926792145,100.0,1.0215002298355103,0.001,NaN,NaN,NaN,transformer,embedding,2,259.27511912584305
117,354,0.020720571279525757,100.0,1.0209367275238037,0.001,NaN,NaN,NaN,transformer,embedding,2,258.8618181720376
118,357,0.02027742937207222,100.0,1.020484447479248,0.001,NaN,NaN,NaN,transformer,embedding,2,258.4563526287675
119,360,0.019469337537884712,100.0,1.0196601152420044,0.001,NaN,NaN,NaN,transformer,embedding,2,258.05283576995134
120,363,0.01901799812912941,100.0,1.0191999673843384,0.001,3.199977397918701,8.6521635055542,24.5319766998291,transformer,embedding,2,257.64894569665194
121,366,0.018800409510731697,100.0,1.018978238105774,0.001,NaN,NaN,NaN,transformer,embedding,2,257.2513595148921
122,369,0.01790652796626091,100.0,1.0180678367614746,0.001,NaN,NaN,NaN,transformer,embedding,2,256.8607009500265
123,372,0.017513301223516464,100.0,1.017667531967163,0.001,NaN,NaN,NaN,transformer,embedding,2,256.464648000896
124,375,0.017011823132634163,100.0,1.0171573162078857,0.001,NaN,NaN,NaN,transformer,embedding,2,256.07261803746223
125,378,0.016652895137667656,100.0,1.0167922973632812,0.001,3.1985063552856445,8.73968505859375,24.495914459228516,transformer,embedding,2,255.6862276121974
126,381,0.016109341755509377,100.0,1.0162397623062134,0.001,NaN,NaN,NaN,transformer,embedding,2,255.30306696146727
127,384,0.016039453446865082,100.0,1.0161688327789307,0.001,NaN,NaN,NaN,transformer,embedding,2,254.92172162234783
128,387,0.015075337141752243,100.0,1.015189528465271,0.001,NaN,NaN,NaN,transformer,embedding,2,254.5439915060997
129,390,0.014451783150434494,100.0,1.0145567655563354,0.001,NaN,NaN,NaN,transformer,embedding,2,254.1610519811511
130,393,0.013968415558338165,100.0,1.014066457748413,0.001,3.2108349800109863,8.839710235595703,24.799785614013672,transformer,embedding,2,253.78604140132666
131,396,0.013471968472003937,100.0,1.0135631561279297,0.001,NaN,NaN,NaN,transformer,embedding,2,253.40175600349903
132,399,0.013017997145652771,100.0,1.0131031274795532,0.001,NaN,NaN,NaN,transformer,embedding,2,253.02021158486605
133,402,0.012725956737995148,100.0,1.0128072500228882,0.001,NaN,NaN,NaN,transformer,embedding,2,252.642015196383
134,405,0.012406408786773682,100.0,1.0124837160110474,0.001,NaN,NaN,NaN,transformer,embedding,2,252.25971914827824
135,408,0.012049060314893723,100.0,1.0121219158172607,0.001,3.2231533527374268,8.864716529846191,25.107168197631836,transformer,embedding,2,251.87996345758438
136,411,0.01169593259692192,100.0,1.011764645576477,0.001,NaN,NaN,NaN,transformer,embedding,2,251.50498937815428
137,414,0.011329926550388336,100.0,1.0113943815231323,0.001,NaN,NaN,NaN,transformer,embedding,2,251.13046053051949
138,417,0.010958006605505943,100.0,1.0110182762145996,0.001,NaN,NaN,NaN,transformer,embedding,2,250.7560119777918
139,420,0.010831674560904503,100.0,1.0108906030654907,0.001,NaN,NaN,NaN,transformer,embedding,2,250.38879092037678
140,423,0.010562820360064507,100.0,1.010618805885315,0.001,3.223787546157837,8.952238082885742,25.12309455871582,transformer,embedding,2,250.02330201864243
141,426,0.010202749632298946,100.0,1.010254979133606,0.001,NaN,NaN,NaN,transformer,embedding,2,249.65976548194885
142,429,0.009819425642490387,100.0,1.009867787361145,0.001,NaN,NaN,NaN,transformer,embedding,2,249.29588802158833
143,432,0.009517570957541466,100.0,1.0095629692077637,0.001,NaN,NaN,NaN,transformer,embedding,2,248.93135878443718
144,435,0.009488033130764961,100.0,1.009533166885376,0.001,NaN,NaN,NaN,transformer,embedding,2,248.57036317139864
145,438,0.008964878506958485,100.0,1.0090051889419556,0.001,3.2323009967803955,9.014754295349121,25.337892532348633,transformer,embedding,2,248.2120778337121
146,441,0.008596348576247692,100.0,1.0086333751678467,0.001,NaN,NaN,NaN,transformer,embedding,2,247.85329346358776
147,444,0.008456595242023468,100.0,1.0084924697875977,0.001,NaN,NaN,NaN,transformer,embedding,2,247.4906653612852
148,447,0.008244873024523258,100.0,1.0082789659500122,0.001,NaN,NaN,NaN,transformer,embedding,2,247.13161543756723
149,450,0.008265946060419083,100.0,1.0083001852035522,0.001,NaN,NaN,NaN,transformer,embedding,2,246.7817706540227
150,453,0.008052471093833447,100.0,1.008085012435913,0.001,3.2519211769104004,8.97724437713623,25.839935302734375,transformer,embedding,2,246.43680760264397
151,456,0.00787540152668953,100.0,1.007906436920166,0.001,NaN,NaN,NaN,transformer,embedding,2,246.09644676744938
152,459,0.007629215717315674,100.0,1.0076583623886108,0.001,NaN,NaN,NaN,transformer,embedding,2,245.76041031628847
153,462,0.007484901696443558,100.0,1.0075129270553589,0.001,NaN,NaN,NaN,transformer,embedding,2,245.42489990592003
154,465,0.007154148072004318,100.0,1.007179856300354,0.001,NaN,NaN,NaN,transformer,embedding,2,245.09059837460518
155,468,0.00678169634193182,100.0,1.0068047046661377,0.001,3.2447280883789062,9.114779472351074,25.654733657836914,transformer,embedding,2,244.75225773453712
156,471,0.006708843167871237,100.0,1.006731390953064,0.001,NaN,NaN,NaN,transformer,embedding,2,244.41654398292303
157,474,0.006422972772270441,100.0,1.0064436197280884,0.001,NaN,NaN,NaN,transformer,embedding,2,244.08345782011747
158,477,0.0062747737392783165,100.0,1.0062944889068604,0.001,NaN,NaN,NaN,transformer,embedding,2,243.74565709382296
159,480,0.0062135448679327965,100.0,1.0062328577041626,0.001,NaN,NaN,NaN,transformer,embedding,2,243.41157396137714
160,483,0.006075134500861168,100.0,1.0060936212539673,0.001,3.248600959777832,9.177294731140137,25.754283905029297,transformer,embedding,2,243.0801220163703
161,486,0.005839014425873756,100.0,1.0058560371398926,0.001,NaN,NaN,NaN,transformer,embedding,2,242.74614591896534
162,489,0.005698634311556816,100.0,1.0057148933410645,0.001,NaN,NaN,NaN,transformer,embedding,2,242.41658451408148
163,492,0.005478645209223032,100.0,1.0054936408996582,0.001,NaN,NaN,NaN,transformer,embedding,2,242.0856552645564
164,495,0.005326279439032078,100.0,1.0053404569625854,0.001,NaN,NaN,NaN,transformer,embedding,2,241.7565131187439
165,498,0.005632753483951092,100.0,1.0056486129760742,0.001,3.26898455619812,8.864716529846191,26.284635543823242,transformer,embedding,2,241.44088020175695
166,501,0.010875441133975983,99.92912292480469,1.010934829711914,0.001,NaN,NaN,NaN,transformer,embedding,2,241.13616331666708
167,504,1.1374940872192383,42.45216369628906,3.1189427375793457,0.001,NaN,NaN,NaN,transformer,embedding,2,241.42157827317715
168,507,1.000016450881958,62.01275634765625,2.7183265686035156,0.001,NaN,NaN,NaN,transformer,embedding,2,242.0547209829092
169,510,0.5462671518325806,85.82565307617188,1.7267950773239136,0.001,NaN,NaN,NaN,transformer,embedding,2,242.83255310356617
170,513,0.32524847984313965,93.69241333007812,1.3843746185302734,0.001,3.1844589710235596,5.751438140869141,24.154216766357422,transformer,embedding,2,243.5356646925211
171,516,0.23152855038642883,96.03118896484375,1.2605253458023071,0.001,NaN,NaN,NaN,transformer,embedding,2,244.11896660923958
172,519,0.15088585019111633,98.36994934082031,1.162863850593567,0.001,NaN,NaN,NaN,transformer,embedding,2,244.54223831743002
173,522,0.12017221748828888,98.93692016601562,1.1276910305023193,0.001,NaN,NaN,NaN,transformer,embedding,2,244.78738620877266
174,525,0.08231006562709808,99.22041320800781,1.0857924222946167,0.001,NaN,NaN,NaN,transformer,embedding,2,244.87818416953087
175,528,0.06323665380477905,99.57476806640625,1.0652788877487183,0.001,3.371542453765869,7.1642913818359375,29.1234130859375,transformer,embedding,2,244.83797706663609
176,531,0.048768386244773865,99.78738403320312,1.04997718334198,0.001,NaN,NaN,NaN,transformer,embedding,2,244.68032877892256
177,534,0.04157506301999092,99.92912292480469,1.0424513816833496,0.001,NaN,NaN,NaN,transformer,embedding,2,244.4269302263856
178,537,0.032186124473810196,100.0,1.0327097177505493,0.001,NaN,NaN,NaN,transformer,embedding,2,244.09712740033865
179,540,0.02796458825469017,100.0,1.028359293937683,0.001,NaN,NaN,NaN,transformer,embedding,2,243.70727851241827
180,543,0.025635583326220512,100.0,1.025967001914978,0.001,3.370349884033203,7.751938343048096,29.088703155517578,transformer,embedding,2,243.27038448303938
181,546,0.022636089473962784,100.0,1.022894263267517,0.001,NaN,NaN,NaN,transformer,embedding,2,242.7944928854704
182,549,0.020589197054505348,100.0,1.020802617073059,0.001,NaN,NaN,NaN,transformer,embedding,2,242.28621958196163
183,552,0.019246671348810196,100.0,1.0194331407546997,0.001,NaN,NaN,NaN,transformer,embedding,2,241.75490077584982
184,555,0.01807972602546215,100.0,1.0182441473007202,0.001,NaN,NaN,NaN,transformer,embedding,2,241.20521450042725
185,558,0.017263516783714294,100.0,1.0174133777618408,0.001,3.357524871826172,8.00200080871582,28.718021392822266,transformer,embedding,2,240.64127389341593
186,561,0.016611941158771515,100.0,1.016750693321228,0.001,NaN,NaN,NaN,transformer,embedding,2,240.06777331978083
187,564,0.01616043597459793,100.0,1.0162917375564575,0.001,NaN,NaN,NaN,transformer,embedding,2,239.48837234079838
188,567,0.01575493812561035,100.0,1.01587975025177,0.001,NaN,NaN,NaN,transformer,embedding,2,238.90498732030392
189,570,0.015404683537781239,100.0,1.015523910522461,0.001,NaN,NaN,NaN,transformer,embedding,2,238.32104517519474
190,573,0.015175886452198029,100.0,1.0152915716171265,0.001,3.3263039588928223,8.364591598510742,27.83527183532715,transformer,embedding,2,237.73887073993683
191,576,0.014973806217312813,100.0,1.0150865316390991,0.001,NaN,NaN,NaN,transformer,embedding,2,237.15805576741695
192,579,0.014849347993731499,100.0,1.0149601697921753,0.001,NaN,NaN,NaN,transformer,embedding,2,236.5803076699376
193,582,0.01471712626516819,100.0,1.0148259401321411,0.001,NaN,NaN,NaN,transformer,embedding,2,236.00786774605513
194,585,0.014587542042136192,100.0,1.0146944522857666,0.001,NaN,NaN,NaN,transformer,embedding,2,235.44016111642122
195,588,0.014484456740319729,100.0,1.0145899057388306,0.001,3.295502185821533,8.564641952514648,26.990964889526367,transformer,embedding,2,234.87670028954744
196,591,0.014412271790206432,100.0,1.0145165920257568,0.001,NaN,NaN,NaN,transformer,embedding,2,234.3198110461235
197,594,0.014328273013234138,100.0,1.014431357383728,0.001,NaN,NaN,NaN,transformer,embedding,2,233.76828140765429
198,597,0.014273817650973797,100.0,1.014376163482666,0.001,NaN,NaN,NaN,transformer,embedding,2,233.22420566529036
199,600,0.014183860272169113,100.0,1.0142849683761597,0.001,NaN,NaN,NaN,transformer,embedding,2,232.68685774505138
200,603,0.014131855219602585,100.0,1.0142321586608887,0.001,3.267756700515747,8.689672470092773,26.25238037109375,transformer,embedding,2,232.15654630213976
202,609,0.013992082327604294,100.0,1.0140904188156128,0.001,NaN,NaN,NaN,transformer,embedding,2,231.11889476329088
204,615,0.013804848305881023,100.0,1.0139005184173584,0.001,NaN,NaN,NaN,transformer,embedding,2,230.11501905322075
205,618,NaN,NaN,NaN,NaN,3.2463109493255615,8.902225494384766,25.69537353515625,transformer,embedding,2,229.62505450844765
206,621,0.013568057678639889,100.0,1.0136605501174927,0.001,NaN,NaN,NaN,transformer,embedding,2,229.14065292477608
208,627,0.013376979157328606,100.0,1.0134668350219727,0.001,NaN,NaN,NaN,transformer,embedding,2,228.20255795121193
210,633,0.013127620331943035,100.0,1.013214111328125,0.001,3.2321393489837646,9.064766883850098,25.333797454833984,transformer,embedding,2,227.29559434950352
212,639,0.012926578521728516,100.0,1.0130105018615723,0.001,NaN,NaN,NaN,transformer,embedding,2,226.4206266850233
214,645,0.012592747807502747,100.0,1.0126724243164062,0.001,NaN,NaN,NaN,transformer,embedding,2,225.57970190793276
215,648,NaN,NaN,NaN,NaN,3.221442937850952,9.114779472351074,25.064260482788086,transformer,embedding,2,225.17149068415165
216,651,0.012299205176532269,100.0,1.0123751163482666,0.001,NaN,NaN,NaN,transformer,embedding,2,224.77035175263882
218,657,0.012005958706140518,100.0,1.0120782852172852,0.001,NaN,NaN,NaN,transformer,embedding,2,223.99277468025684
220,663,0.011661786586046219,100.0,1.0117300748825073,0.001,3.2150027751922607,9.177294731140137,24.90336036682129,transformer,embedding,2,223.24577642977238
222,669,0.01130263414233923,100.0,1.0113667249679565,0.001,NaN,NaN,NaN,transformer,embedding,2,222.52837897837162
