epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding
0,12,4.525391578674316,0.0,92.33207702636719,0.001,3.0224850177764893,0.0,20.54227638244629,transformer,embedding
1,24,2.725950241088867,0.0,15.270917892456055,0.001,2.4400932788848877,0.0,11.47411060333252,transformer,embedding
2,36,2.3922502994537354,0.9920282959938049,10.938079833984375,0.001,2.353867530822754,0.929861843585968,10.526201248168945,transformer,embedding
3,48,2.3379037380218506,0.8503099679946899,10.359498023986816,0.001,2.3306667804718018,0.8767268657684326,10.284796714782715,transformer,embedding
4,60,2.3240408897399902,1.257750153541565,10.216876029968262,0.001,2.3225884437561035,0.8767268657684326,10.202047348022461,transformer,embedding
5,72,2.316758155822754,1.2400354146957397,10.142739295959473,0.001,2.31773042678833,1.275239109992981,10.152606010437012,transformer,embedding
6,84,2.312285900115967,0.9211691617965698,10.097479820251465,0.001,2.3135488033294678,1.1424016952514648,10.11023998260498,transformer,embedding
7,96,2.31072998046875,1.0806022882461548,10.081781387329102,0.001,2.3163585662841797,0.9829968214035034,10.138687133789062,transformer,embedding
8,108,2.308492422103882,1.09831702709198,10.059247970581055,0.001,2.313136339187622,1.0626991987228394,10.106071472167969,transformer,embedding
9,120,2.307424306869507,0.938883900642395,10.04850959777832,0.001,2.3163259029388428,1.0892667770385742,10.13835620880127,transformer,embedding
10,132,2.306159734725952,0.956598699092865,10.035810470581055,0.001,2.3097949028015137,0.8501594066619873,10.072359085083008,transformer,embedding
11,144,2.3016698360443115,1.2931797504425049,9.990851402282715,0.001,2.308290958404541,0.8767268657684326,10.057221412658691,transformer,embedding
12,156,2.300935983657837,1.009743094444275,9.983522415161133,0.001,2.3114523887634277,0.7970244288444519,10.089067459106445,transformer,embedding
13,168,2.30027174949646,1.1691762208938599,9.976893424987793,0.001,2.314955949783325,0.7970244288444519,10.124476432800293,transformer,embedding
14,180,2.299170732498169,1.2400354146957397,9.965914726257324,0.001,2.3113315105438232,0.9564293026924133,10.087847709655762,transformer,embedding
15,192,2.2969002723693848,1.13374662399292,9.943312644958496,0.001,2.3062431812286377,0.929861843585968,10.03664779663086,transformer,embedding
16,204,2.2967660427093506,1.0806022882461548,9.941978454589844,0.001,2.3089473247528076,0.8235918879508972,10.063825607299805,transformer,embedding
17,216,2.292816638946533,1.2754650115966797,9.902791023254395,0.001,2.312885046005249,0.5844845771789551,10.103531837463379,transformer,embedding
18,228,2.290407657623291,1.34632408618927,9.8789644241333,0.001,2.315523147583008,0.8767268657684326,10.130221366882324,transformer,embedding
19,240,2.280850410461426,1.5589016675949097,9.784997940063477,0.001,2.3206534385681152,0.6376195549964905,10.18232536315918,transformer,embedding
20,252,2.273817300796509,1.6297607421875,9.71642017364502,0.001,2.338608741760254,0.6641870141029358,10.366803169250488,transformer,embedding
21,264,2.2606301307678223,2.3206377029418945,9.589129447937012,0.001,2.3594346046447754,0.7970244288444519,10.584964752197266,transformer,embedding
22,276,2.2404534816741943,3.0469441413879395,9.397591590881348,0.001,2.3970563411712646,0.7438894510269165,10.990776062011719,transformer,embedding
23,288,2.2256476879119873,3.100088596343994,9.259478569030762,0.001,2.404944658279419,0.5844845771789551,11.0778169631958,transformer,embedding
24,300,2.195780038833618,4.286979675292969,8.987008094787598,0.001,2.4440512657165527,0.7438894510269165,11.519615173339844,transformer,embedding
25,312,2.170916795730591,5.048715591430664,8.766317367553711,0.001,2.4551291465759277,0.7173219919204712,11.647937774658203,transformer,embedding
26,324,2.1513378620147705,5.314437389373779,8.596351623535156,0.001,2.4727623462677,0.6907545328140259,11.855149269104004,transformer,embedding
27,336,2.121983289718628,6.643046855926514,8.347677230834961,0.001,2.495178699493408,0.8501594066619873,12.123899459838867,transformer,embedding
28,348,2.0915639400482178,7.316208839416504,8.097569465637207,0.001,2.503836154937744,0.7704569697380066,12.229317665100098,transformer,embedding
29,360,2.058042049407959,8.591673851013184,7.830622673034668,0.001,2.518925189971924,0.9032943844795227,12.415245056152344,transformer,embedding
30,372,2.023254632949829,9.796279907226562,7.562899589538574,0.001,2.524517297744751,0.9564293026924133,12.484867095947266,transformer,embedding
31,384,1.9886486530303955,11.142603874206543,7.305654525756836,0.001,2.5333197116851807,1.036131739616394,12.59524917602539,transformer,embedding
32,396,1.9503058195114136,12.506643295288086,7.030837535858154,0.001,2.545924186706543,0.7438894510269165,12.755010604858398,transformer,embedding
33,408,1.9173692464828491,14.348980903625488,6.803037643432617,0.001,2.5450594425201416,1.0892667770385742,12.743985176086426,transformer,embedding
34,420,1.87312650680542,16.40389633178711,6.5086140632629395,0.001,2.5486817359924316,1.1158342361450195,12.790231704711914,transformer,embedding
35,432,1.8348897695541382,17.891939163208008,6.264443397521973,0.001,2.548283100128174,1.2486716508865356,12.785134315490723,transformer,embedding
36,444,1.8027400970458984,19.09654426574707,6.06624698638916,0.001,2.5569183826446533,1.2221040725708008,12.896015167236328,transformer,embedding
37,456,1.7607929706573486,21.009742736816406,5.8170485496521,0.001,2.54191517829895,1.408076524734497,12.703978538513184,transformer,embedding
38,468,1.7045985460281372,23.790964126586914,5.4991774559021,0.001,2.541759967803955,1.859723687171936,12.702006340026855,transformer,embedding
39,480,1.6499948501586914,27.12134552001953,5.206953048706055,0.001,2.534543991088867,2.2848033905029297,12.610678672790527,transformer,embedding
40,492,1.5949585437774658,29.17626190185547,4.928124904632568,0.001,2.533985137939453,1.8862911462783813,12.603632926940918,transformer,embedding
41,504,1.542526125907898,31.851194381713867,4.676388740539551,0.001,2.5233726501464844,2.8427205085754395,12.470584869384766,transformer,embedding
42,516,1.4895987510681152,33.97697067260742,4.4353156089782715,0.001,2.5206246376037598,3.1615302562713623,12.436362266540527,transformer,embedding
43,528,1.4397270679473877,37.09477233886719,4.219543933868408,0.001,2.5142018795013428,3.5866098403930664,12.356742858886719,transformer,embedding
44,540,1.3970075845718384,37.80336380004883,4.043083190917969,0.001,2.5012500286102295,3.613177537918091,12.197731971740723,transformer,embedding
45,552,1.3438113927841187,41.06288528442383,3.833627223968506,0.001,2.492208957672119,4.117959499359131,12.0879487991333,transformer,embedding
46,564,1.2889411449432373,43.330379486083984,3.6289420127868652,0.001,2.453217029571533,4.729011535644531,11.625686645507812,transformer,embedding
47,576,1.2127891778945923,46.67847442626953,3.362851142883301,0.001,2.4363350868225098,5.047821521759033,11.431070327758789,transformer,embedding
48,588,1.1577693223953247,49.88485336303711,3.1828255653381348,0.001,2.4287586212158203,5.8182783126831055,11.3447904586792,transformer,embedding
49,600,1.1131572723388672,51.86891174316406,3.0439538955688477,0.001,2.3894760608673096,6.509032726287842,10.907777786254883,transformer,embedding
50,612,1.0503538846969604,54.047828674316406,2.8586626052856445,0.001,2.366960048675537,7.279489994049072,10.664921760559082,transformer,embedding
51,624,0.9932800531387329,57.00619888305664,2.7000763416290283,0.001,2.332766056060791,8.395323753356934,10.30640983581543,transformer,embedding
52,636,0.9194238781929016,61.009742736816406,2.507845163345337,0.001,2.2899835109710693,9.590860366821289,9.874774932861328,transformer,embedding
53,648,0.866523027420044,63.13551712036133,2.3786261081695557,0.001,2.274101495742798,9.325185775756836,9.719182014465332,transformer,embedding
54,660,0.8296411037445068,64.53498840332031,2.2924957275390625,0.001,2.2493815422058105,11.105207443237305,9.4818696975708,transformer,embedding
55,672,0.7659212350845337,68.29051971435547,2.150974988937378,0.001,2.203216791152954,12.167906761169434,9.054091453552246,transformer,embedding
56,684,0.7217424511909485,70.221435546875,2.058016061782837,0.001,2.18363618850708,13.629117965698242,8.878531455993652,transformer,embedding
57,696,0.6505799293518066,74.1009750366211,1.9166520833969116,0.001,2.137138605117798,14.98405933380127,8.475152015686035,transformer,embedding
58,708,0.5992883443832397,76.70504760742188,1.8208225965499878,0.001,2.1176583766937256,16.285865783691406,8.311652183532715,transformer,embedding
59,720,0.5569463968276978,78.91939544677734,1.7453347444534302,0.001,2.0798072814941406,17.428268432617188,8.00292682647705,transformer,embedding
60,732,0.4945058524608612,82.33834838867188,1.6396877765655518,0.001,2.04664945602417,19.28799057006836,7.741918087005615,transformer,embedding
61,744,0.46194756031036377,83.702392578125,1.5871620178222656,0.001,2.026954174041748,20.37725830078125,7.590930461883545,transformer,embedding
62,756,0.42322954535484314,85.59786987304688,1.5268847942352295,0.001,2.030179262161255,20.563230514526367,7.615451335906982,transformer,embedding
63,768,0.3795556426048279,88.29051971435547,1.4616349935531616,0.001,1.9923231601715088,23.352815628051758,7.33254861831665,transformer,embedding
64,780,0.352016806602478,88.85739135742188,1.4219324588775635,0.001,1.9768022298812866,23.884164810180664,7.219619274139404,transformer,embedding
65,792,0.31086045503616333,90.9654541015625,1.3645987510681152,0.001,1.9448785781860352,26.328372955322266,6.9927825927734375,transformer,embedding
66,804,0.2903892397880554,92.04605865478516,1.3369477987289429,0.001,1.9446417093276978,26.062698364257812,6.991126537322998,transformer,embedding
67,816,0.2771508991718292,92.3294906616211,1.3193655014038086,0.001,1.9088459014892578,28.267799377441406,6.745299339294434,transformer,embedding
68,828,0.221096470952034,95.25243377685547,1.2474437952041626,0.001,1.8770970106124878,30.632305145263672,6.534507751464844,transformer,embedding
69,840,0.21085117757320404,95.25243377685547,1.2347285747528076,0.001,1.884441614151001,31.85441017150879,6.582677841186523,transformer,embedding
70,852,0.1860204041004181,96.27989196777344,1.204446792602539,0.001,1.8811607360839844,31.774707794189453,6.5611162185668945,transformer,embedding
71,864,0.1796759068965912,95.80158996582031,1.1968294382095337,0.001,1.8724699020385742,33.44845962524414,6.5043416023254395,transformer,embedding
72,876,0.1545935571193695,97.13020324707031,1.167183518409729,0.001,1.8330249786376953,35.49415588378906,6.252772808074951,transformer,embedding
73,888,0.11054013669490814,98.90167999267578,1.1168811321258545,0.001,1.8086851835250854,37.85866165161133,6.102418422698975,transformer,embedding
74,900,0.09505739063024521,99.13197326660156,1.099721908569336,0.001,1.811609148979187,38.52284622192383,6.120287895202637,transformer,embedding
75,912,0.08535163104534149,99.25597381591797,1.0891000032424927,0.001,1.8089826107025146,39.426143646240234,6.104233741760254,transformer,embedding
76,924,0.07116208970546722,99.43312072753906,1.0737552642822266,0.001,1.7895331382751465,40.59511184692383,5.986656665802002,transformer,embedding
77,936,0.05725701525807381,99.71656036376953,1.0589278936386108,0.001,1.790770411491394,41.31243133544922,5.994068622589111,transformer,embedding
78,948,0.05312175303697586,99.45083618164062,1.0545580387115479,0.001,1.79030179977417,41.52497482299805,5.991260528564453,transformer,embedding
79,960,0.06533657014369965,98.97254180908203,1.0675182342529297,0.001,1.8221110105514526,40.8342170715332,6.184901237487793,transformer,embedding
80,972,0.05484117195010185,99.43312072753906,1.0563727617263794,0.001,1.8084590435028076,40.96705627441406,6.101038932800293,transformer,embedding
81,984,0.06931111961603165,98.45880889892578,1.0717695951461792,0.001,1.8557711839675903,39.479278564453125,6.396629333496094,transformer,embedding
82,996,0.08914604783058167,97.7502212524414,1.0932402610778809,0.001,1.864549160003662,38.84165573120117,6.453025817871094,transformer,embedding
83,1008,0.06966543197631836,98.74224853515625,1.072149395942688,0.001,1.8610047101974487,40.276302337646484,6.430193901062012,transformer,embedding
84,1020,0.0721784457564354,98.65367126464844,1.0748471021652222,0.001,1.8663949966430664,39.69181823730469,6.4649481773376465,transformer,embedding
85,1032,0.0471695251762867,99.32683563232422,1.0482996702194214,0.001,1.8350775241851807,42.9064826965332,6.26561975479126,transformer,embedding
86,1044,0.03700423985719681,99.59255981445312,1.037697434425354,0.001,1.8337454795837402,43.33156204223633,6.257279396057129,transformer,embedding
87,1056,0.024118691682815552,99.91142272949219,1.024411916732788,0.001,1.7964789867401123,45.16471862792969,6.028384208679199,transformer,embedding
88,1068,0.024780837818980217,99.66341400146484,1.0250904560089111,0.001,1.8401026725769043,44.18172073364258,6.297184944152832,transformer,embedding
89,1080,0.025799976661801338,99.57484436035156,1.0261356830596924,0.001,1.829801321029663,44.50053024291992,6.2326483726501465,transformer,embedding
90,1092,0.02615589275956154,99.71656036376953,1.026500940322876,0.001,1.8297308683395386,44.79277420043945,6.232209205627441,transformer,embedding
91,1104,0.017547383904457092,99.94685363769531,1.0177022218704224,0.001,1.812277913093567,46.094581604003906,6.124382495880127,transformer,embedding
92,1116,0.017644433304667473,99.75199127197266,1.01780104637146,0.001,1.8257648944854736,45.722633361816406,6.207541465759277,transformer,embedding
93,1128,0.015682626515626907,99.89370727539062,1.0158061981201172,0.001,1.8495712280273438,45.96174240112305,6.357093334197998,transformer,embedding
94,1140,0.011274662800133228,99.91142272949219,1.011338472366333,0.001,1.8209959268569946,47.47608947753906,6.178008079528809,transformer,embedding
95,1152,0.007474396377801895,99.9822769165039,1.0075024366378784,0.001,1.8039121627807617,48.831031799316406,6.073360919952393,transformer,embedding
96,1164,0.0059249321930110455,99.96456909179688,1.005942463874817,0.001,1.8235254287719727,48.724761962890625,6.193655490875244,transformer,embedding
97,1176,0.006688487250357866,99.91142272949219,1.0067108869552612,0.001,1.8237485885620117,48.16684341430664,6.195037841796875,transformer,embedding
98,1188,0.007709494326263666,99.89370727539062,1.0077393054962158,0.001,1.846203088760376,48.06057357788086,6.335717678070068,transformer,embedding
99,1200,0.0066573480144143105,99.92913818359375,1.0066795349121094,0.001,1.8507059812545776,47.87459945678711,6.364311218261719,transformer,embedding
100,1212,0.009251005947589874,99.8582763671875,1.0092939138412476,0.001,1.8727105855941772,47.07757568359375,6.5059075355529785,transformer,embedding
101,1224,0.02645256370306015,99.30912017822266,1.0268055200576782,0.001,1.9212855100631714,42.80021286010742,6.829732418060303,transformer,embedding
102,1236,0.04873346909880638,98.1930923461914,1.0499404668807983,0.001,NaN,NaN,NaN,transformer,embedding
103,1248,0.05093018338084221,98.15766143798828,1.0522494316101074,0.001,1.9922257661819458,40.78108215332031,7.33183479309082,transformer,embedding
104,1260,0.07416848093271255,97.39591979980469,1.0769882202148438,0.001,NaN,NaN,NaN,transformer,embedding
105,1272,0.06303542107343674,97.78565216064453,1.065064549446106,0.001,1.8986296653747559,43.065887451171875,6.676738739013672,transformer,embedding
106,1284,0.06293175369501114,97.7502212524414,1.064954161643982,0.001,NaN,NaN,NaN,transformer,embedding
107,1296,0.029275448992848396,99.36226654052734,1.0297081470489502,0.001,1.8693114519119263,46.51966094970703,6.483830451965332,transformer,embedding
108,1308,0.016887454316020012,99.66341400146484,1.0170308351516724,0.001,NaN,NaN,NaN,transformer,embedding
109,1320,0.010803237557411194,99.8228530883789,1.0108617544174194,0.001,1.8273967504501343,48.85759735107422,6.217679500579834,transformer,embedding
110,1332,0.006398307159543037,99.94685363769531,1.0064188241958618,0.001,NaN,NaN,NaN,transformer,embedding
111,1344,0.004000346641987562,99.9822769165039,1.004008412361145,0.001,1.8142751455307007,50.318809509277344,6.136626243591309,transformer,embedding
112,1356,0.003290629480034113,99.96456909179688,1.0032960176467896,0.001,NaN,NaN,NaN,transformer,embedding
113,1368,0.002789605176076293,99.9822769165039,1.002793550491333,0.001,1.8021328449249268,51.19553756713867,6.062564373016357,transformer,embedding
114,1380,0.002260681940242648,99.9822769165039,1.0022631883621216,0.001,NaN,NaN,NaN,transformer,embedding
115,1392,0.0020960993133485317,99.9822769165039,1.0020983219146729,0.001,1.807291030883789,51.461212158203125,6.093916893005371,transformer,embedding
116,1404,0.002780341077595949,99.94685363769531,1.002784252166748,0.001,NaN,NaN,NaN,transformer,embedding
117,1416,0.002528373384848237,99.94685363769531,1.0025315284729004,0.001,1.831084132194519,51.354942321777344,6.2406487464904785,transformer,embedding
118,1428,0.0036294173914939165,99.92913818359375,1.0036360025405884,0.001,NaN,NaN,NaN,transformer,embedding
119,1440,0.003420016262680292,99.96456909179688,1.0034258365631104,0.001,1.8584080934524536,50.55791473388672,6.413518905639648,transformer,embedding
120,1452,0.03335249051451683,98.63595581054688,1.0339149236679077,0.001,NaN,NaN,NaN,transformer,embedding
121,1464,0.04227059707045555,98.31709289550781,1.0431767702102661,0.001,1.9819012880325317,43.862911224365234,7.256526470184326,transformer,embedding
122,1476,0.041376836597919464,98.45880889892578,1.042244791984558,0.001,NaN,NaN,NaN,transformer,embedding
123,1488,0.025883229449391365,99.25597381591797,1.0262211561203003,0.001,1.8718005418777466,46.6790657043457,6.4999895095825195,transformer,embedding
124,1500,0.01393059827387333,99.75199127197266,1.0140280723571777,0.001,NaN,NaN,NaN,transformer,embedding
125,1512,0.008450244553387165,99.82284545898438,1.008486032485962,0.001,1.8048864603042603,49.86716079711914,6.079281330108643,transformer,embedding
126,1524,0.0058264234103262424,99.89370727539062,1.0058434009552002,0.001,NaN,NaN,NaN,transformer,embedding
