epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value
0,714,2.31311297416687,0.9836496710777283,10.1058349609375,0.001,2.2920589447021484,1.0334110260009766,9.89529037475586,transformer,embedding,3
1,1428,2.2910079956054688,1.0493906736373901,9.884896278381348,0.001,2.289881706237793,1.0341414213180542,9.873769760131836,transformer,embedding,3
2,2142,2.2897441387176514,1.0315858125686646,9.872411727905273,0.001,2.289501667022705,1.0341414213180542,9.870018005371094,transformer,embedding,3
3,2856,2.2890090942382812,1.0258334875106812,9.865157127380371,0.001,2.2887542247772217,1.0328631401062012,9.862643241882324,transformer,embedding,3
4,3570,2.2885189056396484,1.041172981262207,9.860322952270508,0.001,2.28800892829895,1.0259238481521606,9.855295181274414,transformer,embedding,3
5,4284,2.288055896759033,1.030764102935791,9.855758666992188,0.001,2.2880074977874756,1.0124104022979736,9.855281829833984,transformer,embedding,3
6,4998,2.28776478767395,1.0269291400909424,9.852890014648438,0.001,2.287735939025879,1.0184366703033447,9.852605819702148,transformer,embedding,3
7,5712,2.2877187728881836,1.0274770259857178,9.852436065673828,0.001,2.2876622676849365,1.0124104022979736,9.851880073547363,transformer,embedding,3
8,6426,2.2876405715942383,1.01241135597229,9.851665496826172,0.001,2.2877118587493896,1.0124104022979736,9.852368354797363,transformer,embedding,3
9,7140,2.2876079082489014,1.0203551054000854,9.851344108581543,0.001,2.287647008895874,1.024280309677124,9.851729393005371,transformer,embedding,3
10,7854,2.287600040435791,1.0362424850463867,9.851266860961914,0.001,2.287625551223755,1.0109494924545288,9.851517677307129,transformer,embedding,3
11,8568,2.2875685691833496,1.0239160060882568,9.850956916809082,0.001,2.287515163421631,1.0153322219848633,9.850430488586426,transformer,embedding,3
12,9282,2.2875213623046875,1.0367902517318726,9.850491523742676,0.001,NaN,NaN,NaN,transformer,embedding,3
13,9996,2.2875077724456787,1.050760269165039,9.850358009338379,0.001,2.287595748901367,1.0124104022979736,9.851223945617676,transformer,embedding,3
14,10710,2.287499189376831,1.044734001159668,9.850273132324219,0.001,NaN,NaN,NaN,transformer,embedding,3
15,11424,2.287501573562622,1.044734001159668,9.850296974182129,0.001,2.2875657081604004,1.0135060548782349,9.85092830657959,transformer,embedding,3
16,12138,2.287510871887207,1.0392556190490723,9.850388526916504,0.001,NaN,NaN,NaN,transformer,embedding,3
17,12852,2.2874937057495117,1.043364405632019,9.850218772888184,0.001,2.287504196166992,1.0135060548782349,9.850322723388672,transformer,embedding,3
18,13566,2.287470817565918,1.0403512716293335,9.849993705749512,0.001,NaN,NaN,NaN,transformer,embedding,3
19,14280,2.2874910831451416,1.0274770259857178,9.85019302368164,0.001,NaN,NaN,NaN,transformer,embedding,3
