epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,val_loss,val_accuracy,val_perplexity,full_train_loss,full_train_acc,paramnorm_embedding.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.0.self_attn.Wo.weight,paramnorm_decoder.blocks.0.self_attn_norm.weight,paramnorm_decoder.blocks.0.self_attn_norm.bias,paramnorm_decoder.blocks.0.ffn.ffn.0.weight,paramnorm_decoder.blocks.0.ffn.ffn.2.weight,paramnorm_decoder.blocks.0.ffn_norm.weight,paramnorm_decoder.blocks.0.ffn_norm.bias,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.1.self_attn.Wo.weight,paramnorm_decoder.blocks.1.self_attn_norm.weight,paramnorm_decoder.blocks.1.self_attn_norm.bias,paramnorm_decoder.blocks.1.ffn.ffn.0.weight,paramnorm_decoder.blocks.1.ffn.ffn.2.weight,paramnorm_decoder.blocks.1.ffn_norm.weight,paramnorm_decoder.blocks.1.ffn_norm.bias,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.2.self_attn.Wo.weight,paramnorm_decoder.blocks.2.self_attn_norm.weight,paramnorm_decoder.blocks.2.self_attn_norm.bias,paramnorm_decoder.blocks.2.ffn.ffn.0.weight,paramnorm_decoder.blocks.2.ffn.ffn.2.weight,paramnorm_decoder.blocks.2.ffn_norm.weight,paramnorm_decoder.blocks.2.ffn_norm.bias,paramnorm_decoder.blocks.3.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.3.self_attn.Wo.weight,paramnorm_decoder.blocks.3.self_attn_norm.weight,paramnorm_decoder.blocks.3.self_attn_norm.bias,paramnorm_decoder.blocks.3.ffn.ffn.0.weight,paramnorm_decoder.blocks.3.ffn.ffn.2.weight,paramnorm_decoder.blocks.3.ffn_norm.weight,paramnorm_decoder.blocks.3.ffn_norm.bias,paramnorm_linear.weight
100,1010,0.00013112471788190305,100.0,1.0001311302185059,0.001,4704,4705,10,0.30005574226379395,0.0837399959564209,2.7951135635375977,43.27311325073242,16.364486694335938,0.0001225313317263499,100.0,0.997645544580785,0.06424017995595932,0.05972316116094589,0.060259200632572174,0.063075490295887,0.059377074241638184,0.05886714160442352,0.06284665316343307,0.05947272107005119,0.05589060112833977,0.06460617482662201,0.0593901164829731,0.058723051100969315,0.05782054364681244,1.0068120937168477,0.010491003211968934,0.056468844413757324,0.033447954803705215,1.010337761888481,0.010687841506860462,0.06728211790323257,0.06179026886820793,0.058270275592803955,0.06657843291759491,0.06168641895055771,0.05866771563887596,0.06704235821962357,0.06187720224261284,0.058010682463645935,0.06417541950941086,0.060522790998220444,0.05812612548470497,0.05828962102532387,1.0077952111052129,0.010983035399652731,0.062140800058841705,0.04002740979194641,1.0150618335506731,0.00612431311754696,0.07014521956443787,0.06784651428461075,0.05601240694522858,0.060982685536146164,0.062047671526670456,0.05495714396238327,0.06366321444511414,0.06240205839276314,0.05417313799262047,0.07336462289094925,0.06838180869817734,0.0562480092048645,0.05569367855787277,1.0036053086010477,0.008086439235091884,0.0650189220905304,0.04220062866806984,1.015401705737065,0.004864594523483453,0.0640350803732872,0.06503894925117493,0.05642407760024071,0.06260429322719574,0.06488959491252899,0.057380709797143936,0.06154949590563774,0.06338615715503693,0.057172439992427826,0.06219799816608429,0.06516030430793762,0.057184603065252304,0.056893158704042435,1.0021974352733898,0.006522876107579246,0.06885386258363724,0.046251364052295685,1.4040454665824478,0.1047236864144435,0.1301353421583039
101,1020,0.00012010634236503392,100.0,1.0001201629638672,0.001,4704,4705,10,0.29570698738098145,0.08731865882873535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102,1030,0.00010965648834826425,100.0,1.0001096725463867,0.001,4704,4705,10,0.2904386520385742,0.07698869705200195,2.8141632080078125,43.400634765625,16.67921257019043,0.00010219479008810595,100.0,0.997646155261456,0.06423855572938919,0.05972389131784439,0.060259658843278885,0.06307195127010345,0.05937626585364342,0.05886410176753998,0.06283878535032272,0.0594690777361393,0.05589020624756813,0.06461311131715775,0.059393689036369324,0.058722592890262604,0.057820018380880356,1.0068102392555132,0.010488661427698548,0.05647611245512962,0.03345874324440956,1.0103322827981747,0.010689456916538543,0.06728045642375946,0.06179389730095863,0.05827334150671959,0.06657322496175766,0.06168532744050026,0.05866941437125206,0.06704185158014297,0.06188170984387398,0.058010101318359375,0.0641719326376915,0.06052275374531746,0.058125946670770645,0.05829036608338356,1.007800184433337,0.01098426951206069,0.062159135937690735,0.040053050965070724,1.0150873745408706,0.006123116542175956,0.07015801221132278,0.06785894185304642,0.05602014809846878,0.060994215309619904,0.062061116099357605,0.0549691841006279,0.06367706507444382,0.062415480613708496,0.05418575555086136,0.07336952537298203,0.06838442385196686,0.05624943971633911,0.05570295453071594,1.0036072473560793,0.008089031924819813,0.06504974514245987,0.04223943501710892,1.0154581825140696,0.004869310360705117,0.06405502557754517,0.06505990773439407,0.05646088719367981,0.06262151896953583,0.06491076946258545,0.05741889029741287,0.061567749828100204,0.06340868026018143,0.05721157416701317,0.06221674382686615,0.06518810987472534,0.05722300708293915,0.056936051696538925,1.002194063525509,0.006537807945753246,0.06893088668584824,0.046333197504282,1.4081767006734855,0.10485342495087217,0.13050867524349533
103,1040,0.00010023843060480431,100.0,1.0001002550125122,0.001,4704,4705,10,0.29240942001342773,0.07581639289855957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104,1050,9.152152779279277e-05,100.0,1.000091552734375,0.001,4704,4705,10,0.2805356979370117,0.07819914817810059,2.8352978229522705,43.485652923583984,17.035472869873047,8.516619709553197e-05,100.0,0.997646678702031,0.06423655152320862,0.059725772589445114,0.0602588877081871,0.06306935101747513,0.059376444667577744,0.058862149715423584,0.06283038854598999,0.05946582928299904,0.05589095503091812,0.06461957842111588,0.059397805482149124,0.058722320944070816,0.057820163667201996,1.006808974850058,0.010488539596964571,0.05648324266076088,0.03346964716911316,1.0103284895818085,0.010690675223878312,0.0672803446650505,0.061797767877578735,0.058275993913412094,0.06656937301158905,0.061686329543590546,0.05867333337664604,0.06703753769397736,0.06188347190618515,0.05800970643758774,0.06416984647512436,0.06052266061306,0.058126818388700485,0.05829184502363205,1.007804483411885,0.0109854746485103,0.06217865273356438,0.040080245584249496,1.0151092066083993,0.0061228346851265394,0.07016993314027786,0.06787087023258209,0.05602917820215225,0.061003681272268295,0.06207217276096344,0.0549788698554039,0.0636899545788765,0.06242712587118149,0.05419708788394928,0.07337595522403717,0.06838709861040115,0.056253280490636826,0.05571259185671806,1.0036081745867464,0.00808810930396413,0.0650816261768341,0.04227910935878754,1.015522077136412,0.00486964226713714,0.06407749652862549,0.06508313864469528,0.05649944767355919,0.06264179944992065,0.06493627279996872,0.05745672434568405,0.06158577650785446,0.06342975050210953,0.05725443735718727,0.06223973259329796,0.06522136926651001,0.05726425349712372,0.0569806806743145,1.0021895959595668,0.006556652855393679,0.0690106749534607,0.046417657285928726,1.4124353025407232,0.10499021254771428,0.1308889002962591
105,1060,8.329625416081399e-05,100.0,1.000083327293396,0.001,4704,4705,10,0.2991502285003662,0.09135937690734863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106,1070,7.582136458950117e-05,100.0,1.0000758171081543,0.001,4704,4705,10,0.2845320701599121,0.07464313507080078,2.8586297035217285,43.46439743041992,17.4376163482666,7.031508721411228e-05,100.0,0.9976472893827021,0.06423398107290268,0.05972674861550331,0.06025919318199158,0.06306648999452591,0.059375811368227005,0.05885889753699303,0.0628250315785408,0.05946406349539757,0.055890411138534546,0.06462392956018448,0.059399597346782684,0.058720801025629044,0.05781927704811096,1.006809396318543,0.010485335777933235,0.05649127811193466,0.03348138555884361,1.010326045064595,0.010694407854149558,0.06728069484233856,0.061803050339221954,0.05827949568629265,0.06656567007303238,0.061687320470809937,0.05867748335003853,0.06703364104032516,0.061886537820100784,0.05801086127758026,0.06416782736778259,0.06052320450544357,0.05812631919980049,0.05829371511936188,1.007807855159766,0.010984529637141345,0.062197960913181305,0.04010743275284767,1.0151339046616268,0.006121844234186533,0.07018263638019562,0.0678836926817894,0.05603540688753128,0.061012957245111465,0.062082886695861816,0.05498901754617691,0.06370636075735092,0.06244165450334549,0.05421091243624687,0.07338514178991318,0.06839198619127274,0.056256651878356934,0.055722277611494064,1.0036075002371703,0.00809051825977433,0.06511399894952774,0.04231991618871689,1.0155867304020276,0.00487803541689138,0.0640992745757103,0.06510572880506516,0.056539151817560196,0.06266310811042786,0.06496226042509079,0.05749526992440224,0.0616067573428154,0.06345575302839279,0.057294685393571854,0.062259797006845474,0.06525060534477234,0.05730848386883736,0.05702635645866394,1.002186308505383,0.006577524106485176,0.06909313052892685,0.046504877507686615,1.4168000301725114,0.10512124709973464,0.13127550478103217
107,1080,6.869444769108668e-05,100.0,1.0000686645507812,0.001,4704,4705,10,0.30183887481689453,0.08081459999084473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108,1090,6.242844392545521e-05,100.0,1.0000624656677246,0.001,4704,4705,10,0.27048230171203613,0.08107280731201172,2.8823940753936768,43.528160095214844,17.85697364807129,5.7930577895604074e-05,100.0,0.9976481617836606,0.06423169374465942,0.0597277395427227,0.060260944068431854,0.06306380033493042,0.05937547609210014,0.05885666608810425,0.06282107532024384,0.05946270003914833,0.055890265852212906,0.06463038921356201,0.05940287187695503,0.058719754219055176,0.0578196682035923,1.006808806262664,0.010481790174302256,0.05649891495704651,0.033493004739284515,1.0103232633725931,0.010692918885017009,0.06728078424930573,0.06180747225880623,0.05828051269054413,0.06656154245138168,0.0616874061524868,0.058679718524217606,0.06702879816293716,0.061889782547950745,0.05801033228635788,0.06416532397270203,0.06052342429757118,0.05812673270702362,0.058294132351875305,1.0078127441941933,0.010985221767419234,0.06221848353743553,0.04013592004776001,1.0151608786446737,0.006122502120150008,0.07019487768411636,0.06789597123861313,0.056042272597551346,0.06102384254336357,0.06209520250558853,0.05500097945332527,0.06372424215078354,0.06245777755975723,0.05422636494040489,0.07339155673980713,0.06839508563280106,0.0562586672604084,0.055732570588588715,1.0036072473560793,0.008091301269194322,0.06514673680067062,0.04236094281077385,1.0156511307865523,0.004879228699539845,0.06412190198898315,0.06512940675020218,0.05658190697431564,0.06268312782049179,0.0649866834282875,0.05753711238503456,0.06162647530436516,0.06348055601119995,0.057341188192367554,0.06228157877922058,0.06528262794017792,0.05735195800662041,0.05707525834441185,1.0021819252331379,0.00658675821757611,0.0691768229007721,0.046593427658081055,1.421216514134271,0.10525767644836441,0.13166400673789003
109,1100,5.664289346896112e-05,100.0,1.0000566244125366,0.001,4704,4705,10,0.30385923385620117,0.09323716163635254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110,1110,5.1397895731497556e-05,100.0,1.0000513792037964,0.001,4704,4705,10,0.2937581539154053,0.08092093467712402,2.905576229095459,43.5706672668457,18.275772094726562,4.771430394612253e-05,100.0,0.9976493831450025,0.06423225998878479,0.05973042547702789,0.060260649770498276,0.06306132674217224,0.059375643730163574,0.058854665607213974,0.06281735002994537,0.05946110188961029,0.05589189752936363,0.06464069336652756,0.059407416731119156,0.05872112140059471,0.05782027915120125,1.0068081319130877,0.01048429000925456,0.05650726333260536,0.03350558504462242,1.0103190486877422,0.010696007458759448,0.06728056073188782,0.06181161478161812,0.058281295001506805,0.06655624508857727,0.06168840825557709,0.05868321657180786,0.06702516227960587,0.061892975121736526,0.0580095537006855,0.0641620010137558,0.06052355095744133,0.05812571197748184,0.05829464644193649,1.0078181389908027,0.010987938263514662,0.062239598482847214,0.040165361016988754,1.0151907186134195,0.006122824148414412,0.07020773738622665,0.0679088905453682,0.056050270795822144,0.061036914587020874,0.0621112585067749,0.0550137534737587,0.06374363601207733,0.06247495859861374,0.05424128472805023,0.07340139150619507,0.06839992105960846,0.05626106262207031,0.05574324354529381,1.0036065730065031,0.00809878035917148,0.06518072634935379,0.042403705418109894,1.0157131709475604,0.004883368968861532,0.06414338201284409,0.06515249609947205,0.05662476271390915,0.06270256638526917,0.0650104507803917,0.05757484212517738,0.06164732575416565,0.06350590288639069,0.05738489702343941,0.06230219826102257,0.06531264632940292,0.05739742890000343,0.057123009115457535,1.002177963429378,0.0066083565018044185,0.06926273554563522,0.04668447747826576,1.4257100425351086,0.10539152430252288,0.1320555184780548
111,1120,4.668727706302889e-05,100.0,1.000046730041504,0.001,4704,4705,10,0.29679083824157715,0.07992863655090332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112,1130,4.224018630338833e-05,100.0,1.000042200088501,0.001,4704,4705,10,0.26357340812683105,0.07083821296691895,2.930523633956909,43.634429931640625,18.73744010925293,3.913018372259103e-05,100.0,0.9976499065855776,0.06423267722129822,0.059732586145401,0.06026175245642662,0.06305830925703049,0.05937595292925835,0.05885156989097595,0.06281473487615585,0.05946040526032448,0.055891212075948715,0.06464742124080658,0.0594107024371624,0.058721017092466354,0.05782013386487961,1.0068071203887234,0.01048159656221691,0.05651547759771347,0.03351770341396332,1.0103145811218,0.010695753260579366,0.06728105247020721,0.061816293746232986,0.05828254669904709,0.06655298173427582,0.06168944761157036,0.05868644639849663,0.06702271848917007,0.06189561262726784,0.058007966727018356,0.06416024267673492,0.06052415817975998,0.058127306401729584,0.05829564109444618,1.0078219322071686,0.010983949459429812,0.06226063892245293,0.0401950404047966,1.0152172711279812,0.0061202663615454065,0.07021906226873398,0.0679202675819397,0.05605620518326759,0.0610501803457737,0.062126945704221725,0.05502543970942497,0.06375928223133087,0.062489334493875504,0.05425401031970978,0.07341036200523376,0.06840512901544571,0.05626295879483223,0.05575272813439369,1.0036075845308674,0.008099546246434264,0.06521520763635635,0.0424467958509922,1.0157788357375404,0.004885641276686326,0.06416433304548264,0.06517493724822998,0.05666676163673401,0.06272413581609726,0.06503691524267197,0.05761906877160072,0.06166846305131912,0.0635325238108635,0.057431548833847046,0.06232348829507828,0.06534385681152344,0.05744168534874916,0.057172756642103195,1.0021740016256178,0.006621960714250326,0.06935034692287445,0.04677708446979523,1.4302588676011923,0.10552098888443621,0.13244749913373483
113,1140,3.828573244391009e-05,100.0,1.0000382661819458,0.001,4704,4705,10,0.29128289222717285,0.07605171203613281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114,1150,3.462617314653471e-05,100.0,1.0000345706939697,0.001,4704,4705,10,0.29573583602905273,0.08517956733703613,2.9545295238494873,43.634429931640625,19.192691802978516,3.207043482689187e-05,100.0,0.9976506045063445,0.06423096358776093,0.059734441339969635,0.060261595994234085,0.06305622309446335,0.05937621742486954,0.0588502436876297,0.06281127780675888,0.059460122138261795,0.055892106145620346,0.0646546483039856,0.05941462516784668,0.058720625936985016,0.057820457965135574,1.0068069518013294,0.010482906407243288,0.05652398243546486,0.033530544489622116,1.0103136538911328,0.010700801662777561,0.06728166341781616,0.06182160973548889,0.0582854188978672,0.06654966622591019,0.06169021874666214,0.05868974328041077,0.06702286750078201,0.061900634318590164,0.058007482439279556,0.06415923684835434,0.06052558869123459,0.058128174394369125,0.05829712375998497,1.0078286757029304,0.010989188180990813,0.06228211894631386,0.04022514447569847,1.0152496399076376,0.006122507388506072,0.07023368775844574,0.06793499737977982,0.056063707917928696,0.061064548790454865,0.062145523726940155,0.05503790080547333,0.06377699971199036,0.06250617653131485,0.054270315915346146,0.07341843098402023,0.0684100016951561,0.056266989558935165,0.05576425790786743,1.0036079217056555,0.00810737897481221,0.06525004655122757,0.04249031841754913,1.0158400329615782,0.004882671240955324,0.06418774276971817,0.06520026922225952,0.056709397584199905,0.0627424418926239,0.06505943089723587,0.05766287073493004,0.061688587069511414,0.06355583667755127,0.05747712031006813,0.062346238642930984,0.06537694483995438,0.057487379759550095,0.05722269415855408,1.0021677638920383,0.006639622877954422,0.06943919509649277,0.04687139019370079,1.4348645066190688,0.10565027434224339,0.13283999232497795
115,1160,3.134150756523013e-05,100.0,1.0000313520431519,0.001,4704,4705,10,0.28383755683898926,0.07355213165283203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116,1170,2.8333304726402275e-05,100.0,1.000028371810913,0.001,4704,4705,10,0.28931689262390137,0.08060383796691895,2.977552652359009,43.65568542480469,19.639692306518555,2.6119569156435318e-05,100.0,0.9976513024271113,0.06423153728246689,0.05973668396472931,0.06026161089539528,0.06305532157421112,0.05937737599015236,0.05884793400764465,0.06280478090047836,0.05945717915892601,0.05589267238974571,0.0646614208817482,0.05941906198859215,0.05871915444731712,0.057820167392492294,1.006805265927389,0.010479976542727271,0.05653298646211624,0.033543895930051804,1.010310787905434,0.010700944566935794,0.067283034324646,0.06182679906487465,0.058284860104322433,0.06654703617095947,0.06169258430600166,0.05869312956929207,0.06702291965484619,0.061904873698949814,0.05800768733024597,0.06415928155183792,0.060527339577674866,0.05812903493642807,0.058298125863075256,1.0078376108348148,0.010988727858379734,0.06230412423610687,0.040255751460790634,1.015278552645716,0.006124847855687443,0.07024803012609482,0.067949078977108,0.056071460247039795,0.06107594445347786,0.06215768679976463,0.05505119636654854,0.06379501521587372,0.0625222697854042,0.05428672581911087,0.07342895865440369,0.0684158131480217,0.05627044290304184,0.0557754784822464,1.0036102819291721,0.008106453061233988,0.06528549641370773,0.04253464937210083,1.0159076365065898,0.004887830607903115,0.06421089172363281,0.06522428244352341,0.056752048432826996,0.06276250630617142,0.06508376449346542,0.05770375579595566,0.06171020492911339,0.06358076632022858,0.05752396583557129,0.06236837059259415,0.06540897488594055,0.05753328278660774,0.05727178975939751,1.0021679324794324,0.006655429921779531,0.06953024119138718,0.046967677772045135,1.4395030201787837,0.10578134050440013,0.1332320493157418
117,1180,2.5523646399960853e-05,100.0,1.0000255107879639,0.001,4704,4705,10,0.288348913192749,0.07570099830627441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
