epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,val_loss,val_accuracy,val_perplexity,full_train_loss,full_train_acc,paramnorm_embedding.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.0.self_attn.Wo.weight,paramnorm_decoder.blocks.0.self_attn_norm.weight,paramnorm_decoder.blocks.0.self_attn_norm.bias,paramnorm_decoder.blocks.0.ffn.ffn.0.weight,paramnorm_decoder.blocks.0.ffn.ffn.2.weight,paramnorm_decoder.blocks.0.ffn_norm.weight,paramnorm_decoder.blocks.0.ffn_norm.bias,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.1.self_attn.Wo.weight,paramnorm_decoder.blocks.1.self_attn_norm.weight,paramnorm_decoder.blocks.1.self_attn_norm.bias,paramnorm_decoder.blocks.1.ffn.ffn.0.weight,paramnorm_decoder.blocks.1.ffn.ffn.2.weight,paramnorm_decoder.blocks.1.ffn_norm.weight,paramnorm_decoder.blocks.1.ffn_norm.bias,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.2.self_attn.Wo.weight,paramnorm_decoder.blocks.2.self_attn_norm.weight,paramnorm_decoder.blocks.2.self_attn_norm.bias,paramnorm_decoder.blocks.2.ffn.ffn.0.weight,paramnorm_decoder.blocks.2.ffn.ffn.2.weight,paramnorm_decoder.blocks.2.ffn_norm.weight,paramnorm_decoder.blocks.2.ffn_norm.bias,paramnorm_linear.weight
56,570,0.033271972090005875,99.65986633300781,1.0338317155838013,0.001,4704,4705,10,0.18269109725952148,0.056036949157714844,2.5067224502563477,35.36663055419922,12.264665603637695,0.026963498443365097,99.70237731933594,1.0019360124948409,0.06770655512809753,0.06035872921347618,0.061540570110082626,0.05961909145116806,0.05917629227042198,0.052630260586738586,0.05653858557343483,0.05594092980027199,0.0532243587076664,0.06613419204950333,0.059922944754362106,0.062408361583948135,0.05702832341194153,1.0064103499568418,0.00950033495227529,0.05747631564736366,0.03436149284243584,1.0104212126485326,0.010784661378968588,0.06763903051614761,0.06156133860349655,0.06004466116428375,0.06558439880609512,0.06281553208827972,0.05659973621368408,0.06899631023406982,0.06224581226706505,0.057751547545194626,0.06894263625144958,0.06260914355516434,0.05905727297067642,0.05819818004965782,1.0046061276657874,0.011289977726467414,0.06506310403347015,0.04312673211097717,1.014624686437918,0.005422173950952547,0.06105848774313927,0.06420589238405228,0.057011932134628296,0.06410623341798782,0.06509234011173248,0.05788947641849518,0.062104616314172745,0.06254714727401733,0.05711079016327858,0.06295759975910187,0.06593687832355499,0.05739406868815422,0.05725143104791641,1.0009323554684868,0.006583651863131955,0.06912646442651749,0.04698982462286949,1.3298820174813442,0.10463393470053955,0.12356573764509753
57,580,0.03178516775369644,99.61734771728516,1.0322957038879395,0.001,4704,4705,10,0.16381502151489258,0.05124998092651367,2.508723497390747,35.32412338256836,12.289233207702637,0.025246035307645798,99.87244415283203,1.0019491857493148,0.06779462844133377,0.06043634191155434,0.06157803535461426,0.05968376621603966,0.05922216922044754,0.05264200270175934,0.05659110099077225,0.05597330629825592,0.05324322357773781,0.06613739579916,0.05996636301279068,0.06244796887040138,0.057060305029153824,1.006411361481206,0.009543649400198839,0.05752040445804596,0.034423042088747025,1.0104187681313188,0.010903443051873431,0.06756771355867386,0.06166137382388115,0.06006135046482086,0.06571511924266815,0.0629086121916771,0.05666247010231018,0.069054014980793,0.06229608878493309,0.05777662619948387,0.06897276639938354,0.06265095621347427,0.05913808196783066,0.058242473751306534,1.0046440598294473,0.011367202606740514,0.06517423689365387,0.04326549917459488,1.014817719004098,0.005432291828773194,0.06114021688699722,0.0643034502863884,0.057057205587625504,0.06417832523584366,0.0651686042547226,0.05795761197805405,0.062185510993003845,0.06264589726924896,0.057161152362823486,0.0630871132016182,0.06609989702701569,0.057447779923677444,0.057307060807943344,1.0009607624443833,0.006605821105448685,0.06931330263614655,0.047184351831674576,1.3343958606631638,0.10515822042259082,0.12419560023214499
58,590,0.030044294893741608,99.70237731933594,1.0305001735687256,0.001,4704,4705,10,0.16060447692871094,0.05091667175292969,2.540125846862793,34.92029571533203,12.681266784667969,0.023460419848561287,99.87244415283203,1.0019642782858973,0.06783000379800797,0.06046736612915993,0.06159822270274162,0.05971871316432953,0.05924443528056145,0.052649471908807755,0.056670837104320526,0.05601397901773453,0.053291939198970795,0.06610764563083649,0.059983059763908386,0.06250032782554626,0.05709455907344818,1.0064243427105475,0.009556473237402786,0.057568490505218506,0.03448948264122009,1.0104595662806775,0.010958912255780816,0.06753966957330704,0.06168734282255173,0.06010302156209946,0.06587263941764832,0.06301996856927872,0.05673690140247345,0.06916327774524689,0.06235393509268761,0.05781395360827446,0.0690477192401886,0.0627305656671524,0.0592222660779953,0.058302104473114014,1.0047061842841523,0.011369074190232201,0.065283864736557,0.043399080634117126,1.0150287061277434,0.005469734693863567,0.06123477965593338,0.06441783159971237,0.05712110549211502,0.06426659971475601,0.06526173651218414,0.05799926817417145,0.06225128844380379,0.0627160295844078,0.05721151828765869,0.06321743875741959,0.06626396626234055,0.0575125478208065,0.05736260861158371,1.000998947489134,0.006657817804165477,0.06949948519468307,0.04738043621182442,1.3388628365494395,0.10564247717526887,0.12481602998382835
59,600,0.027877599000930786,99.61734771728516,1.0282697677612305,0.001,4704,4705,10,0.1614980697631836,0.05098414421081543,2.5579402446746826,35.32412338256836,12.909199714660645,0.02445073425769806,99.78741455078125,1.0019808539041093,0.06784884631633759,0.0605003722012043,0.061642564833164215,0.059777554124593735,0.05928872525691986,0.05266910791397095,0.05671142786741257,0.05604151263833046,0.05333200469613075,0.06614390015602112,0.060025811195373535,0.06251782923936844,0.05712224915623665,1.0064492093511688,0.009577142315330332,0.05761226639151573,0.03455207869410515,1.0104512212046723,0.01099961952599726,0.06752520054578781,0.06169988587498665,0.06016214191913605,0.06595691293478012,0.0630858913064003,0.056798651814460754,0.06928861141204834,0.062409330159425735,0.057870469987392426,0.06895823776721954,0.06276434659957886,0.05922266095876694,0.0583491176366806,1.0047284378201662,0.01138326845855726,0.06538539379835129,0.0435212142765522,1.0151877683340236,0.0054559622232958705,0.061327751725912094,0.06451782584190369,0.05717232823371887,0.06437523663043976,0.0653601586818695,0.05803791433572769,0.06231324002146721,0.06279588490724564,0.057224683463573456,0.06333760172128677,0.0663999691605568,0.05759797245264053,0.0574168860912323,1.0010098213760499,0.006650502691770805,0.0696730986237526,0.047562405467033386,1.343216690294312,0.10612725022684118,0.125413711880518
60,610,0.03388015180826187,99.53231048583984,1.0344606637954712,0.001,4704,4705,10,0.16421747207641602,0.05161237716674805,2.584953546524048,34.72901153564453,13.262673377990723,0.026180483400821686,99.89370727539062,1.0019986508836634,0.06787104904651642,0.06052079424262047,0.061698589473962784,0.05981532111763954,0.059314530342817307,0.05267152562737465,0.056718602776527405,0.056040070950984955,0.05334119871258736,0.06616362184286118,0.06004531309008598,0.06257270276546478,0.05715624615550041,1.006430243269339,0.009630325711250508,0.05766439437866211,0.03462519124150276,1.0104516426731573,0.011084010029061722,0.06751260906457901,0.061716023832559586,0.060235798358917236,0.06606247276067734,0.06317548453807831,0.05689297989010811,0.06938622146844864,0.06246412545442581,0.05794993415474892,0.06887909770011902,0.06281192600727081,0.05926628038287163,0.0584217831492424,1.0047710061371622,0.011381345508593951,0.06549504399299622,0.04365842044353485,1.015374647460321,0.0054537975874981316,0.06141848489642143,0.06462351977825165,0.057227298617362976,0.06451376527547836,0.06549752503633499,0.05807631462812424,0.06238448992371559,0.062860868871212,0.05730181932449341,0.06342403590679169,0.06650687009096146,0.057641372084617615,0.057466067373752594,1.0010323277931548,0.006600059499548345,0.06985147297382355,0.04775085300207138,1.3477022950876292,0.106660987379671,0.12602182987367408
61,620,0.02702251635491848,99.76615905761719,1.027390956878662,0.001,4704,4705,10,0.16568803787231445,0.048822879791259766,2.569202423095703,36.42932891845703,13.055407524108887,0.01632075570523739,99.91496276855469,1.0020241249916526,0.06795213371515274,0.06056586652994156,0.061798810958862305,0.05988055095076561,0.0593813993036747,0.052683163434267044,0.056736405938863754,0.05606205388903618,0.05336645245552063,0.06620071828365326,0.060079365968704224,0.06264213472604752,0.05720996856689453,1.006476857683792,0.009723177852698038,0.05771174281835556,0.034692976623773575,1.0105083723312531,0.011146744295981172,0.06749709695577621,0.06173962727189064,0.060302868485450745,0.06616406887769699,0.06327293068170547,0.057000771164894104,0.06943865865468979,0.06250913441181183,0.05800436809659004,0.06888916343450546,0.06286811828613281,0.05931548401713371,0.058486517518758774,1.0048269771519847,0.011463593766373945,0.06561610102653503,0.043809447437524796,1.0155531815106131,0.005460560181050606,0.06148678436875343,0.06467515230178833,0.05724744871258736,0.06464856117963791,0.06563957780599594,0.05818844586610794,0.06245317682623863,0.06296322494745255,0.0573192834854126,0.06354108452796936,0.06663336604833603,0.05769481882452965,0.0575135201215744,1.0010357838347326,0.00665274042600893,0.07003653794527054,0.047946374863386154,1.3524564595996582,0.10707681872379161,0.12664711235568923
62,630,0.018525637686252594,99.87245178222656,1.0186983346939087,0.001,4704,4705,10,0.19872617721557617,0.06476974487304688,2.5908756256103516,36.21678924560547,13.341448783874512,0.012656527571380138,99.93622589111328,1.0020441902136987,0.06795657426118851,0.060603491961956024,0.061825335025787354,0.05996683984994888,0.05946232005953789,0.05270591005682945,0.05676055699586868,0.056086838245391846,0.053381532430648804,0.06619942933320999,0.06011562794446945,0.06268033385276794,0.0572378933429718,1.006515464197028,0.009701387932017906,0.057754892855882645,0.034751683473587036,1.010562320297347,0.011216091666849783,0.06750396639108658,0.061757028102874756,0.060351595282554626,0.06624098867177963,0.06334620714187622,0.05707085505127907,0.06953266263008118,0.06255312263965607,0.058076411485672,0.06889841705560684,0.06288982182741165,0.059390436857938766,0.058545902371406555,1.0048743502097108,0.011486151549950386,0.06572318822145462,0.0439426451921463,1.0157533790410398,0.0054536849763872665,0.061589643359184265,0.06479459255933762,0.05729858577251434,0.06475623697042465,0.06575316935777664,0.05828094482421875,0.06252272427082062,0.06304655969142914,0.05731462314724922,0.06367187947034836,0.06677526235580444,0.05773917958140373,0.057557590305805206,1.001033760786004,0.006623814517040297,0.07020876556634903,0.04812847822904587,1.3570799688813031,0.10756244524904626,0.12725680067057069
63,640,0.017136693000793457,99.78741455078125,1.0172843933105469,0.001,4704,4705,10,0.16711688041687012,0.05067133903503418,2.608156442642212,36.641868591308594,13.574003219604492,0.013220743276178837,99.91496276855469,1.0020613765125819,0.06800433248281479,0.06068124994635582,0.06191108375787735,0.06003129482269287,0.0595238171517849,0.05272313579916954,0.056807778775691986,0.056125883013010025,0.053405676037073135,0.06623706221580505,0.06015493720769882,0.06272449344396591,0.057283367961645126,1.0065495188506248,0.00974229408267576,0.05779080465435982,0.03479868918657303,1.0105528794032805,0.01124223193254965,0.06747766584157944,0.06175242364406586,0.06034766137599945,0.06631714105606079,0.06339848041534424,0.05712369084358215,0.06960192322731018,0.06258757412433624,0.05811585485935211,0.06890132278203964,0.062900610268116,0.05943964421749115,0.0585809163749218,1.0049105964994303,0.011546961549817509,0.06581580638885498,0.04406004026532173,1.0159572012004385,0.005469769925994745,0.06167854741215706,0.06492378562688828,0.057406339794397354,0.0648677796125412,0.06585884094238281,0.05837254598736763,0.06259909272193909,0.06313783675432205,0.057370781898498535,0.06378195434808731,0.06690236181020737,0.05778156965970993,0.05762943997979164,1.0010416000998272,0.00662324224186286,0.07036703079938889,0.048297908157110214,1.3614340755072667,0.10788556406315504,0.12782459192941867
64,650,0.01617368683218956,99.76615905761719,1.0163052082061768,0.001,4704,4705,10,0.19033026695251465,0.05591917037963867,2.6275393962860107,36.42932891845703,13.83967399597168,0.012873910367488861,99.85118865966797,1.0020718453240842,0.06798075884580612,0.06071501597762108,0.06195349991321564,0.06007857620716095,0.059561315923929214,0.052728984504938126,0.05686245858669281,0.05616878345608711,0.05345062166452408,0.06630215048789978,0.06018785014748573,0.06277469545602798,0.05731520429253578,1.0065415109494078,0.009713210123025213,0.0578271746635437,0.034847404807806015,1.0104991000245807,0.011258160807108735,0.06743603199720383,0.06176915764808655,0.0603620819747448,0.06638520210981369,0.06345298141241074,0.05717024952173233,0.06968935579061508,0.06262871623039246,0.05814846605062485,0.06890326738357544,0.06291569024324417,0.059484682977199554,0.058616142719984055,1.0049194473376175,0.011531512095660236,0.06590837985277176,0.0441766194999218,1.0161068225126522,0.005487627348145458,0.06176851689815521,0.0650305300951004,0.05748940259218216,0.06497219949960709,0.06597137451171875,0.058423709124326706,0.06264729797840118,0.06319103389978409,0.05739172548055649,0.06388536095619202,0.06702393293380737,0.05783257633447647,0.057677943259477615,1.0010584588392315,0.006675687409389588,0.07051336020231247,0.04845460504293442,1.3656925087871103,0.10825568715006557,0.12836356124159917
65,660,0.01631665602326393,99.85118865966797,1.0164505243301392,0.001,4704,4705,10,0.17598176002502441,0.052541255950927734,2.6406078338623047,35.897979736328125,14.021723747253418,0.01262418832629919,99.91496276855469,1.0020859782196123,0.06797026842832565,0.06073686480522156,0.06202239170670509,0.0601244792342186,0.05960820987820625,0.05273452773690224,0.05686767026782036,0.056172627955675125,0.053471338003873825,0.06637775897979736,0.060260072350502014,0.06282766163349152,0.05735088884830475,1.006538813551103,0.009764298030320988,0.057861797511577606,0.03489868342876434,1.0105404039361214,0.011353381074606973,0.06742545962333679,0.061792369931936264,0.06042226776480675,0.0664840117096901,0.06352917104959488,0.05720861628651619,0.0697595477104187,0.06266101449728012,0.05819428712129593,0.06894351541996002,0.0629558339715004,0.059554487466812134,0.0586664192378521,1.0049543449281846,0.011591023445757617,0.06600074470043182,0.044292472302913666,1.0162214619406018,0.0055424982643673395,0.06184528395533562,0.06509754061698914,0.05749976262450218,0.06506011635065079,0.0660589337348938,0.058436278253793716,0.06272563338279724,0.06325174868106842,0.05736534669995308,0.06397109478712082,0.06711113452911377,0.05788765102624893,0.05768933519721031,1.0010656238034783,0.006640802331168219,0.07065530121326447,0.048605021089315414,1.3700565620693224,0.1085973716509434,0.1289084628802977
66,670,0.021939611062407494,99.61734771728516,1.0221821069717407,0.001,4704,4705,10,0.17171740531921387,0.05063056945800781,2.6981513500213623,35.21785354614258,14.852250099182129,0.016946205869317055,99.76615142822266,1.002103338998687,0.06800615042448044,0.06074552237987518,0.062102366238832474,0.060183797031641006,0.05964910611510277,0.05275150015950203,0.05685298517346382,0.05617522448301315,0.05347784236073494,0.06639155000448227,0.060322340577840805,0.06284685432910919,0.05738454312086105,1.0065324915238265,0.009785100134239146,0.05791208893060684,0.03496525436639786,1.010585585357725,0.011460257579896504,0.06746316701173782,0.0618186891078949,0.060538552701473236,0.06658291816711426,0.06360775232315063,0.05727662891149521,0.069800965487957,0.062746562063694,0.05827803537249565,0.06895510107278824,0.06299072504043579,0.059659093618392944,0.05875305458903313,1.0049864608267498,0.011644549943366453,0.06610547751188278,0.04442359879612923,1.0162486888047397,0.005487550298438024,0.06191476806998253,0.06518782675266266,0.057515427470207214,0.06512138992547989,0.06611483544111252,0.05845944583415985,0.06282122433185577,0.06334134191274643,0.05736638605594635,0.06408136337995529,0.06722638756036758,0.05791056901216507,0.0577126108109951,1.0010972339398616,0.006569506327100487,0.0708041861653328,0.048765748739242554,1.374760403244229,0.10894542032594635,0.12947690843986456
67,680,0.0231401976197958,99.63860321044922,1.0234099626541138,0.001,4704,4705,10,0.18129277229309082,0.050158023834228516,2.722288131713867,34.72901153564453,15.215096473693848,0.018147887662053108,99.68112182617188,1.0021330006312772,0.06808260083198547,0.060834892094135284,0.06217893958091736,0.06022439897060394,0.05969332903623581,0.05275912955403328,0.05691090226173401,0.056230202317237854,0.05352068692445755,0.06638475507497787,0.06034550070762634,0.06295715272426605,0.05744646489620209,1.0065685692261517,0.009836020112685386,0.057968974113464355,0.035040754824876785,1.0105984822933693,0.0114936681769645,0.0674806758761406,0.061817701905965805,0.0606049969792366,0.06666222214698792,0.06362233310937881,0.05734899267554283,0.06984075903892517,0.06285569816827774,0.05834776163101196,0.06898920238018036,0.06302998214960098,0.059748325496912,0.05881592258810997,1.0049987677065149,0.011658123862764993,0.06622100621461868,0.04456152394413948,1.0163673743301465,0.005429381391320164,0.06200721487402916,0.06531457602977753,0.05755559727549553,0.06517837941646576,0.06619985401630402,0.05851525440812111,0.06293368339538574,0.06347058713436127,0.05736887454986572,0.0641949474811554,0.06733619421720505,0.05791354924440384,0.05774551257491112,1.0011448598786787,0.006634930748335046,0.07098528742790222,0.048960451036691666,1.3800605380318682,0.1092304489257134,0.13012272505944117
68,690,0.025861326605081558,99.48979187011719,1.0261986255645752,0.001,4704,4705,10,0.18542075157165527,0.052172183990478516,2.717391014099121,34.55897903442383,15.140769004821777,0.02248481847345829,99.68112182617188,1.0021571661378286,0.06811555474996567,0.06092766299843788,0.062232714146375656,0.06037699803709984,0.05981626361608505,0.0527949221432209,0.05698242038488388,0.0563003234565258,0.05356220901012421,0.0664694607257843,0.06042787432670593,0.0630853921175003,0.0575081929564476,1.0065938573352582,0.009928312491301132,0.058024488389492035,0.03511681780219078,1.0106560548884354,0.0114354423057467,0.06749875843524933,0.06185489892959595,0.060704998672008514,0.06679316610097885,0.06372766941785812,0.05746179819107056,0.06990635395050049,0.06294901669025421,0.05843135342001915,0.06906622648239136,0.06305942684412003,0.05976166948676109,0.05889410898089409,1.0050744634464406,0.01164181171530226,0.06636141240596771,0.04473596811294556,1.0165846834810688,0.005423746225965356,0.06209323927760124,0.06543048471212387,0.0575730986893177,0.06532087177038193,0.06634695082902908,0.05851057916879654,0.06300409883260727,0.06355156749486923,0.05738292261958122,0.06438221782445908,0.06754723191261292,0.05792659893631935,0.057746514678001404,1.0012220729051509,0.006558289997040525,0.07116852700710297,0.04915778338909149,1.385913218003485,0.1096644034146937,0.1308195335150439
69,700,0.02626933343708515,99.59608459472656,1.026617407798767,0.001,4704,4705,10,0.17284202575683594,0.05185961723327637,2.736860513687134,35.02656555175781,15.438440322875977,0.019862860441207886,99.68112182617188,1.0021842978076387,0.06814246624708176,0.06100308150053024,0.06238831579685211,0.06048913300037384,0.059874407947063446,0.05281393602490425,0.057081032544374466,0.056389518082141876,0.053617630153894424,0.0664772018790245,0.060462430119514465,0.06319926679134369,0.05759553238749504,1.0066893620939839,0.00999408659966943,0.05810369923710823,0.03522934019565582,1.0107424559278826,0.011582067240449053,0.06748083978891373,0.06190205737948418,0.06079883500933647,0.06692356616258621,0.06389083713293076,0.05756353586912155,0.0699712410569191,0.06308816373348236,0.05849391222000122,0.06919676810503006,0.06312420964241028,0.05988967418670654,0.058988332748413086,1.0051708111421365,0.011711220989354624,0.06650151312351227,0.04491143673658371,1.0169216896817619,0.005456592779662264,0.06224128603935242,0.0655989870429039,0.05760839208960533,0.06549884378910065,0.06652139127254486,0.058564502745866776,0.0631537139415741,0.06370316445827484,0.05743106082081795,0.06455572694540024,0.06771194934844971,0.05791759490966797,0.05776757001876831,1.0013110027555088,0.006765704516730254,0.07136040180921555,0.04937043413519859,1.3921834046564507,0.1100431771422611,0.13153725778362743
70,710,0.028435885906219482,99.29846954345703,1.0288439989089966,0.001,4704,4705,10,0.19736909866333008,0.06382870674133301,2.8220090866088867,33.00743865966797,16.810590744018555,0.02777770161628723,99.36224365234375,1.0022078526335192,0.06817179173231125,0.06106266751885414,0.06248370558023453,0.06060437858104706,0.05995950102806091,0.05284969136118889,0.057172246277332306,0.05644386634230614,0.053653497248888016,0.06642508506774902,0.06047596037387848,0.06329835206270218,0.05766831710934639,1.0066965270582309,0.010123372057476598,0.05818122252821922,0.035335469990968704,1.010748440780371,0.011630457090895623,0.06746895611286163,0.06195647642016411,0.06088031828403473,0.06708096712827682,0.06398728489875793,0.05771522969007492,0.0699499174952507,0.06318538635969162,0.058568280190229416,0.0692882090806961,0.06323906034231186,0.06001042574644089,0.059087369590997696,1.0052036013902779,0.011764385287484068,0.06664212048053741,0.04508618637919426,1.0171791226324662,0.005494339892315326,0.06235750764608383,0.06573904305696487,0.057648759335279465,0.06564126163721085,0.0666833370923996,0.05860856547951698,0.06329096853733063,0.06385264545679092,0.05744517967104912,0.06469792872667313,0.06786108016967773,0.05801650881767273,0.0578075610101223,1.0012814156678542,0.006782895821111142,0.07154785096645355,0.049578744918107986,1.3985150414145453,0.11031933383041662,0.1322587551863566
71,720,0.03907836228609085,98.87329864501953,1.0398520231246948,0.001,4704,4705,10,0.16564488410949707,0.050427913665771484,2.8058886528015137,34.495216369628906,16.54176902770996,0.02271641232073307,99.59608459472656,1.0022408293897516,0.06820432841777802,0.06108500808477402,0.06261005252599716,0.06074240431189537,0.0600946769118309,0.05289198458194733,0.05725961551070213,0.05650852248072624,0.05372164770960808,0.06643408536911011,0.060536764562129974,0.06344980001449585,0.05776851624250412,1.0068462326641414,0.010285188296889096,0.05826389417052269,0.035447847098112106,1.010875218500692,0.011754877221877813,0.06749962270259857,0.061992187052965164,0.061062976717948914,0.0672064945101738,0.0640493854880333,0.05781204625964165,0.06998348236083984,0.06331812590360641,0.05866417661309242,0.06940750777721405,0.06340783834457397,0.060209427028894424,0.05922308564186096,1.0053720201969274,0.011804256206175374,0.06680956482887268,0.04529150575399399,1.017262826273609,0.005504555893267662,0.062426336109638214,0.06581145524978638,0.057656463235616684,0.06573111563920975,0.06681367754936218,0.05862531438469887,0.06339690089225769,0.06398747861385345,0.05738728120923042,0.06483989953994751,0.06801687180995941,0.057989709079265594,0.057786401361227036,1.0013302217184297,0.006732989342662688,0.07174178212881088,0.04979797452688217,1.4049347650860275,0.11069126923181312,0.13298900931370705
72,730,0.0523538701236248,98.0442123413086,1.053748607635498,0.001,4704,4705,10,0.17487835884094238,0.05249786376953125,2.8337745666503906,32.539852142333984,17.009544372558594,0.03866421803832054,98.85203552246094,1.0022769467894348,0.06831305474042892,0.06118370220065117,0.06277729570865631,0.06091543287038803,0.060235731303691864,0.05291391536593437,0.057303376495838165,0.05655604973435402,0.05374132841825485,0.06649795919656754,0.06061062216758728,0.06359551101922989,0.057851340621709824,1.0069326337035889,0.010332407255200472,0.058342259377241135,0.03556458652019501,1.0108168029686557,0.011983019429956299,0.06757809221744537,0.06205872446298599,0.06124470755457878,0.06728377938270569,0.06414373964071274,0.05795753002166748,0.07010432332754135,0.06343413144350052,0.058812111616134644,0.06940297782421112,0.06352651864290237,0.06033634394407272,0.05935290828347206,1.0054376849869073,0.01192030755355012,0.06697408854961395,0.045500241219997406,1.0174724646981022,0.00549713771865749,0.06254318356513977,0.06594855338335037,0.05763056129217148,0.06584978103637695,0.06694360077381134,0.05864519253373146,0.06360723078250885,0.06419417262077332,0.057424139231443405,0.06497909128665924,0.06814726442098618,0.05798586830496788,0.05778951197862625,1.0013740544408811,0.006671655799911718,0.07193837314844131,0.05002162978053093,1.4114713198215822,0.11099391521425772,0.13372424703153307
73,740,0.05668745934963226,97.93791961669922,1.058324933052063,0.001,4704,4705,10,0.16440629959106445,0.05132865905761719,2.904611587524414,32.072261810302734,18.258150100708008,0.032798219472169876,99.21343231201172,1.0023185603151568,0.06840620189905167,0.06122390925884247,0.06289439648389816,0.0610618032515049,0.060386184602975845,0.05297252908349037,0.05742516368627548,0.05665487423539162,0.053852297365665436,0.06654597818851471,0.06069694086909294,0.06375237554311752,0.05795932188630104,1.0069122346289097,0.010564732537993664,0.05843077600002289,0.03569677844643593,1.010755437157224,0.012065250565579085,0.06781014055013657,0.06217281520366669,0.061420705169439316,0.06743180006742477,0.06432143598794937,0.05814572423696518,0.07027779519557953,0.06348596513271332,0.05891552194952965,0.06931042671203613,0.06363917142152786,0.06037892401218414,0.05946796014904976,1.0054691265358966,0.011985296676864904,0.06712804734706879,0.045692864805459976,1.0176583323000352,0.005556076135032928,0.06269554793834686,0.0660896971821785,0.05762052536010742,0.06605573743581772,0.06714542210102081,0.05868776887655258,0.0637112483382225,0.06430390477180481,0.057421907782554626,0.06513813883066177,0.06831040978431702,0.058013856410980225,0.05779435485601425,1.0014749539962162,0.006667294259635349,0.0721370056271553,0.05024148151278496,1.4182202103799346,0.11131034321616538,0.13448240708454454
74,750,0.04960678890347481,98.66071319580078,1.0508577823638916,0.001,4704,4705,10,0.17082905769348145,0.054851531982421875,2.8610572814941406,33.453773498535156,17.479997634887695,0.0294196717441082,99.46853637695312,1.0023586035191534,0.06852228939533234,0.061343755573034286,0.06305389851331711,0.06125837564468384,0.060587529093027115,0.05297639220952988,0.057512879371643066,0.0567266047000885,0.05388328433036804,0.06664933264255524,0.06075987219810486,0.06395082175731659,0.058064792305231094,1.0069354996892876,0.010627339705823073,0.05851954221725464,0.035825926810503006,1.0107377354808493,0.012289085892575363,0.06780960410833359,0.062235668301582336,0.06160219386219978,0.06763704121112823,0.06444402039051056,0.05832342803478241,0.07033610343933105,0.06360650062561035,0.059087496250867844,0.06926654279232025,0.06373511999845505,0.06045431271195412,0.059610601514577866,1.0055694360353524,0.012152258783062779,0.06729260087013245,0.04590510204434395,1.0177635308339184,0.00562625590615963,0.0628129318356514,0.0661802738904953,0.05762064829468727,0.06624086201190948,0.06734999269247055,0.05875268578529358,0.06380210071802139,0.06441497802734375,0.05737421661615372,0.06529837101697922,0.06846888363361359,0.05804818868637085,0.057806968688964844,1.0015294920181892,0.006652321591701853,0.07233096659183502,0.0504627451300621,1.4250908210367865,0.11152970702595247,0.13524110148314308
