epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,val_loss,val_accuracy,val_perplexity,full_train_loss,full_train_acc,paramnorm_embedding.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.0.self_attn.Wo.weight,paramnorm_decoder.blocks.0.self_attn_norm.weight,paramnorm_decoder.blocks.0.self_attn_norm.bias,paramnorm_decoder.blocks.0.ffn.ffn.0.weight,paramnorm_decoder.blocks.0.ffn.ffn.2.weight,paramnorm_decoder.blocks.0.ffn_norm.weight,paramnorm_decoder.blocks.0.ffn_norm.bias,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.1.self_attn.Wo.weight,paramnorm_decoder.blocks.1.self_attn_norm.weight,paramnorm_decoder.blocks.1.self_attn_norm.bias,paramnorm_decoder.blocks.1.ffn.ffn.0.weight,paramnorm_decoder.blocks.1.ffn.ffn.2.weight,paramnorm_decoder.blocks.1.ffn_norm.weight,paramnorm_decoder.blocks.1.ffn_norm.bias,paramnorm_linear.weight
0,8,5.045185565948486,0.0,155.2731170654297,0.0008,3764,5645,8,0.5829641819000244,0.32685112953186035,3.41664457321167,0.0,30.46701431274414,3.4175331592559814,0.0,1.0051100689022645,0.0515754260122776,0.05075006186962128,0.0514436811208725,0.05124808847904205,0.051035985350608826,0.0512520968914032,0.05184991657733917,0.05103084444999695,0.05098689720034599,0.05161593109369278,0.05131230130791664,0.05156618356704712,0.051275834441185,1.000221338134108,0.0025801864372632785,0.05109802260994911,0.025600692257285118,0.9999978755433033,0.0025971782026582486,0.05092504620552063,0.05071728676557541,0.051294777542352676,0.051435768604278564,0.05105407163500786,0.05083300173282623,0.05116743594408035,0.05117187649011612,0.05036361142992973,0.05212263762950897,0.051084816455841064,0.0510898157954216,0.05103698745369911,0.9998806230107461,0.002597289661316225,0.05102461203932762,0.025740861892700195,1.0002902060845749,0.0027312837123554686,0.05101437123340228
1,16,3.199204921722412,0.0,24.513032913208008,0.001,3764,5645,8,0.21555209159851074,0.04778242111206055,2.868605613708496,0.0,17.612442016601562,2.8591806888580322,0.0,1.0049426551583225,0.05214991047978401,0.05120537802577019,0.05182107537984848,0.051513802260160446,0.05127199366688728,0.05164054408669472,0.05219200998544693,0.05136919021606445,0.05138781666755676,0.052104707807302475,0.051791999489068985,0.05193553864955902,0.0516035370528698,1.0002835468825102,0.006576017356650911,0.051527347415685654,0.026397576555609703,0.9996276576259837,0.006710997248818605,0.05132349953055382,0.051066428422927856,0.0516359768807888,0.051696471869945526,0.051340214908123016,0.05113479122519493,0.051537007093429565,0.05152878537774086,0.050766292959451675,0.052436672151088715,0.05145764723420143,0.051512762904167175,0.051416076719760895,0.9993306066376789,0.0066211171187356,0.051331255584955215,0.026403291150927544,1.0027258724600194,0.0076446994329382205,0.05131624922758399
2,24,2.7008235454559326,0.0,14.891990661621094,0.001,3764,5645,8,0.2649250030517578,0.046996355056762695,2.4633047580718994,0.0,11.74355697631836,2.450112819671631,0.0,1.0048512275378683,0.05305806174874306,0.05207657441496849,0.05222243815660477,0.052189916372299194,0.0519229881465435,0.0519007071852684,0.05249398574233055,0.05167025327682495,0.051528822630643845,0.0526924654841423,0.052330464124679565,0.052283357828855515,0.051843635737895966,1.0002193993790767,0.007994873231068443,0.051947642117738724,0.02709256298840046,0.9992340060608919,0.008037932822267401,0.051629699766635895,0.05134248360991478,0.05178263783454895,0.05197698250412941,0.051627833396196365,0.051271140575408936,0.05190545693039894,0.051800210028886795,0.050910573452711105,0.05294854938983917,0.052031099796295166,0.05164498835802078,0.05154319107532501,0.9990488128085351,0.00805241421599794,0.05161420255899429,0.026968028396368027,1.0069462892825063,0.011632659263730317,0.05200896830369362
3,32,2.4257664680480957,0.45164716243743896,11.310895919799805,0.001,3764,5645,8,0.2517268657684326,0.049132585525512695,2.3753578662872314,0.8503099679946899,10.754860877990723,2.3619024753570557,1.1689691543579102,1.0047976621190144,0.05381074175238609,0.05282188951969147,0.05259573459625244,0.05277238413691521,0.0524878166615963,0.052121687680482864,0.05278732255101204,0.0519832968711853,0.0516161173582077,0.053227122873067856,0.05285821482539177,0.05257401242852211,0.0520588718354702,1.0001714362654712,0.008654200748471154,0.05226391926407814,0.02755824849009514,0.9989934318495918,0.008563747026121695,0.0518832728266716,0.05154652148485184,0.05187087878584862,0.05222325399518013,0.051850903779268265,0.05135375261306763,0.05222170799970627,0.05200450122356415,0.05099436640739441,0.053427208214998245,0.052538007497787476,0.05171222239732742,0.051592472940683365,0.9989022260694141,0.008682132913777242,0.05185677111148834,0.027329377830028534,1.0119944702097472,0.015541898001127175,0.0527693638841613
4,40,2.3604955673217773,0.9829968214035034,10.596200942993164,0.001,3764,5645,8,0.2511284351348877,0.05097365379333496,2.338218927383423,0.7794508337974548,10.362763404846191,2.326371908187866,1.3018065690994263,1.004768872887383,0.054254088550806046,0.05325517803430557,0.05281374230980873,0.05309639871120453,0.05279288813471794,0.05224151909351349,0.05295509472489357,0.052170056849718094,0.05167131498456001,0.05347266420722008,0.05310017615556717,0.052711691707372665,0.05217267945408821,1.0001303009413245,0.009011951101165719,0.05243860185146332,0.027806179597973824,0.9988701101708488,0.008904285001011116,0.05204014107584953,0.051674723625183105,0.051921501755714417,0.05239143222570419,0.05198606476187706,0.05139785632491112,0.05239281803369522,0.05210864543914795,0.05104132369160652,0.053693268448114395,0.052810948342084885,0.0517546646296978,0.05162029340863228,0.9988233271690018,0.009087847697166218,0.05199895426630974,0.02751433290541172,1.016539502059465,0.01883220763396352,0.05345273191249668
5,48,2.3315935134887695,1.1424016952514648,10.294332504272461,0.001,3764,5645,8,0.2635791301727295,0.04607844352722168,2.3228986263275146,0.8857395648956299,10.205212593078613,2.311649799346924,1.3018065690994263,1.0047550889522383,0.05448603257536888,0.05347980186343193,0.05291963368654251,0.05325288325548172,0.052949510514736176,0.0522952564060688,0.053046196699142456,0.05228091776371002,0.05170128121972084,0.05359077826142311,0.05320663005113602,0.0527649000287056,0.05222579836845398,1.0001023997276104,0.009215133155302643,0.05252974480390549,0.027933888137340546,0.998781348907885,0.009104404164641412,0.05211058631539345,0.051732901483774185,0.05193577706813812,0.0525083988904953,0.05208143591880798,0.05142969638109207,0.05250795558094978,0.05217236652970314,0.051071129739284515,0.05382667854428291,0.052948832511901855,0.05178646743297577,0.05163351073861122,0.9987551335681111,0.00931037317913612,0.05206744000315666,0.02760396897792816,1.020210829739552,0.021329459774705614,0.05401153198896579
6,56,2.3181076049804688,1.275239109992981,10.1564359664917,0.001,3764,5645,8,0.34760117530822754,0.040407657623291016,2.31693959236145,0.8680247664451599,10.144579887390137,2.3036179542541504,1.275239109992981,1.0047495928261996,0.05460074171423912,0.05359264463186264,0.052974261343479156,0.05331670492887497,0.05303288996219635,0.052326302975416183,0.05310025438666344,0.05235613137483597,0.05172998085618019,0.05365900322794914,0.05324632301926613,0.052774637937545776,0.052247390151023865,1.0000771116185039,0.00932668861932139,0.05257118493318558,0.027994390577077866,0.9987150097683287,0.009236417972345153,0.05213022232055664,0.05174499750137329,0.05193960294127464,0.05255798622965813,0.052123844623565674,0.05143894627690315,0.0525817908346653,0.05221283435821533,0.051086682826280594,0.05388352647423744,0.05301915854215622,0.051799226552248,0.051636703312397,0.9987069175734147,0.00945852330291896,0.052097998559474945,0.027648035436868668,1.0231080041061908,0.02323809693167866,0.054461091107908845
7,64,2.311285972595215,1.1424016952514648,10.087388038635254,0.001,3764,5645,8,0.28495240211486816,0.05501580238342285,2.312119960784912,0.9565987586975098,10.095804214477539,2.29915189743042,1.1424016952514648,1.004749854546487,0.054648756980895996,0.05364328995347023,0.05299316719174385,0.05334344506263733,0.0530911348760128,0.052343979477882385,0.05314292386174202,0.052424803376197815,0.05177416279911995,0.05368431657552719,0.05325635150074959,0.052766263484954834,0.05225971341133118,1.000058567005159,0.009400429140602757,0.052587464451789856,0.028022490441799164,0.9986807022336409,0.009360994836920242,0.05216016247868538,0.05176883563399315,0.05194946378469467,0.05257529765367508,0.05214002728462219,0.05143576115369797,0.052608758211135864,0.05223342403769493,0.05110378935933113,0.053915299475193024,0.05306776612997055,0.051805008202791214,0.05163733661174774,0.9986844111563099,0.00958297636112655,0.05210672318935394,0.02766488492488861,1.0253842711005672,0.02471502523644363,0.05482733048280619
8,72,2.3051884174346924,1.0892667770385742,10.026066780090332,0.001,3764,5645,8,0.29601526260375977,0.04257059097290039,2.308973550796509,0.9034543633460999,10.064088821411133,2.296041488647461,1.275239109992981,1.004756397553676,0.0546732135117054,0.05366889759898186,0.0530039481818676,0.05337286368012428,0.05316720902919769,0.05235692113637924,0.05322147533297539,0.05253717303276062,0.05184141919016838,0.053701918572187424,0.05326685681939125,0.052779220044612885,0.052273090928792953,1.0000764372689277,0.009426300061598858,0.05259626358747482,0.02803717739880085,0.9986737901504851,0.009420503552839594,0.05220049247145653,0.05180104449391365,0.051957085728645325,0.0525989904999733,0.052168261259794235,0.05143945291638374,0.052622027695178986,0.05224970355629921,0.05111376941204071,0.053917959332466125,0.05309399962425232,0.05180719122290611,0.05164152756333351,0.9986953693369227,0.00963934777100987,0.05210162699222565,0.0276655126363039,1.0272589629223317,0.02584420252832325,0.055136820175351084
9,80,2.3046042919158936,1.1955366134643555,10.020212173461914,0.001,3764,5645,8,0.28857970237731934,0.04725837707519531,2.3113901615142822,1.0274579524993896,10.08843994140625,2.294257164001465,1.354941487312317,1.0047714900902587,0.05468977987766266,0.053681258112192154,0.05300590395927429,0.053441423922777176,0.05326104164123535,0.052389562129974365,0.05334345996379852,0.052678078413009644,0.05194627866148949,0.053704243153333664,0.053266335278749466,0.05277039483189583,0.052289847284555435,1.0000942232389993,0.009470074173588977,0.052596565335989,0.02804417721927166,0.9986494292720458,0.009437689588864418,0.05223696306347847,0.0518345944583416,0.05196273326873779,0.05262192338705063,0.05219341814517975,0.05145031958818436,0.052634384483098984,0.05227595940232277,0.05112604796886444,0.053914882242679596,0.053113073110580444,0.05181901156902313,0.051644399762153625,0.9986877829041907,0.009685864720875738,0.05209394171833992,0.027661200612783432,1.0288344121196689,0.026806902402762865,0.055406888249582356
