epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value
0,15,3.527401924133301,0.0,34.03542709350586,0.001,2.53096866607666,0.0,12.565671920776367,transformer,embedding,2
1,30,2.386577606201172,0.5845622420310974,10.87620735168457,0.001,2.3242268562316895,0.6907545328140259,10.21877670288086,transformer,embedding,2
2,45,2.313190221786499,1.062840461730957,10.106616020202637,0.001,2.310082197189331,0.7438894510269165,10.075252532958984,transformer,embedding,2
3,60,2.3048012256622314,0.9698418974876404,10.022186279296875,0.001,2.3068788051605225,0.5313495993614197,10.04302978515625,transformer,embedding,2
4,75,2.3005762100219727,1.076125979423523,9.979930877685547,0.001,2.3044979572296143,0.7438894510269165,10.019146919250488,transformer,embedding,2
5,90,2.29931378364563,0.7705593109130859,9.967340469360352,0.001,2.3041369915008545,0.9564293026924133,10.015530586242676,transformer,embedding,2
6,105,2.2980921268463135,1.0229839086532593,9.955171585083008,0.001,2.305081844329834,0.47821465134620667,10.024998664855957,transformer,embedding,2
7,120,2.296321392059326,0.9299854040145874,9.937559127807617,0.001,2.303868055343628,0.7970244288444519,10.012837409973145,transformer,embedding,2
8,135,2.2955808639526367,0.9166998863220215,9.93020248413086,0.001,2.307952642440796,0.47821465134620667,10.05381965637207,transformer,embedding,2
9,150,2.2934319972991943,1.1026970148086548,9.908886909484863,0.001,2.305905342102051,0.31880977749824524,10.033257484436035,transformer,embedding,2
10,165,2.2905819416046143,1.2488375902175903,9.880685806274414,0.001,2.3129372596740723,0.47821465134620667,10.104059219360352,transformer,embedding,2
11,180,2.286325693130493,1.4879766702651978,9.838720321655273,0.001,2.3166987895965576,0.37194472551345825,10.14213752746582,transformer,embedding,2
12,195,2.279900312423706,1.5676896572113037,9.77570629119873,0.001,2.3294007778167725,0.26567479968070984,10.271784782409668,transformer,embedding,2
13,210,2.2688333988189697,2.0193967819213867,9.668115615844727,0.001,2.3610994815826416,0.37194472551345825,10.602602005004883,transformer,embedding,2
14,225,2.2497382164001465,2.3382489681243896,9.485252380371094,0.001,2.397921085357666,0.26567479968070984,11.000284194946289,transformer,embedding,2
15,240,2.227518081665039,2.8430981636047363,9.276813507080078,0.001,2.423325300216675,0.26567479968070984,11.283317565917969,transformer,embedding,2
16,255,2.1958043575286865,3.4940879344940186,8.987227439880371,0.001,2.425471544265747,0.37194472551345825,11.307559967041016,transformer,embedding,2
17,270,2.159728527069092,5.274345874786377,8.668784141540527,0.001,2.4307520389556885,0.26567479968070984,11.367427825927734,transformer,embedding,2
18,285,2.122934341430664,6.536468982696533,8.355619430541992,0.001,2.431431770324707,0.37194472551345825,11.375157356262207,transformer,embedding,2
19,300,2.079134702682495,8.19715690612793,7.9975457191467285,0.001,2.428170919418335,0.37194472551345825,11.338125228881836,transformer,embedding,2
20,315,2.0274837017059326,10.880828857421875,7.594951152801514,0.001,2.415383815765381,0.6376195549964905,11.194066047668457,transformer,embedding,2
21,330,1.9656634330749512,13.803640365600586,7.139647483825684,0.001,2.395780086517334,0.7970244288444519,10.976758003234863,transformer,embedding,2
22,345,1.9012728929519653,16.739736557006836,6.69441032409668,0.001,2.371891736984253,1.1689691543579102,10.71764850616455,transformer,embedding,2
23,360,1.8316059112548828,20.114255905151367,6.243905544281006,0.001,2.3450241088867188,1.8065887689590454,10.433524131774902,transformer,embedding,2
24,375,1.7521824836730957,24.325761795043945,5.767175674438477,0.001,2.319133758544922,2.3379383087158203,10.166863441467285,transformer,embedding,2
25,390,1.6708521842956543,28.97568702697754,5.316696643829346,0.001,2.26886248588562,2.816153049468994,9.668396949768066,transformer,embedding,2
26,405,1.5782849788665771,34.27660369873047,4.846636772155762,0.001,2.2157018184661865,3.560042381286621,9.167840957641602,transformer,embedding,2
27,420,1.4828358888626099,39.48452377319336,4.405421257019043,0.001,2.150279998779297,4.569606781005859,8.587262153625488,transformer,embedding,2
28,435,1.3745962381362915,44.546302795410156,3.9534802436828613,0.001,2.0527586936950684,7.066949844360352,7.789360046386719,transformer,embedding,2
29,450,1.2623324394226074,50.099639892578125,3.533653974533081,0.001,1.9558157920837402,9.351753234863281,7.069684028625488,transformer,embedding,2
30,465,1.1530375480651855,55.93198013305664,3.1678006649017334,0.001,1.8348766565322876,13.761955261230469,6.264361381530762,transformer,embedding,2
31,480,1.0230519771575928,63.25229263305664,2.7816715240478516,0.001,1.6845552921295166,18.862911224365234,5.3900532722473145,transformer,embedding,2
32,495,0.8959512114524841,70.32018280029297,2.449664831161499,0.001,1.5502753257751465,24.01700210571289,4.712767601013184,transformer,embedding,2
33,510,0.7846145033836365,75.11624908447266,2.1915619373321533,0.001,1.4057831764221191,30.92454719543457,4.078719615936279,transformer,embedding,2
34,525,0.6701648235321045,81.29400634765625,1.9545594453811646,0.001,1.2733409404754639,37.88522720336914,3.5727691650390625,transformer,embedding,2
35,540,0.5774974822998047,85.23980712890625,1.7815744876861572,0.001,1.155517578125,44.102020263671875,3.175666570663452,transformer,embedding,2
36,555,0.4886023998260498,88.69403839111328,1.630036473274231,0.001,0.9908822774887085,53.453773498535156,2.6936099529266357,transformer,embedding,2
37,570,0.4140312075614929,92.17483520507812,1.5129042863845825,0.001,0.8911037445068359,58.873538970947266,2.437819004058838,transformer,embedding,2
38,585,0.34726476669311523,94.77879333496094,1.415191411972046,0.001,0.7838318347930908,65.51541137695312,2.189847230911255,transformer,embedding,2
39,600,0.2997662425041199,96.13391876220703,1.3495433330535889,0.001,0.7237011790275574,66.52497100830078,2.0620510578155518,transformer,embedding,2
40,615,0.267753005027771,96.97090911865234,1.3070242404937744,0.001,0.6714396476745605,70.08501434326172,1.9570527076721191,transformer,embedding,2
41,630,0.2379836142063141,97.46247100830078,1.268688440322876,0.001,0.6200502514839172,72.95429992675781,1.8590214252471924,transformer,embedding,2
42,645,0.21036863327026367,98.5385971069336,1.2341328859329224,0.001,0.5705570578575134,76.62061309814453,1.7692523002624512,transformer,embedding,2
43,660,0.1961112767457962,98.52531433105469,1.2166622877120972,0.001,0.5472292304039001,76.5674819946289,1.7284572124481201,transformer,embedding,2
44,675,0.17028021812438965,99.04344177246094,1.1856369972229004,0.001,0.5064808130264282,78.16152954101562,1.6594409942626953,transformer,embedding,2
45,690,0.15247882902622223,99.4552993774414,1.1647177934646606,0.001,0.4838837683200836,80.07438659667969,1.6223630905151367,transformer,embedding,2
46,705,0.1354515254497528,99.52172088623047,1.145053744316101,0.001,0.45980313420295715,80.07438659667969,1.5837621688842773,transformer,embedding,2
47,720,0.12383871525526047,99.78742980957031,1.1318333148956299,0.001,0.4365127384662628,81.08395385742188,1.547302007675171,transformer,embedding,2
48,735,0.1139410063624382,99.7741470336914,1.1206860542297363,0.001,0.4227752387523651,81.19022369384766,1.526191234588623,transformer,embedding,2
49,750,0.10247108340263367,99.80072021484375,1.1079052686691284,0.001,0.41725248098373413,81.29649353027344,1.517785668373108,transformer,embedding,2
50,765,0.10125654190778732,99.78742980957031,1.106560468673706,0.001,0.4005139470100403,80.9776840209961,1.4925916194915771,transformer,embedding,2
51,780,0.08986439555883408,99.86714172363281,1.09402596950531,0.001,0.39997750520706177,80.92454528808594,1.4917911291122437,transformer,embedding,2
52,795,0.07945968210697174,99.9335708618164,1.0827019214630127,0.001,0.37276509404182434,82.73113250732422,1.451743245124817,transformer,embedding,2
53,810,0.07417868077754974,99.89371490478516,1.0769991874694824,0.001,0.3630271553993225,82.83740234375,1.437674880027771,transformer,embedding,2
54,825,0.06924211978912354,99.94686126708984,1.0716956853866577,0.001,0.3635706901550293,82.57173156738281,1.4384565353393555,transformer,embedding,2
55,840,0.06487221270799637,99.9335708618164,1.067022681236267,0.001,0.3444262444972992,83.26248931884766,1.411180019378662,transformer,embedding,2
56,855,0.057938333600759506,99.97342681884766,1.0596497058868408,0.001,0.33110520243644714,83.31562042236328,1.3925062417984009,transformer,embedding,2
57,870,0.054617393761873245,99.96014404296875,1.0561364889144897,0.001,0.32447105646133423,83.84696960449219,1.3832987546920776,transformer,embedding,2
58,885,0.0581238828599453,99.88043212890625,1.05984628200531,0.001,0.32772472500801086,84.3783187866211,1.3878068923950195,transformer,embedding,2
59,900,0.05633927881717682,99.89371490478516,1.057956576347351,0.001,0.3155272305011749,84.00637817382812,1.3709819316864014,transformer,embedding,2
60,915,0.04760577157139778,99.9202880859375,1.0487570762634277,0.001,0.2870408296585083,85.17534637451172,1.332478642463684,transformer,embedding,2
61,930,0.03910684585571289,99.94686126708984,1.0398815870285034,0.001,0.2721615433692932,85.60042572021484,1.312799096107483,transformer,embedding,2
62,945,0.03389919549226761,100.0,1.034480333328247,0.001,0.26716771721839905,85.38788604736328,1.3062595129013062,transformer,embedding,2
63,960,0.02788371592760086,100.0,1.0282760858535767,0.001,0.25362858176231384,86.13177490234375,1.2886930704116821,transformer,embedding,2
64,975,0.02622152678668499,100.0,1.0265682935714722,0.001,0.2509911060333252,87.56642150878906,1.2852987051010132,transformer,embedding,2
65,990,0.31970974802970886,85.97050476074219,1.3767280578613281,0.001,1.1997839212417603,36.71625900268555,3.31939959526062,transformer,embedding,2
66,1005,0.5579881072044373,72.15357971191406,1.747153878211975,0.001,0.45469772815704346,75.5047836303711,1.5756970643997192,transformer,embedding,2
67,1020,0.15476346015930176,97.30304718017578,1.167381763458252,0.001,0.306012898683548,85.4410171508789,1.3579998016357422,transformer,embedding,2
