epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value
0,6,3.9572224617004395,0.0,52.311824798583984,0.003,2.7342939376831055,0.0,15.398866653442383,transformer,embedding,2
1,12,2.523277997970581,0.1771165430545807,12.469404220581055,0.005,2.349043607711792,0.9869419932365417,10.475545883178711,transformer,embedding,2
2,18,2.3239777088165283,1.062699317932129,10.216230392456055,0.005,2.324662923812866,1.0021257400512695,10.223233222961426,transformer,embedding,2
3,24,2.312314748764038,1.0981225967407227,10.097771644592285,0.005,2.3096017837524414,0.9413908123970032,10.070413589477539,transformer,embedding,2
4,30,2.303929090499878,1.2398158311843872,10.013448715209961,0.005,2.3077142238616943,0.8806559443473816,10.051423072814941,transformer,embedding,2
5,36,2.299192190170288,1.3106623888015747,9.9661283493042,0.005,2.3042237758636475,0.956574559211731,10.016400337219238,transformer,embedding,2
6,42,2.2977867126464844,1.0272759199142456,9.952131271362305,0.005,2.305819272994995,0.8806559443473816,10.032394409179688,transformer,embedding,2
7,48,2.2970519065856934,1.0981225967407227,9.94482135772705,0.005,2.3060901165008545,0.8806559443473816,10.035111427307129,transformer,embedding,2
8,54,2.2953672409057617,1.0981225967407227,9.928081512451172,0.005,2.303922176361084,0.9262071251869202,10.01338005065918,transformer,embedding,2
9,60,2.2915284633636475,0.8501594066619873,9.890042304992676,0.005,2.304738998413086,0.8654721975326538,10.021562576293945,transformer,embedding,2
10,66,2.2921085357666016,1.4169323444366455,9.895781517028809,0.005,2.302626609802246,0.9262071251869202,10.000414848327637,transformer,embedding,2
11,72,2.2925820350646973,1.1689691543579102,9.900467872619629,0.005,2.3087713718414307,0.7743698954582214,10.062054634094238,transformer,embedding,2
12,78,2.298553943634033,1.5940488576889038,9.959769248962402,0.005,2.321401834487915,0.8806559443473816,10.189949035644531,transformer,embedding,2
13,84,2.330839157104492,1.204392433166504,10.286569595336914,0.005,2.3043057918548584,0.9262071251869202,10.017221450805664,transformer,embedding,2
14,90,2.305955410003662,0.9918526411056519,10.033760070800781,0.005,2.3391168117523193,0.6529000997543335,10.372072219848633,transformer,embedding,2
15,96,2.3038740158081055,0.9564293622970581,10.012897491455078,0.005,2.3051929473876953,0.8806559443473816,10.02611255645752,transformer,embedding,2
16,102,2.298841953277588,1.062699317932129,9.962638854980469,0.005,2.303040027618408,0.9869419932365417,10.004549980163574,transformer,embedding,2
17,108,2.2949588298797607,1.204392433166504,9.924027442932129,0.005,2.3017210960388184,0.9262071251869202,9.991363525390625,transformer,embedding,2
18,114,2.295896053314209,0.9918526411056519,9.933332443237305,0.005,2.3041059970855713,0.956574559211731,10.015220642089844,transformer,embedding,2
19,120,2.293389320373535,0.885582685470581,9.908463478088379,0.005,2.304760217666626,0.9110233783721924,10.021775245666504,transformer,embedding,2
20,126,2.294814109802246,1.2398158311843872,9.922591209411621,0.005,2.3024086952209473,0.9262071251869202,9.998236656188965,transformer,embedding,2
21,132,2.291039228439331,0.885582685470581,9.885205268859863,0.005,2.298452138900757,0.971758246421814,9.958755493164062,transformer,embedding,2
22,138,2.291685104370117,1.1689691543579102,9.891592025756836,0.005,2.3015897274017334,0.956574559211731,9.99005126953125,transformer,embedding,2
23,144,2.2904200553894043,1.2398158311843872,9.8790864944458,0.005,2.2999775409698486,0.9110233783721924,9.973958015441895,transformer,embedding,2
24,150,2.29050874710083,1.3106623888015747,9.879962921142578,0.005,2.2988901138305664,0.9110233783721924,9.963118553161621,transformer,embedding,2
25,156,2.2909233570098877,1.275239109992981,9.88405990600586,0.005,2.2989115715026855,0.8958396315574646,9.963332176208496,transformer,embedding,2
26,162,2.2903261184692383,1.062699317932129,9.878158569335938,0.005,2.299069881439209,0.956574559211731,9.964909553527832,transformer,embedding,2
27,168,2.2908294200897217,0.885582685470581,9.883131980895996,0.005,2.3008806705474854,0.9110233783721924,9.982970237731934,transformer,embedding,2
28,174,2.2902443408966064,1.204392433166504,9.877350807189941,0.005,2.301389694213867,0.9110233783721924,9.988053321838379,transformer,embedding,2
29,180,2.2897000312805176,1.3106623888015747,9.871975898742676,0.005,2.299382209777832,0.9110233783721924,9.968022346496582,transformer,embedding,2
30,186,2.2896454334259033,1.1689691543579102,9.871437072753906,0.005,2.2984607219696045,0.8958396315574646,9.958841323852539,transformer,embedding,2
31,192,2.289715051651001,1.2398158311843872,9.872124671936035,0.005,2.3000876903533936,0.9413908123970032,9.975057601928711,transformer,embedding,2
32,198,2.2887609004974365,1.275239109992981,9.862709045410156,0.005,2.299318313598633,0.9262071251869202,9.967385292053223,transformer,embedding,2
33,204,2.2892708778381348,1.2398158311843872,9.867740631103516,0.005,2.297947883605957,0.8958396315574646,9.9537353515625,transformer,embedding,2
34,210,2.2884364128112793,1.1689691543579102,9.859509468078613,0.005,2.29884934425354,0.8806559443473816,9.962712287902832,transformer,embedding,2
35,216,2.288818120956421,1.3815090656280518,9.863273620605469,0.005,2.299445152282715,0.8806559443473816,9.968649864196777,transformer,embedding,2
36,222,2.288522720336914,1.3106623888015747,9.860360145568848,0.005,2.2987818717956543,0.8958396315574646,9.962039947509766,transformer,embedding,2
37,228,2.2883501052856445,0.9210060238838196,9.858658790588379,0.005,2.298285484313965,0.9413908123970032,9.957096099853516,transformer,embedding,2
38,234,2.2878332138061523,1.275239109992981,9.853564262390137,0.005,2.2984795570373535,0.9110233783721924,9.959029197692871,transformer,embedding,2
39,240,2.2885382175445557,0.8501594066619873,9.860513687133789,0.005,2.2992656230926514,1.0021257400512695,9.9668607711792,transformer,embedding,2
40,246,2.288465976715088,1.062699317932129,9.859801292419434,0.005,2.3000268936157227,0.8806559443473816,9.974451065063477,transformer,embedding,2
41,252,2.288726329803467,1.1689691543579102,9.8623685836792,0.005,2.300778388977051,0.956574559211731,9.981948852539062,transformer,embedding,2
42,258,2.2880890369415283,1.1689691543579102,9.856084823608398,0.005,2.2977805137634277,0.9110233783721924,9.952069282531738,transformer,embedding,2
43,264,2.2885615825653076,1.204392433166504,9.860743522644043,0.005,2.296802282333374,0.9262071251869202,9.942338943481445,transformer,embedding,2
44,270,2.287713050842285,1.2398158311843872,9.85237979888916,0.005,2.29860258102417,0.9413908123970032,9.960253715515137,transformer,embedding,2
45,276,2.2875189781188965,0.9918526411056519,9.850467681884766,0.005,2.299700975418091,0.971758246421814,9.971199989318848,transformer,embedding,2
46,282,2.2865982055664062,1.0981225967407227,9.841402053833008,0.005,2.2976772785186768,0.9413908123970032,9.951042175292969,transformer,embedding,2
47,288,2.2871053218841553,1.2398158311843872,9.846394538879395,0.005,2.297142267227173,0.9262071251869202,9.945719718933105,transformer,embedding,2
48,294,2.287024736404419,1.2398158311843872,9.845601081848145,0.005,2.297125816345215,0.8806559443473816,9.945555686950684,transformer,embedding,2
49,300,2.2870664596557617,1.204392433166504,9.8460111618042,0.005,2.2979042530059814,0.8958396315574646,9.953301429748535,transformer,embedding,2
50,306,2.287065267562866,1.2398158311843872,9.845999717712402,0.005,2.299021005630493,0.8806559443473816,9.964422225952148,transformer,embedding,2
51,312,2.287532329559326,1.1689691543579102,9.85059928894043,0.005,2.298929452896118,0.8806559443473816,9.963510513305664,transformer,embedding,2
52,318,2.286912441253662,1.346085786819458,9.844494819641113,0.005,2.2992775440216064,0.9110233783721924,9.966979026794434,transformer,embedding,2
53,324,2.2875349521636963,1.346085786819458,9.850625038146973,0.005,2.2977921962738037,0.8958396315574646,9.95218563079834,transformer,embedding,2
54,330,2.2869534492492676,1.3106623888015747,9.84489917755127,0.005,2.2984068393707275,0.8806559443473816,9.958304405212402,transformer,embedding,2
55,336,2.286816120147705,1.3815090656280518,9.843546867370605,0.005,2.2988741397857666,0.8806559443473816,9.962959289550781,transformer,embedding,2
56,342,2.2872469425201416,1.1689691543579102,9.84778881072998,0.005,2.2966880798339844,0.8958396315574646,9.941203117370605,transformer,embedding,2
57,348,2.286236524581909,1.4169323444366455,9.837843894958496,0.005,2.296196699142456,0.9110233783721924,9.936319351196289,transformer,embedding,2
58,354,2.2866835594177246,1.3106623888015747,9.842242240905762,0.005,2.2976486682891846,0.8958396315574646,9.950757026672363,transformer,embedding,2
59,360,2.2872536182403564,1.2398158311843872,9.847854614257812,0.005,2.2979416847229004,0.9413908123970032,9.953673362731934,transformer,embedding,2
60,366,2.286942720413208,1.1689691543579102,9.844793319702148,0.005,2.297870635986328,0.9110233783721924,9.952966690063477,transformer,embedding,2
61,372,2.2868571281433105,1.0981225967407227,9.843951225280762,0.005,2.297848701477051,0.8806559443473816,9.95274829864502,transformer,embedding,2
62,378,2.286386728286743,1.204392433166504,9.83932113647461,0.005,2.297400712966919,0.9110233783721924,9.948290824890137,transformer,embedding,2
63,384,2.2862539291381836,1.2398158311843872,9.838014602661133,0.005,2.2975847721099854,0.8958396315574646,9.950121879577637,transformer,embedding,2
64,390,2.286597490310669,1.1689691543579102,9.841395378112793,0.005,2.2966368198394775,0.9110233783721924,9.940693855285645,transformer,embedding,2
65,396,2.2862253189086914,1.062699317932129,9.837733268737793,0.005,2.2970333099365234,0.8806559443473816,9.944636344909668,transformer,embedding,2
66,402,2.2855186462402344,0.9210060238838196,9.83078384399414,0.005,2.297442674636841,0.9413908123970032,9.948707580566406,transformer,embedding,2
67,408,2.2859442234039307,1.275239109992981,9.834968566894531,0.005,2.2973039150238037,0.8806559443473816,9.947327613830566,transformer,embedding,2
68,414,2.2862820625305176,0.779312789440155,9.83829116821289,0.005,2.29571270942688,0.9110233783721924,9.931511878967285,transformer,embedding,2
69,420,2.2863073348999023,1.4169323444366455,9.838540077209473,0.005,2.297563076019287,0.8806559443473816,9.949905395507812,transformer,embedding,2
70,426,2.2857561111450195,1.3815090656280518,9.833118438720703,0.005,2.297720193862915,0.8806559443473816,9.951469421386719,transformer,embedding,2
71,432,2.2853991985321045,1.3815090656280518,9.829609870910645,0.005,2.297541618347168,0.9110233783721924,9.949691772460938,transformer,embedding,2
72,438,2.2852015495300293,1.3106623888015747,9.827667236328125,0.005,2.2976927757263184,0.9110233783721924,9.951196670532227,transformer,embedding,2
73,444,2.2854385375976562,1.3106623888015747,9.829996109008789,0.005,2.2968969345092773,0.9110233783721924,9.943280220031738,transformer,embedding,2
74,450,2.2852580547332764,1.2398158311843872,9.828222274780273,0.005,2.297069787979126,0.8806559443473816,9.944998741149902,transformer,embedding,2
75,456,2.285485029220581,1.1689691543579102,9.830452919006348,0.005,2.297151803970337,0.8958396315574646,9.94581413269043,transformer,embedding,2
76,462,2.285639524459839,1.346085786819458,9.831972122192383,0.005,2.2967019081115723,0.8958396315574646,9.941340446472168,transformer,embedding,2
77,468,2.2852234840393066,1.4169323444366455,9.827882766723633,0.005,2.296504259109497,0.8806559443473816,9.939375877380371,transformer,embedding,2
78,474,2.285665273666382,0.9564293622970581,9.83222484588623,0.005,2.296154022216797,0.9110233783721924,9.935895919799805,transformer,embedding,2
79,480,2.2851216793060303,1.0981225967407227,9.826882362365723,0.005,2.297477960586548,0.8806559443473816,9.949058532714844,transformer,embedding,2
80,486,2.285240411758423,1.3815090656280518,9.828048706054688,0.005,2.2967052459716797,0.8806559443473816,9.941373825073242,transformer,embedding,2
81,492,2.284954071044922,1.3815090656280518,9.825235366821289,0.005,2.297334909439087,0.8806559443473816,9.947635650634766,transformer,embedding,2
82,498,2.284996509552002,1.204392433166504,9.825652122497559,0.005,2.2973668575286865,0.8958396315574646,9.947953224182129,transformer,embedding,2
83,504,2.2848000526428223,1.275239109992981,9.823721885681152,0.005,2.2967100143432617,0.8806559443473816,9.941421508789062,transformer,embedding,2
84,510,2.2850589752197266,1.3815090656280518,9.826265335083008,0.005,2.295651435852051,0.9110233783721924,9.930903434753418,transformer,embedding,2
85,516,2.2849526405334473,1.0981225967407227,9.825221061706543,0.005,2.2976529598236084,0.9262071251869202,9.950799942016602,transformer,embedding,2
86,522,2.284986972808838,0.885582685470581,9.82555866241455,0.005,2.2976603507995605,0.8958396315574646,9.950873374938965,transformer,embedding,2
87,528,2.2851972579956055,1.346085786819458,9.827624320983887,0.005,2.2963979244232178,0.8806559443473816,9.938319206237793,transformer,embedding,2
88,534,2.284566879272461,1.3815090656280518,9.821431159973145,0.005,2.295819044113159,0.8806559443473816,9.932567596435547,transformer,embedding,2
89,540,2.2847676277160645,1.3815090656280518,9.823403358459473,0.005,2.2970054149627686,0.8806559443473816,9.944358825683594,transformer,embedding,2
90,546,2.284738063812256,1.3815090656280518,9.823112487792969,0.005,2.297285318374634,0.8806559443473816,9.947142601013184,transformer,embedding,2
91,552,2.285398244857788,1.1335458755493164,9.82960033416748,0.005,2.2961809635162354,0.8958396315574646,9.936162948608398,transformer,embedding,2
92,558,2.2846224308013916,1.1689691543579102,9.821976661682129,0.005,2.2960197925567627,0.9110233783721924,9.934561729431152,transformer,embedding,2
93,564,2.2848048210144043,1.4169323444366455,9.823768615722656,0.005,2.2957923412323,0.8806559443473816,9.932302474975586,transformer,embedding,2
94,570,2.2848336696624756,1.3815090656280518,9.824051856994629,0.005,2.2971627712249756,0.8806559443473816,9.945923805236816,transformer,embedding,2
95,576,2.284559488296509,1.3815090656280518,9.821358680725098,0.005,2.2975263595581055,0.9262071251869202,9.949540138244629,transformer,embedding,2
96,582,2.284472703933716,1.204392433166504,9.82050609588623,0.005,2.2965707778930664,0.8806559443473816,9.940037727355957,transformer,embedding,2
97,588,2.2847506999969482,1.0272759199142456,9.823237419128418,0.005,2.296259641647339,0.8806559443473816,9.936944961547852,transformer,embedding,2
98,594,2.2845492362976074,1.204392433166504,9.821258544921875,0.005,2.296396255493164,0.8958396315574646,9.938302993774414,transformer,embedding,2
99,600,2.284437656402588,1.3106623888015747,9.820162773132324,0.005,2.2968685626983643,0.8806559443473816,9.942997932434082,transformer,embedding,2
100,606,2.2846031188964844,1.3815090656280518,9.82178783416748,0.005,2.2965896129608154,0.8806559443473816,9.940224647521973,transformer,embedding,2
101,612,2.2844159603118896,1.3815090656280518,9.81994915008545,0.005,2.2970409393310547,0.9110233783721924,9.944711685180664,transformer,embedding,2
102,618,2.284451723098755,1.3106623888015747,9.820300102233887,0.005,NaN,NaN,NaN,transformer,embedding,2
103,624,2.284331798553467,1.3106623888015747,9.819123268127441,0.005,2.2961959838867188,0.9110233783721924,9.936312675476074,transformer,embedding,2
104,630,2.284029960632324,1.275239109992981,9.81615924835205,0.005,NaN,NaN,NaN,transformer,embedding,2
105,636,2.284306287765503,1.346085786819458,9.818872451782227,0.005,2.2965850830078125,0.8806559443473816,9.940179824829102,transformer,embedding,2
106,642,2.2839889526367188,1.3815090656280518,9.815756797790527,0.005,NaN,NaN,NaN,transformer,embedding,2
107,648,2.2842156887054443,1.204392433166504,9.81798267364502,0.005,2.296574592590332,0.8806559443473816,9.940074920654297,transformer,embedding,2
108,654,2.2843873500823975,0.8501594066619873,9.819668769836426,0.005,NaN,NaN,NaN,transformer,embedding,2
109,660,2.2840278148651123,1.3815090656280518,9.81613826751709,0.005,2.296652317047119,0.8806559443473816,9.940848350524902,transformer,embedding,2
110,666,2.284227132797241,1.3815090656280518,9.818095207214355,0.005,NaN,NaN,NaN,transformer,embedding,2
111,672,2.2839081287384033,1.3815090656280518,9.814963340759277,0.005,2.2963414192199707,0.8806559443473816,9.93775749206543,transformer,embedding,2
112,678,2.284223794937134,1.2398158311843872,9.818062782287598,0.005,NaN,NaN,NaN,transformer,embedding,2
113,684,2.2841055393218994,1.4169323444366455,9.816901206970215,0.005,2.2967894077301025,0.8806559443473816,9.942211151123047,transformer,embedding,2
114,690,2.284121513366699,1.3815090656280518,9.817058563232422,0.005,NaN,NaN,NaN,transformer,embedding,2
115,696,2.2839109897613525,1.3815090656280518,9.81499195098877,0.005,2.295938491821289,0.8806559443473816,9.933753967285156,transformer,embedding,2
116,702,2.284017324447632,1.3815090656280518,9.816035270690918,0.005,NaN,NaN,NaN,transformer,embedding,2
117,708,2.28385591506958,1.1689691543579102,9.814451217651367,0.005,2.2961997985839844,0.8806559443473816,9.93635082244873,transformer,embedding,2
118,714,2.283897638320923,1.3815090656280518,9.814860343933105,0.005,NaN,NaN,NaN,transformer,embedding,2
119,720,2.293051242828369,1.1689691543579102,9.90511417388916,0.005,2.2963199615478516,0.9110233783721924,9.937544822692871,transformer,embedding,2
120,726,2.284289598464966,1.204392433166504,9.818708419799805,0.005,NaN,NaN,NaN,transformer,embedding,2
121,732,2.2836625576019287,1.3815090656280518,9.812553405761719,0.005,2.2961089611053467,0.8806559443473816,9.935447692871094,transformer,embedding,2
122,738,2.283787965774536,1.3815090656280518,9.8137845993042,0.005,NaN,NaN,NaN,transformer,embedding,2
123,744,2.28389835357666,1.3815090656280518,9.814867973327637,0.005,2.2964892387390137,0.8806559443473816,9.939227104187012,transformer,embedding,2
124,750,2.283885955810547,1.3815090656280518,9.814745903015137,0.005,NaN,NaN,NaN,transformer,embedding,2
125,756,2.2839882373809814,1.204392433166504,9.815750122070312,0.005,2.296924114227295,0.8958396315574646,9.943550109863281,transformer,embedding,2
126,762,2.2838034629821777,1.3106623888015747,9.813936233520508,0.005,NaN,NaN,NaN,transformer,embedding,2
127,768,2.2837533950805664,1.3815090656280518,9.813445091247559,0.005,2.2964751720428467,0.8806559443473816,9.9390869140625,transformer,embedding,2
128,774,2.2837932109832764,1.3815090656280518,9.813836097717285,0.005,NaN,NaN,NaN,transformer,embedding,2
129,780,2.284006118774414,1.3815090656280518,9.815925598144531,0.005,2.2964162826538086,0.8806559443473816,9.938501358032227,transformer,embedding,2
130,786,2.283822536468506,1.3815090656280518,9.81412410736084,0.005,NaN,NaN,NaN,transformer,embedding,2
131,792,2.2839958667755127,1.2398158311843872,9.815824508666992,0.005,2.296318292617798,0.8958396315574646,9.937527656555176,transformer,embedding,2
132,798,2.2839195728302,1.346085786819458,9.815075874328613,0.005,NaN,NaN,NaN,transformer,embedding,2
133,804,2.2838497161865234,1.3815090656280518,9.814390182495117,0.005,2.2967703342437744,0.8806559443473816,9.942021369934082,transformer,embedding,2
134,810,2.283839464187622,1.0272759199142456,9.814290046691895,0.005,NaN,NaN,NaN,transformer,embedding,2
135,816,2.2838196754455566,1.346085786819458,9.814095497131348,0.005,2.296032190322876,0.8958396315574646,9.934684753417969,transformer,embedding,2
136,822,2.283602714538574,1.346085786819458,9.811966896057129,0.005,NaN,NaN,NaN,transformer,embedding,2
137,828,2.283796548843384,1.062699317932129,9.813868522644043,0.005,2.296692132949829,0.9110233783721924,9.941244125366211,transformer,embedding,2
138,834,2.2835850715637207,1.4523556232452393,9.811793327331543,0.005,NaN,NaN,NaN,transformer,embedding,2
139,840,2.2835588455200195,1.3815090656280518,9.811535835266113,0.005,2.2961692810058594,0.8806559443473816,9.936047554016113,transformer,embedding,2
140,846,2.2836742401123047,1.3815090656280518,9.812668800354004,0.005,NaN,NaN,NaN,transformer,embedding,2
