epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value
0,2,4.907888412475586,0.0,135.35330200195312,0.0002,4.549901485443115,0.0,94.62308502197266,transformer,embedding,2
1,4,4.224292755126953,0.0,68.32616424560547,0.0004,3.160146713256836,0.0,23.574054718017578,transformer,embedding,2
2,6,3.034374237060547,0.0,20.787965774536133,0.0006,2.9872262477874756,0.0,19.83060073852539,transformer,embedding,2
3,8,2.890777587890625,0.0,18.007307052612305,0.0008,2.6305599212646484,0.0,13.881540298461914,transformer,embedding,2
4,10,2.47074031829834,0.0,11.831202507019043,0.001,2.5036933422088623,0.1342432051897049,12.227571487426758,transformer,embedding,2
5,12,2.3819422721862793,1.9148935079574585,10.825909614562988,0.001,2.5033786296844482,0.9508894085884094,12.223723411560059,transformer,embedding,2
6,14,2.3149256706237793,2.5531914234161377,10.124170303344727,0.001,2.4313151836395264,0.9508894085884094,11.373830795288086,transformer,embedding,2
7,16,2.2505345344543457,2.5531914234161377,9.49280834197998,0.001,2.41648006439209,0.9508894085884094,11.206344604492188,transformer,embedding,2
8,18,2.2345385551452637,2.5531914234161377,9.342169761657715,0.001,2.4105281829833984,0.9620763063430786,11.139843940734863,transformer,embedding,2
9,20,2.2283377647399902,2.5531914234161377,9.284420013427734,0.001,2.4044997692108154,0.861393928527832,11.072890281677246,transformer,embedding,2
10,22,2.2202396392822266,2.7659573554992676,9.209537506103516,0.001,2.396155595779419,0.9732632637023926,10.980879783630371,transformer,embedding,2
11,24,2.208467960357666,3.1914892196655273,9.101761817932129,0.001,2.392616033554077,0.8725808262825012,10.942081451416016,transformer,embedding,2
12,26,2.1900060176849365,5.319148540496826,8.935266494750977,0.001,NaN,NaN,NaN,transformer,embedding,2
13,28,2.1698129177093506,4.468085289001465,8.756645202636719,0.001,2.395368814468384,0.8949547410011292,10.972244262695312,transformer,embedding,2
14,30,2.1335177421569824,5.106382846832275,8.444519996643066,0.001,NaN,NaN,NaN,transformer,embedding,2
15,32,2.0796384811401367,5.106382846832275,8.001575469970703,0.001,2.377263069152832,0.9285155534744263,10.775370597839355,transformer,embedding,2
16,34,2.069655179977417,14.255317687988281,7.922091007232666,0.001,NaN,NaN,NaN,transformer,embedding,2
17,36,2.004331350326538,13.404254913330078,7.421130180358887,0.001,2.420252799987793,0.9732632637023926,11.248703002929688,transformer,embedding,2
18,38,1.819394588470459,20.63829803466797,6.168123245239258,0.001,NaN,NaN,NaN,transformer,embedding,2
19,40,1.6391546726226807,26.59574317932129,5.150813579559326,0.001,NaN,NaN,NaN,transformer,embedding,2
20,42,1.6163543462753296,31.914892196655273,5.034701824188232,0.001,2.5197081565856934,1.6780401468276978,12.424969673156738,transformer,embedding,2
22,46,1.3286371231079102,51.489356994628906,3.7758936882019043,0.001,NaN,NaN,NaN,transformer,embedding,2
23,48,NaN,NaN,NaN,NaN,2.6159069538116455,2.651303291320801,13.679617881774902,transformer,embedding,2
24,50,1.0617533922195435,67.8723373413086,2.8914363384246826,0.001,NaN,NaN,NaN,transformer,embedding,2
26,54,0.8352152109146118,84.04254913330078,2.305310010910034,0.001,NaN,NaN,NaN,transformer,embedding,2
27,56,NaN,NaN,NaN,NaN,2.749361515045166,3.9154269695281982,15.632647514343262,transformer,embedding,2
28,58,0.6203130483627319,95.10638427734375,1.859510064125061,0.001,NaN,NaN,NaN,transformer,embedding,2
30,62,0.4432261288166046,98.72340393066406,1.5577245950698853,0.001,NaN,NaN,NaN,transformer,embedding,2
32,66,NaN,NaN,NaN,NaN,2.9406702518463135,4.687325477600098,18.928529739379883,transformer,embedding,2
33,68,0.24192345142364502,100.0,1.2736966609954834,0.001,NaN,NaN,NaN,transformer,embedding,2
36,74,0.12834961712360382,100.0,1.1369503736495972,0.001,NaN,NaN,NaN,transformer,embedding,2
38,78,NaN,NaN,NaN,NaN,3.1330904960632324,4.855129241943359,22.944780349731445,transformer,embedding,2
39,80,0.0701746717095375,100.0,1.0726954936981201,0.001,NaN,NaN,NaN,transformer,embedding,2
42,86,0.04224099591374397,100.0,1.0431458950042725,0.001,NaN,NaN,NaN,transformer,embedding,2
45,92,NaN,NaN,NaN,NaN,3.271355152130127,4.866316318511963,26.34701919555664,transformer,embedding,2
46,94,0.025107629597187042,100.0,1.0254254341125488,0.001,NaN,NaN,NaN,transformer,embedding,2
50,102,0.01715734228491783,100.0,1.0173053741455078,0.001,NaN,NaN,NaN,transformer,embedding,2
53,108,NaN,NaN,NaN,NaN,3.3584463596343994,4.855129241943359,28.744497299194336,transformer,embedding,2
55,112,0.012165016494691372,100.0,1.0122393369674683,0.001,NaN,NaN,NaN,transformer,embedding,2
60,122,0.009425685741007328,100.0,1.0094702243804932,0.001,NaN,NaN,NaN,transformer,embedding,2
