epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value,total_param_l2_norm
16,68,2.2689738273620605,2.3379383087158203,9.669472694396973,0.001,2.3183388710021973,0.7705593109130859,10.158784866333008,transformer,embedding,2,282.131065800786
17,72,2.2626378536224365,2.2848033905029297,9.60840129852295,0.001,NaN,NaN,NaN,transformer,embedding,2,281.21139293164015
18,76,2.253624677658081,2.391073226928711,9.522188186645508,0.001,2.3341562747955322,0.6244187355041504,10.320748329162598,transformer,embedding,2,280.34615755081177
19,80,2.2416467666625977,3.2412326335906982,9.408812522888184,0.001,NaN,NaN,NaN,transformer,embedding,2,279.5165976434946
20,84,2.222485303878784,3.878852367401123,9.230242729187012,0.001,2.3419172763824463,0.8502723574638367,10.401159286499023,transformer,embedding,2,278.7595629096031
21,88,2.1886119842529297,4.675876617431641,8.922819137573242,0.001,NaN,NaN,NaN,transformer,embedding,2,278.0819768384099
22,92,2.145475387573242,6.801275253295898,8.546102523803711,0.001,2.427823781967163,0.7971303462982178,11.334189414978027,transformer,embedding,2,277.433017462492
23,96,2.1029722690582275,7.332624435424805,8.190478324890137,0.001,NaN,NaN,NaN,transformer,embedding,2,276.74945771694183
24,100,2.0724453926086426,9.2454833984375,7.944226264953613,0.001,2.452277898788452,0.8369868397712708,11.614773750305176,transformer,embedding,2,276.040968708694
25,104,2.0277302265167236,11.53028678894043,7.596823692321777,0.001,NaN,NaN,NaN,transformer,embedding,2,275.33701521903276
26,108,1.9912281036376953,13.496280670166016,7.324523448944092,0.001,2.477027177810669,0.9432709217071533,11.905817985534668,transformer,embedding,2,274.6649249345064
27,112,1.9580949544906616,14.558979988098145,7.0858154296875,0.001,NaN,NaN,NaN,transformer,embedding,2,274.0360568538308
28,116,1.9217288494110107,16.0467586517334,6.832761287689209,0.001,2.5009727478027344,1.1956955194473267,12.194350242614746,transformer,embedding,2,273.44307377934456
29,120,1.8892639875411987,17.53453826904297,6.614498615264893,0.001,NaN,NaN,NaN,transformer,embedding,2,272.87953501939774
30,124,1.8572638034820557,19.181720733642578,6.406184196472168,0.001,2.519582509994507,1.2222665548324585,12.423408508300781,transformer,embedding,2,272.3129526525736
31,128,1.8244144916534424,20.350690841674805,6.199164390563965,0.001,NaN,NaN,NaN,transformer,embedding,2,271.7967516332865
32,132,1.7867610454559326,21.67906379699707,5.970084190368652,0.001,2.5435469150543213,1.3285505771636963,12.724724769592285,transformer,embedding,2,271.30145144462585
33,136,1.7529938220977783,23.591922760009766,5.771856784820557,0.001,NaN,NaN,NaN,transformer,embedding,2,270.85652127861977
34,140,1.7230784893035889,25.770456314086914,5.601747035980225,0.001,2.5651612281799316,1.5809751749038696,13.002754211425781,transformer,embedding,2,270.43066626787186
35,144,1.6855957508087158,26.195537567138672,5.395664215087891,0.001,NaN,NaN,NaN,transformer,embedding,2,270.0455133393407
36,148,1.6488195657730103,27.948989868164062,5.200837135314941,0.001,2.5811073780059814,1.527833104133606,13.211760520935059,transformer,embedding,2,269.6818992868066
37,152,1.6116445064544678,30.1806583404541,5.011044979095459,0.001,NaN,NaN,NaN,transformer,embedding,2,269.36296074837446
38,156,1.5761069059371948,32.35919189453125,4.8360915184021,0.001,2.6039786338806152,1.9795403480529785,13.517412185668945,transformer,embedding,2,269.0503262579441
39,160,1.5323429107666016,34.16577911376953,4.629009246826172,0.001,NaN,NaN,NaN,transformer,embedding,2,268.7726834118366
40,164,1.4973697662353516,37.513282775878906,4.469916820526123,0.001,2.624563694000244,2.603959083557129,13.798552513122559,transformer,embedding,2,268.5159452408552
41,168,1.4526848793029785,38.78852081298828,4.274575710296631,0.001,NaN,NaN,NaN,transformer,embedding,2,268.28045862168074
42,172,1.4213045835494995,41.126461029052734,4.142521381378174,0.001,2.642631769180298,2.8829548358917236,14.050131797790527,transformer,embedding,2,268.084451392293
43,176,1.3825236558914185,42.826778411865234,3.98494553565979,0.001,NaN,NaN,NaN,transformer,embedding,2,267.89861795306206
44,180,1.3436729907989502,45.058448791503906,3.833096504211426,0.001,2.664398670196533,3.480802536010742,14.359312057495117,transformer,embedding,2,267.72959684580564
45,184,1.298494577407837,47.927734375,3.6637768745422363,0.001,NaN,NaN,NaN,transformer,embedding,2,267.58467157930136
46,188,1.2520593404769897,50.531349182128906,3.4975380897521973,0.001,2.6780691146850586,3.8793675899505615,14.556958198547363,transformer,embedding,2,267.45805241167545
47,192,1.207155466079712,53.931983947753906,3.343959093093872,0.001,NaN,NaN,NaN,transformer,embedding,2,267.31896018236876
48,196,1.1717684268951416,54.41020202636719,3.2276954650878906,0.001,2.699885845184326,4.07865047454834,14.878033638000488,transformer,embedding,2,267.21670173853636
49,200,1.1219604015350342,57.598297119140625,3.070868492126465,0.001,NaN,NaN,NaN,transformer,embedding,2,267.10556910187006
50,204,1.06890070438385,61.63655471801758,2.9121763706207275,0.001,2.7232778072357178,4.70306921005249,15.230161666870117,transformer,embedding,2,267.00394677370787
51,208,1.0214424133300781,64.61211395263672,2.77719783782959,0.001,NaN,NaN,NaN,transformer,embedding,2,266.9421482011676
52,212,0.9771587252616882,67.3219985961914,2.6568965911865234,0.001,NaN,NaN,NaN,transformer,embedding,2,266.8617361038923
53,216,0.9324851036071777,70.51009368896484,2.540815591812134,0.001,NaN,NaN,NaN,transformer,embedding,2,266.7967494428158
54,220,0.887934684753418,73.11370849609375,2.430105447769165,0.001,NaN,NaN,NaN,transformer,embedding,2,266.7288968786597
55,224,0.8457096815109253,75.55791473388672,2.3296306133270264,0.001,2.768564462661743,5.978477478027344,15.935741424560547,transformer,embedding,2,266.6697756126523
56,228,0.8084314465522766,77.31137084960938,2.244384765625,0.001,NaN,NaN,NaN,transformer,embedding,2,266.58602214604616
57,232,0.7527651190757751,80.81827545166016,2.122861862182617,0.001,NaN,NaN,NaN,transformer,embedding,2,266.52602460980415
58,236,0.7072451114654541,83.36875915527344,2.028395652770996,0.001,NaN,NaN,NaN,transformer,embedding,2,266.428086489439
59,240,0.6649035215377808,86.55685424804688,1.9443029165267944,0.001,NaN,NaN,NaN,transformer,embedding,2,266.347918510437
60,244,0.6218910813331604,88.04463195800781,1.8624467849731445,0.001,2.812065362930298,7.798591613769531,16.644258499145508,transformer,embedding,2,266.22586519271135
61,248,0.5767667293548584,91.81721496582031,1.7802729606628418,0.001,NaN,NaN,NaN,transformer,embedding,2,266.10405591875315
62,252,0.5518801212310791,91.97662353515625,1.7365148067474365,0.001,NaN,NaN,NaN,transformer,embedding,2,265.9712458178401
63,256,0.508750855922699,94.04888153076172,1.6632122993469238,0.001,NaN,NaN,NaN,transformer,embedding,2,265.83351377397776
64,260,0.47259873151779175,95.27098083496094,1.604157567024231,0.001,NaN,NaN,NaN,transformer,embedding,2,265.66124725341797
65,264,0.4303978979587555,96.28054809570312,1.5378693342208862,0.001,2.867511749267578,8.609007835388184,17.59318733215332,transformer,embedding,2,265.51126915216446
66,268,0.399300217628479,97.34324645996094,1.4907810688018799,0.001,NaN,NaN,NaN,transformer,embedding,2,265.32303234934807
67,272,0.3662652373313904,98.19341278076172,1.4423377513885498,0.001,NaN,NaN,NaN,transformer,embedding,2,265.1157395839691
68,276,0.33945056796073914,98.19341278076172,1.404175877571106,0.001,NaN,NaN,NaN,transformer,embedding,2,264.8973347246647
69,280,0.3096262514591217,98.88416290283203,1.3629156351089478,0.001,NaN,NaN,NaN,transformer,embedding,2,264.66900561004877
70,284,0.28118836879730225,99.6280517578125,1.3247030973434448,0.001,2.913133382797241,10.110269546508789,18.41440773010254,transformer,embedding,2,264.4274622127414
71,288,0.25820493698120117,99.68119049072266,1.2946040630340576,0.001,NaN,NaN,NaN,transformer,embedding,2,264.16690021008253
72,292,0.23447521030902863,99.78746032714844,1.2642451524734497,0.001,NaN,NaN,NaN,transformer,embedding,2,263.877418987453
73,296,0.2107640504837036,99.94686889648438,1.2346210479736328,0.001,NaN,NaN,NaN,transformer,embedding,2,263.5642937719822
74,300,0.19323758780956268,99.94686889648438,1.2131710052490234,0.001,NaN,NaN,NaN,transformer,embedding,2,263.23251158744097
75,304,0.1759774535894394,99.89373016357422,1.192411184310913,0.001,2.9600465297698975,11.106682777404785,19.298870086669922,transformer,embedding,2,262.880309201777
76,308,0.16124585270881653,100.0,1.1749738454818726,0.001,NaN,NaN,NaN,transformer,embedding,2,262.5067162588239
77,312,0.1499616652727127,100.0,1.1617896556854248,0.001,NaN,NaN,NaN,transformer,embedding,2,262.1200620755553
78,316,0.1389109343290329,100.0,1.1490217447280884,0.001,NaN,NaN,NaN,transformer,embedding,2,261.7242931649089
79,320,0.1271352916955948,99.94686889648438,1.1355706453323364,0.001,NaN,NaN,NaN,transformer,embedding,2,261.3225234821439
80,324,0.1137477457523346,100.0,1.1204694509506226,0.001,2.99912428855896,11.691245079040527,20.067955017089844,transformer,embedding,2,260.90009140223265
81,328,0.1060645580291748,99.89373016357422,1.111893653869629,0.001,NaN,NaN,NaN,transformer,embedding,2,260.45617067813873
82,332,0.09925249218940735,100.0,1.1043450832366943,0.001,NaN,NaN,NaN,transformer,embedding,2,260.0101979598403
83,336,0.09142926335334778,100.0,1.0957392454147339,0.001,NaN,NaN,NaN,transformer,embedding,2,259.54536405950785
84,340,0.08815129846334457,100.0,1.0921533107757568,0.001,NaN,NaN,NaN,transformer,embedding,2,259.0816984400153
85,344,0.08042828738689423,100.0,1.0837510824203491,0.001,3.0307254791259766,12.07652473449707,20.71225357055664,transformer,embedding,2,258.60648938268423
86,348,0.07449253648519516,100.0,1.0773372650146484,0.001,NaN,NaN,NaN,transformer,embedding,2,258.1306154355407
87,352,0.07176356762647629,100.0,1.0744012594223022,0.001,NaN,NaN,NaN,transformer,embedding,2,257.6503632441163
88,356,0.06492161750793457,100.0,1.0670753717422485,0.001,NaN,NaN,NaN,transformer,embedding,2,257.1485710516572
89,360,0.06204349547624588,100.0,1.0640085935592651,0.001,NaN,NaN,NaN,transformer,embedding,2,256.6501009911299
90,364,0.060336049646139145,100.0,1.0621933937072754,0.001,3.046537160873413,12.395377159118652,21.0423526763916,transformer,embedding,2,256.1458762511611
91,368,0.05765720456838608,100.0,1.0593518018722534,0.001,NaN,NaN,NaN,transformer,embedding,2,255.6415317133069
92,372,0.054524268954992294,100.0,1.0560381412506104,0.001,NaN,NaN,NaN,transformer,embedding,2,255.15020506829023
93,376,0.05187540873885155,100.0,1.0532444715499878,0.001,NaN,NaN,NaN,transformer,embedding,2,254.6578071936965
94,380,0.050254374742507935,100.0,1.0515385866165161,0.001,NaN,NaN,NaN,transformer,embedding,2,254.16729699075222
95,384,0.0459427610039711,100.0,1.0470144748687744,0.001,3.0476343631744385,12.79394245147705,21.065452575683594,transformer,embedding,2,253.67195679992437
96,388,0.04366130754351616,100.0,1.0446285009384155,0.001,NaN,NaN,NaN,transformer,embedding,2,253.16576054692268
97,392,0.040907565504312515,100.0,1.0417557954788208,0.001,NaN,NaN,NaN,transformer,embedding,2,252.6610898002982
98,396,0.038325268775224686,100.0,1.0390691757202148,0.001,NaN,NaN,NaN,transformer,embedding,2,252.14101571589708
99,400,0.03696763888001442,100.0,1.0376594066619873,0.001,NaN,NaN,NaN,transformer,embedding,2,251.62635409832
100,404,0.03550298139452934,100.0,1.0361406803131104,0.001,3.059114456176758,13.046366691589355,21.308679580688477,transformer,embedding,2,251.0996880531311
101,408,0.033816128969192505,100.0,1.034394383430481,0.001,NaN,NaN,NaN,transformer,embedding,2,250.5852913632989
102,412,0.03222018480300903,100.0,1.0327448844909668,0.001,NaN,NaN,NaN,transformer,embedding,2,250.0639398097992
103,416,0.03050363063812256,100.0,1.0309736728668213,0.001,NaN,NaN,NaN,transformer,embedding,2,249.54026620090008
104,420,0.028827130794525146,100.0,1.0292466878890991,0.001,NaN,NaN,NaN,transformer,embedding,2,249.01248010993004
105,424,0.028409425169229507,100.0,1.028816819190979,0.001,3.064920425415039,13.444931983947754,21.432756423950195,transformer,embedding,2,248.48418149352074
106,428,0.026764586567878723,100.0,1.0271259546279907,0.001,NaN,NaN,NaN,transformer,embedding,2,247.963025175035
107,432,0.026262570172548294,100.0,1.0266104936599731,0.001,NaN,NaN,NaN,transformer,embedding,2,247.44120585918427
108,436,0.025699961930513382,100.0,1.0260330438613892,0.001,NaN,NaN,NaN,transformer,embedding,2,246.93472024053335
109,440,0.025076165795326233,100.0,1.0253932476043701,0.001,NaN,NaN,NaN,transformer,embedding,2,246.4368934854865
110,444,0.023952150717377663,100.0,1.024241328239441,0.001,3.0688118934631348,13.710641860961914,21.51632308959961,transformer,embedding,2,245.95063068717718
111,448,0.02331852726638317,100.0,1.023592472076416,0.001,NaN,NaN,NaN,transformer,embedding,2,245.46140513569117
112,452,0.023043837398290634,100.0,1.0233113765716553,0.001,NaN,NaN,NaN,transformer,embedding,2,244.9847573414445
113,456,0.022766193374991417,100.0,1.0230273008346558,0.001,NaN,NaN,NaN,transformer,embedding,2,244.52130886912346
114,460,0.021971192210912704,100.0,1.0222142934799194,0.001,NaN,NaN,NaN,transformer,embedding,2,244.07415042817593
115,464,0.020566152408719063,100.0,1.0207791328430176,0.001,3.084690809249878,13.657500267028809,21.860706329345703,transformer,embedding,2,243.6339091733098
116,468,0.02033665031194687,100.0,1.0205448865890503,0.001,NaN,NaN,NaN,transformer,embedding,2,243.1823102682829
117,472,0.018760815262794495,100.0,1.0189379453659058,0.001,NaN,NaN,NaN,transformer,embedding,2,242.7390739545226
118,476,0.018221599981188774,100.0,1.0183886289596558,0.001,NaN,NaN,NaN,transformer,embedding,2,242.2837789133191
119,480,0.016744030639529228,100.0,1.0168850421905518,0.001,NaN,NaN,NaN,transformer,embedding,2,241.82364577054977
120,484,0.01602097973227501,100.0,1.0161499977111816,0.001,3.0924289226531982,13.94978141784668,22.0305233001709,transformer,embedding,2,241.3565471097827
121,488,0.015441659837961197,100.0,1.0155614614486694,0.001,NaN,NaN,NaN,transformer,embedding,2,240.87316278368235
122,492,0.01474323682487011,100.0,1.0148524045944214,0.001,NaN,NaN,NaN,transformer,embedding,2,240.38878229260445
123,496,0.014332564547657967,100.0,1.0144357681274414,0.001,NaN,NaN,NaN,transformer,embedding,2,239.9135351628065
124,500,0.013633744791150093,100.0,1.013727068901062,0.001,NaN,NaN,NaN,transformer,embedding,2,239.43738678842783
125,504,0.01295827142894268,100.0,1.0130425691604614,0.001,3.092203140258789,14.348345756530762,22.025550842285156,transformer,embedding,2,238.96200436353683
126,508,0.012560135684907436,100.0,1.0126394033432007,0.001,NaN,NaN,NaN,transformer,embedding,2,238.48654230684042
127,512,0.012194233015179634,100.0,1.0122689008712769,0.001,NaN,NaN,NaN,transformer,embedding,2,238.01154163479805
128,516,0.011723702773451805,100.0,1.0117926597595215,0.001,NaN,NaN,NaN,transformer,embedding,2,237.53481382131577
129,520,0.01129462756216526,100.0,1.011358618736267,0.001,NaN,NaN,NaN,transformer,embedding,2,237.06255754828453
130,524,0.011128377169370651,100.0,1.0111905336380005,0.001,3.109389543533325,13.883353233337402,22.40736198425293,transformer,embedding,2,236.60325398296118
131,528,0.010886861942708492,100.0,1.0109463930130005,0.001,NaN,NaN,NaN,transformer,embedding,2,236.14713788032532
132,532,0.010908767580986023,100.0,1.0109684467315674,0.001,NaN,NaN,NaN,transformer,embedding,2,235.70921003073454
133,536,0.010560903698205948,100.0,1.0106168985366821,0.001,NaN,NaN,NaN,transformer,embedding,2,235.28585826605558
134,540,0.010815024375915527,100.0,1.0108736753463745,0.001,NaN,NaN,NaN,transformer,embedding,2,234.86864096671343
135,544,0.010619639419019222,100.0,1.0106762647628784,0.001,3.1112303733825684,14.308489799499512,22.44864845275879,transformer,embedding,2,234.48886496573687
136,548,0.009968617931008339,100.0,1.0100184679031372,0.001,NaN,NaN,NaN,transformer,embedding,2,234.10900175571442
137,552,0.010638583451509476,100.0,1.0106953382492065,0.001,NaN,NaN,NaN,transformer,embedding,2,233.74866370856762
138,556,0.591375470161438,71.94474029541016,1.8064714670181274,0.001,NaN,NaN,NaN,transformer,embedding,2,233.6560995876789
139,560,1.444656252861023,34.590858459472656,4.240394115447998,0.001,NaN,NaN,NaN,transformer,embedding,2,234.26766750961542
140,564,1.046773910522461,57.91710662841797,2.848446846008301,0.001,3.0966989994049072,5.752624034881592,22.12479591369629,transformer,embedding,2,235.2908260896802
141,568,0.540417492389679,77.09883117675781,1.7167234420776367,0.001,NaN,NaN,NaN,transformer,embedding,2,236.23859629034996
142,572,0.34994545578956604,89.95748901367188,1.418990135192871,0.001,NaN,NaN,NaN,transformer,embedding,2,236.96963158249855
143,576,0.22655053436756134,95.74919891357422,1.2542660236358643,0.001,NaN,NaN,NaN,transformer,embedding,2,237.3959985524416
144,580,0.151523619890213,98.67162322998047,1.163605809211731,0.001,NaN,NaN,NaN,transformer,embedding,2,237.5456598699093
145,584,0.11278681457042694,99.57492065429688,1.119393229484558,0.001,3.251640796661377,9.538992881774902,25.832691192626953,transformer,embedding,2,237.47730053961277
146,588,0.08169438689947128,99.84059143066406,1.085124135017395,0.001,NaN,NaN,NaN,transformer,embedding,2,237.24564975500107
147,592,0.06451950967311859,100.0,1.0666463375091553,0.001,NaN,NaN,NaN,transformer,embedding,2,236.84520985931158
148,596,0.05156277120113373,100.0,1.052915334701538,0.001,NaN,NaN,NaN,transformer,embedding,2,236.34300150722265
149,600,0.043229103088378906,100.0,1.0441770553588867,0.001,NaN,NaN,NaN,transformer,embedding,2,235.7593313753605
150,604,0.036809615790843964,100.0,1.037495493888855,0.001,3.226567029953003,11.651388168334961,25.193021774291992,transformer,embedding,2,235.11734261363745
151,608,0.03265783190727234,100.0,1.0331969261169434,0.001,NaN,NaN,NaN,transformer,embedding,2,234.42976953089237
152,612,0.029769618064165115,100.0,1.030217170715332,0.001,NaN,NaN,NaN,transformer,embedding,2,233.72132800519466
153,616,0.027606617659330368,100.0,1.0279911756515503,0.001,NaN,NaN,NaN,transformer,embedding,2,232.98789443820715
154,620,0.025807136669754982,100.0,1.0261430740356445,0.001,NaN,NaN,NaN,transformer,embedding,2,232.2431084960699
155,624,0.024706920608878136,100.0,1.0250146389007568,0.001,3.196953535079956,12.408662796020508,24.45790672302246,transformer,embedding,2,231.4938116967678
156,628,0.0238286554813385,100.0,1.0241148471832275,0.001,NaN,NaN,NaN,transformer,embedding,2,230.7388914451003
157,632,0.023236967623233795,100.0,1.0235090255737305,0.001,NaN,NaN,NaN,transformer,embedding,2,229.98670035600662
158,636,0.02283579669892788,100.0,1.0230985879898071,0.001,NaN,NaN,NaN,transformer,embedding,2,229.24040009826422
159,640,0.022328920662403107,100.0,1.0225800275802612,0.001,NaN,NaN,NaN,transformer,embedding,2,228.49882517009974
160,644,0.02207125537097454,100.0,1.022316575050354,0.001,3.157341718673706,12.886940956115723,23.50802230834961,transformer,embedding,2,227.76775453984737
161,648,0.021836623549461365,100.0,1.0220768451690674,0.001,NaN,NaN,NaN,transformer,embedding,2,227.0433243662119
162,652,0.02165260538458824,100.0,1.0218887329101562,0.001,NaN,NaN,NaN,transformer,embedding,2,226.3320063278079
163,656,0.02155836671590805,100.0,1.0217924118041992,0.001,NaN,NaN,NaN,transformer,embedding,2,225.63176517933607
164,660,0.021227587014436722,100.0,1.0214544534683228,0.001,NaN,NaN,NaN,transformer,embedding,2,224.94745564460754
165,664,0.021147601306438446,100.0,1.0213727951049805,0.001,3.1202032566070557,13.25893497467041,22.650983810424805,transformer,embedding,2,224.27936055511236
166,668,0.02084042690694332,100.0,1.0210591554641724,0.001,NaN,NaN,NaN,transformer,embedding,2,223.62097162753344
167,672,0.02068295329809189,100.0,1.0208983421325684,0.001,NaN,NaN,NaN,transformer,embedding,2,222.97984892129898
168,676,0.020604582503437996,100.0,1.0208183526992798,0.001,NaN,NaN,NaN,transformer,embedding,2,222.35321637243032
169,680,0.020313624292612076,100.0,1.0205214023590088,0.001,NaN,NaN,NaN,transformer,embedding,2,221.74203527718782
170,684,0.0201367549598217,100.0,1.020340919494629,0.001,3.09599232673645,13.365219116210938,22.109167098999023,transformer,embedding,2,221.14414086937904
171,688,0.020132292062044144,100.0,1.0203362703323364,0.001,NaN,NaN,NaN,transformer,embedding,2,220.56492776423693
172,692,0.019708074629306793,100.0,1.019903540611267,0.001,NaN,NaN,NaN,transformer,embedding,2,220.00141274929047
173,696,0.019554048776626587,100.0,1.0197464227676392,0.001,NaN,NaN,NaN,transformer,embedding,2,219.452321536839
174,700,0.019054900854825974,100.0,1.0192376375198364,0.001,NaN,NaN,NaN,transformer,embedding,2,218.92156497389078
175,704,0.018798528239130974,100.0,1.0189763307571411,0.001,3.077361822128296,13.418360710144043,21.701074600219727,transformer,embedding,2,218.39829652011395
176,708,0.018531400710344315,100.0,1.0187041759490967,0.001,NaN,NaN,NaN,transformer,embedding,2,217.89508756250143
177,712,0.018155496567487717,100.0,1.0183212757110596,0.001,NaN,NaN,NaN,transformer,embedding,2,217.40439259260893
178,716,0.018000148236751556,100.0,1.0181630849838257,0.001,NaN,NaN,NaN,transformer,embedding,2,216.92953385412693
179,720,0.01759013906121254,100.0,1.0177457332611084,0.001,NaN,NaN,NaN,transformer,embedding,2,216.47297435998917
180,724,0.017405061051249504,100.0,1.0175573825836182,0.001,3.073798179626465,13.763784408569336,21.623878479003906,transformer,embedding,2,216.02850028127432
181,728,0.017417900264263153,100.0,1.0175704956054688,0.001,NaN,NaN,NaN,transformer,embedding,2,215.5992352515459
182,732,0.017179030925035477,100.0,1.0173274278640747,0.001,NaN,NaN,NaN,transformer,embedding,2,215.18713034689426
183,736,0.0164641160517931,100.0,1.0166003704071045,0.001,NaN,NaN,NaN,transformer,embedding,2,214.79232347011566
184,740,0.016026929020881653,100.0,1.0161560773849487,0.001,NaN,NaN,NaN,transformer,embedding,2,214.4054939672351
185,744,0.016344929113984108,100.0,1.016479253768921,0.001,3.0853047370910645,13.431646347045898,21.87413215637207,transformer,embedding,2,214.03546890616417
186,748,0.016383379697799683,100.0,1.0165183544158936,0.001,NaN,NaN,NaN,transformer,embedding,2,213.69024273753166
187,752,0.015040270984172821,100.0,1.0151540040969849,0.001,NaN,NaN,NaN,transformer,embedding,2,213.35852025449276
188,756,0.014907103031873703,100.0,1.0150188207626343,0.001,NaN,NaN,NaN,transformer,embedding,2,213.02606386691332
189,760,0.015456565655767918,100.0,1.0155766010284424,0.001,NaN,NaN,NaN,transformer,embedding,2,212.72339966893196
190,764,0.014654526486992836,100.0,1.0147624015808105,0.001,3.0955810546875,13.630928993225098,22.10007667541504,transformer,embedding,2,212.4245326668024
191,768,0.016170641407370567,100.0,1.0163021087646484,0.001,NaN,NaN,NaN,transformer,embedding,2,212.1816669255495
192,772,0.7675552368164062,64.02762603759766,2.1544926166534424,0.001,NaN,NaN,NaN,transformer,embedding,2,212.69873053580523
193,776,1.3651537895202637,42.66737365722656,3.916325330734253,0.001,NaN,NaN,NaN,transformer,embedding,2,214.10150026530027
194,780,0.9131956100463867,66.04676055908203,2.492274045944214,0.001,NaN,NaN,NaN,transformer,embedding,2,215.9548446163535
195,784,0.41405874490737915,88.89479064941406,1.5129460096359253,0.001,3.119065523147583,7.958017826080322,22.625226974487305,transformer,embedding,2,217.5674068555236
196,788,0.25105175375938416,96.28054809570312,1.2853765487670898,0.001,NaN,NaN,NaN,transformer,embedding,2,218.7505864724517
197,792,0.17883946001529694,98.08714294433594,1.1958287954330444,0.001,NaN,NaN,NaN,transformer,embedding,2,219.46580112725496
198,796,0.12389262765645981,99.30924224853516,1.1318943500518799,0.001,NaN,NaN,NaN,transformer,embedding,2,219.83098297566175
199,800,0.0900559276342392,99.52178955078125,1.0942355394363403,0.001,NaN,NaN,NaN,transformer,embedding,2,219.9060973972082
200,804,0.0715179368853569,99.94686889648438,1.0741374492645264,0.001,3.2233996391296387,10.747974395751953,25.113351821899414,transformer,embedding,2,219.7785508185625
202,812,0.047815851867198944,100.0,1.0489774942398071,0.001,NaN,NaN,NaN,transformer,embedding,2,219.07498591393232
204,820,0.034886620938777924,100.0,1.035502314567566,0.001,NaN,NaN,NaN,transformer,embedding,2,218.00623302906752
205,824,NaN,NaN,NaN,NaN,3.216972827911377,11.837386131286621,24.952470779418945,transformer,embedding,2,217.39664705097675
206,828,0.028017204254865646,100.0,1.0284134149551392,0.001,NaN,NaN,NaN,transformer,embedding,2,216.77218019217253
208,836,0.024445105344057083,100.0,1.024746298789978,0.001,NaN,NaN,NaN,transformer,embedding,2,215.46132691949606
210,844,0.022796589881181717,100.0,1.0230584144592285,0.001,3.1778059005737305,12.54151725769043,23.994050979614258,transformer,embedding,2,214.11893774569035
212,852,0.02189941704273224,100.0,1.0221409797668457,0.001,NaN,NaN,NaN,transformer,embedding,2,212.7903643399477
214,860,0.021277617663145065,100.0,1.02150559425354,0.001,NaN,NaN,NaN,transformer,embedding,2,211.49463180452585
215,864,NaN,NaN,NaN,NaN,3.138998031616211,12.80722713470459,23.08072853088379,transformer,embedding,2,210.86372441798449
216,868,0.020875588059425354,100.0,1.0210950374603271,0.001,NaN,NaN,NaN,transformer,embedding,2,210.24657893180847
218,876,0.020330609753727913,100.0,1.0205386877059937,0.001,NaN,NaN,NaN,transformer,embedding,2,209.05369080603123
220,884,0.02005768194794655,100.0,1.020260214805603,0.001,3.1063499450683594,13.059652328491211,22.33935546875,transformer,embedding,2,207.93051843345165
