epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,val_loss,val_accuracy,val_perplexity,full_train_loss,full_train_acc,paramnorm_embedding.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.0.self_attn.Wo.weight,paramnorm_decoder.blocks.0.self_attn_norm.weight,paramnorm_decoder.blocks.0.self_attn_norm.bias,paramnorm_decoder.blocks.0.ffn.ffn.0.weight,paramnorm_decoder.blocks.0.ffn.ffn.2.weight,paramnorm_decoder.blocks.0.ffn_norm.weight,paramnorm_decoder.blocks.0.ffn_norm.bias,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.1.self_attn.Wo.weight,paramnorm_decoder.blocks.1.self_attn_norm.weight,paramnorm_decoder.blocks.1.self_attn_norm.bias,paramnorm_decoder.blocks.1.ffn.ffn.0.weight,paramnorm_decoder.blocks.1.ffn.ffn.2.weight,paramnorm_decoder.blocks.1.ffn_norm.weight,paramnorm_decoder.blocks.1.ffn_norm.bias,paramnorm_linear.weight
0,6,5.491626739501953,0.03542330861091614,242.651611328125,0.0006,2823,6586,6,0.6893985271453857,0.32085180282592773,4.004952430725098,0.0,54.86921310424805,4.003596305847168,0.0,1.003720683135708,0.050826530903577805,0.05079346150159836,0.05087079107761383,0.05155594274401665,0.051228079944849014,0.05115903541445732,0.05101848021149635,0.051241736859083176,0.05107329040765762,0.05059652775526047,0.0510021336376667,0.05111704021692276,0.051049020141363144,0.9998158011577363,0.0014294268308596705,0.05113191902637482,0.025546062737703323,0.9997959078452392,0.0014553748015632057,0.05100023373961449,0.05138038098812103,0.05116807296872139,0.050998516380786896,0.051469556987285614,0.0514497235417366,0.05143062397837639,0.05101678892970085,0.05112781375646591,0.05056770145893097,0.05112619325518608,0.050574515014886856,0.05080744996666908,0.9998822245909894,0.0014549897176621628,0.05105426907539368,0.025551561266183853,0.9997422127602362,0.0014829760482540314,0.05125838178150342
1,12,3.4376883506774902,0.0,31.114948272705078,0.001,2823,6586,6,0.4742717742919922,0.03364253044128418,3.017780065536499,0.0,20.445852279663086,3.008997678756714,0.0,1.0033491275674695,0.05117197707295418,0.0510394349694252,0.05113143101334572,0.051711779087781906,0.051415231078863144,0.05136461555957794,0.0511823371052742,0.05136209353804588,0.05122761428356171,0.05075855553150177,0.05123167857527733,0.051313553005456924,0.05127499997615814,0.999067947477759,0.004900969229381878,0.05136717110872269,0.025984829291701317,0.9988639567309663,0.005023054161538762,0.051221005618572235,0.051606036722660065,0.051360927522182465,0.05117029324173927,0.05166439712047577,0.05161934345960617,0.051611509174108505,0.05120345950126648,0.051402729004621506,0.050701625645160675,0.05127326771616936,0.0507354661822319,0.05099814757704735,0.9992786817203134,0.0050211792853245354,0.05126242712140083,0.025987539440393448,1.000359832678315,0.00532490528076223,0.051328375600907576
2,18,2.874638319015503,0.0,17.71901512145996,0.001,2823,6586,6,0.3122992515563965,0.0577547550201416,2.6685378551483154,0.0,14.41887092590332,2.6544840335845947,0.0,1.002928979265841,0.05164879560470581,0.051395971328020096,0.051370784640312195,0.051875099539756775,0.0515805222094059,0.05153335630893707,0.05142007768154144,0.05156896263360977,0.05139530450105667,0.051039617508649826,0.05145919322967529,0.05145542696118355,0.05146866291761398,0.9983844941823063,0.007001261277424117,0.05167362093925476,0.02657894417643547,0.9979051159273434,0.007145914529869569,0.051518071442842484,0.05192064493894577,0.0515700988471508,0.05145899951457977,0.05196022614836693,0.051730312407016754,0.05184866860508919,0.05144618824124336,0.05161288008093834,0.050882793962955475,0.05147616192698479,0.05088046193122864,0.051176249980926514,0.9986222024079078,0.007127882264151986,0.05152512341737747,0.0265499260276556,1.0015675927692431,0.008144989110207612,0.051681180001043533
3,24,2.539224147796631,0.0,12.66983699798584,0.001,2823,6586,6,0.35413694381713867,0.056448936462402344,2.438699245452881,0.0,11.45812702178955,2.4210238456726074,0.0,1.0025462569653334,0.05217193439602852,0.051851049065589905,0.05157681927084923,0.051989659667015076,0.05166412144899368,0.05162672698497772,0.051679398864507675,0.051795683801174164,0.051492322236299515,0.05145952105522156,0.051762815564870834,0.05153516307473183,0.05159367248415947,0.997806829476616,0.008018257488002401,0.051955122500658035,0.02706347405910492,0.9970827466191988,0.008000651959125991,0.05174823850393295,0.05215428024530411,0.05168455094099045,0.0517592579126358,0.05224611237645149,0.0517914816737175,0.05206643417477608,0.05164698138833046,0.05163244530558586,0.05104883387684822,0.05164951831102371,0.050945945084095,0.05124133452773094,0.997934534427604,0.008082315429382897,0.05177111551165581,0.027003809809684753,1.0042146677368182,0.010892252405049282,0.052173257761703
4,30,2.3993782997131348,1.0272759199142456,11.016324996948242,0.001,2823,6586,6,0.3148782253265381,0.04289364814758301,2.382524013519287,0.8958396315574646,10.832208633422852,2.365279197692871,1.3460856676101685,1.002190840814828,0.05258256569504738,0.05223052203655243,0.051763586699962616,0.05212824046611786,0.05176234245300293,0.05171314626932144,0.051890723407268524,0.05196841061115265,0.05156543850898743,0.051836151629686356,0.05203055590391159,0.051605287939310074,0.0516984649002552,0.9973310758506251,0.008644632755314673,0.05217459797859192,0.02741328254342079,0.9964757477069449,0.008476192216696377,0.05190354958176613,0.05231331288814545,0.05176693573594093,0.05204254761338234,0.0524890162050724,0.05185994878411293,0.052247464656829834,0.051793649792671204,0.05166127160191536,0.05115513131022453,0.05176858603954315,0.05101849138736725,0.0512903667986393,0.9974032312552757,0.00864458468156559,0.05197501927614212,0.027326788753271103,1.0069746962584027,0.013291779174984772,0.05269426106664376
5,36,2.352194309234619,1.3106623888015747,10.508604049682617,0.001,2823,6586,6,0.37506961822509766,0.030786514282226562,2.3493268489837646,0.8806559443473816,10.478513717651367,2.3333516120910645,1.3460856676101685,1.0018555771264643,0.052836623042821884,0.05247613042593002,0.05188407003879547,0.05223198980093002,0.05185231193900108,0.05176491662859917,0.05202751234173775,0.0520743727684021,0.05161029472947121,0.05208662524819374,0.052206575870513916,0.05164090543985367,0.051760926842689514,0.9968994078281764,0.00900633239942361,0.0523083470761776,0.027626320719718933,0.9959484906320737,0.008792421338162631,0.051991526037454605,0.05240004509687424,0.05180065706372261,0.05224953219294548,0.052647244185209274,0.05189400538802147,0.052370257675647736,0.05187996104359627,0.05168028175830841,0.05121375247836113,0.05186465382575989,0.051053982228040695,0.05131911486387253,0.9969638925063982,0.009031372895795144,0.05211184173822403,0.027527807280421257,1.0095511331078737,0.015361030069098737,0.05318558638147648
6,42,2.329453945159912,1.7357420921325684,10.272330284118652,0.001,2823,6586,6,0.4152870178222656,0.03566622734069824,2.3337900638580322,0.8199210166931152,10.316969871520996,2.3176004886627197,1.4169323444366455,1.0015360166553544,0.052991580218076706,0.05262577906250954,0.05195549130439758,0.05228264257311821,0.05188953876495361,0.05178749933838844,0.05212671309709549,0.05214506760239601,0.05164043605327606,0.05224142596125603,0.05231224745512009,0.05166228860616684,0.051791150122880936,0.9965264082188551,0.009207968191055791,0.052387744188308716,0.027752935886383057,0.9955078874777408,0.008981680444311784,0.05205606296658516,0.05246416851878166,0.051821399480104446,0.052381981164216995,0.05274282768368721,0.051915403455495834,0.052472297102212906,0.05195217579603195,0.051690250635147095,0.051217902451753616,0.05191882699728012,0.05106648802757263,0.051332615315914154,0.9965836436391329,0.00925042060421839,0.0521942563354969,0.027647249400615692,1.0118072539086618,0.017031843096636932,0.053615892701765956
7,48,2.315579652786255,1.4169323444366455,10.130793571472168,0.001,2823,6586,6,0.4246053695678711,0.04533076286315918,2.324939727783203,0.9413908123970032,10.22606372833252,2.3078103065490723,1.3106623888015747,1.0012267505155552,0.05307208374142647,0.052706826478242874,0.051988471299409866,0.0522972010076046,0.051895320415496826,0.051794715225696564,0.052197787910699844,0.052195917814970016,0.05166348069906235,0.05233105272054672,0.05237017571926117,0.05167258158326149,0.051803573966026306,0.9962023832475033,0.009323574362343141,0.05243292450904846,0.027827924117445946,0.995133370581873,0.00908779172088304,0.05209658294916153,0.052504755556583405,0.05183817818760872,0.05247523635625839,0.05280787870287895,0.05193168669939041,0.052550747990608215,0.05201389640569687,0.05169852823019028,0.051143042743206024,0.05187281593680382,0.051074206829071045,0.05133901163935661,0.9962388824183137,0.009347135109205238,0.052237749099731445,0.027717411518096924,1.0136933253795244,0.01835747211778189,0.05397483662364758
8,54,2.3088958263397217,1.2398158311843872,10.06330680847168,0.001,2823,6586,6,0.35225415229797363,0.06085610389709473,2.3196098804473877,0.8654721975326538,10.17170524597168,2.3019931316375732,1.3815090656280518,1.0009242018631366,0.05312366038560867,0.0527554489672184,0.05200554430484772,0.052311405539512634,0.05190785601735115,0.051798850297927856,0.05228888988494873,0.05225503817200661,0.05168552324175835,0.0523802749812603,0.05239956080913544,0.051670778542757034,0.05180929973721504,0.9958819829051235,0.009397423543468323,0.05245225876569748,0.027868088334798813,0.9948091770231272,0.009135451904014765,0.052116356790065765,0.05252213403582573,0.051834821701049805,0.05254253000020981,0.05285511910915375,0.05193040892481804,0.0526137575507164,0.05206938460469246,0.05170449987053871,0.051114801317453384,0.05186835676431656,0.0510692372918129,0.051335375756025314,0.9959309575430931,0.009417793642189245,0.052258219569921494,0.027758050709962845,1.0152663300596478,0.01946796913614807,0.054274604498010845
9,60,2.303391456604004,1.4523556232452393,10.00806713104248,0.001,2823,6586,6,0.38247251510620117,0.03864622116088867,2.3162496089935303,0.8502885103225708,10.137582778930664,2.2973577976226807,1.3815090656280518,1.000626974856565,0.05314912274479866,0.052782945334911346,0.05201937258243561,0.052319105714559555,0.051917705684900284,0.05180130898952484,0.05240416154265404,0.052341949194669724,0.051719166338443756,0.0524044893682003,0.052414420992136,0.05166172236204147,0.051809195429086685,0.9955837518050604,0.009450853235034485,0.0524563305079937,0.02788771502673626,0.9945178580062198,0.009180871718730334,0.0521223358809948,0.05252553150057793,0.051824335008859634,0.05261043831706047,0.05290098115801811,0.05192233994603157,0.05265158414840698,0.05210528150200844,0.05169956013560295,0.0511111319065094,0.05188203603029251,0.051055435091257095,0.051326800137758255,0.9956424202181876,0.009470699132327053,0.052264727652072906,0.02778003178536892,1.0165894039281018,0.020399659466795797,0.05452720819555352
