epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding,k_value
0,357,2.338264226913452,0.9285890460014343,10.363232612609863,0.001,2.292656660079956,1.0365164279937744,9.901206970214844,transformer,embedding,3
1,714,2.291672945022583,1.0074779987335205,9.891471862792969,0.001,2.2901785373687744,1.0282987356185913,9.876701354980469,transformer,embedding,3
2,1071,2.2893147468566895,1.0556879043579102,9.868173599243164,0.001,2.2893145084381104,1.0255595445632935,9.868170738220215,transformer,embedding,3
3,1428,2.288137912750244,1.06061851978302,9.856566429138184,0.001,2.2882258892059326,0.9985783696174622,9.857434272766113,transformer,embedding,3
4,1785,2.2875261306762695,1.096776008605957,9.85053825378418,0.001,2.2885525226593018,1.0083025693893433,9.8606538772583,transformer,embedding,3
5,2142,2.304997205734253,1.1729257106781006,10.024149894714355,0.001,2.2885520458221436,0.9826909303665161,9.860650062561035,transformer,embedding,3
6,2499,2.2872633934020996,1.1740213632583618,9.84795093536377,0.001,2.28871488571167,1.0009067058563232,9.862255096435547,transformer,embedding,3
7,2856,2.2842416763305664,1.2216835021972656,9.818238258361816,0.001,2.2770230770111084,1.1753942966461182,9.74761962890625,transformer,embedding,3
8,3213,1.7584788799285889,7.58977746963501,5.803602695465088,0.001,1.405334234237671,12.018001556396484,4.0768890380859375,transformer,embedding,3
9,3570,1.2973790168762207,15.979948997497559,3.6596920490264893,0.001,1.232093334197998,13.896002769470215,3.428398847579956,transformer,embedding,3
10,3927,1.1394327878952026,19.15687370300293,3.124995231628418,0.001,1.0420055389404297,24.139545440673828,2.8348968029022217,transformer,embedding,3
11,4284,1.068886160850525,21.005287170410156,2.9121339321136475,0.001,0.9786435961723328,26.81109619140625,2.660844564437866,transformer,embedding,3
12,4641,1.036280632019043,21.531761169433594,2.818713665008545,0.001,NaN,NaN,NaN,transformer,embedding,3
13,4998,1.0141842365264893,22.96984100341797,2.757113218307495,0.001,0.9051843881607056,30.963735580444336,2.4723877906799316,transformer,embedding,3
14,5355,0.9943909049034119,22.990110397338867,2.7030773162841797,0.001,NaN,NaN,NaN,transformer,embedding,3
15,5712,0.9725396037101746,23.859533309936523,2.6446523666381836,0.001,0.8846219778060913,30.5495662689209,2.4220685958862305,transformer,embedding,3
16,6069,0.9702766537666321,23.86994171142578,2.638674259185791,0.001,NaN,NaN,NaN,transformer,embedding,3
17,6426,0.9592839479446411,24.755800247192383,2.6098270416259766,0.001,0.9926148653030396,23.492408752441406,2.6982808113098145,transformer,embedding,3
18,6783,0.9639853239059448,24.549264907836914,2.6221256256103516,0.001,NaN,NaN,NaN,transformer,embedding,3
19,7140,0.9442983269691467,25.43402671813965,2.5710086822509766,0.001,NaN,NaN,NaN,transformer,embedding,3
20,7497,0.9626623392105103,24.40408706665039,2.618659019470215,0.001,1.1079673767089844,16.32595443725586,3.0281970500946045,transformer,embedding,3
22,8211,0.963015079498291,24.241926193237305,2.6195828914642334,0.001,NaN,NaN,NaN,transformer,embedding,3
23,8568,NaN,NaN,NaN,NaN,0.9748070240020752,23.761123657226562,2.650655746459961,transformer,embedding,3
24,8925,0.9443642497062683,25.31021499633789,2.5711781978607178,0.001,NaN,NaN,NaN,transformer,embedding,3
26,9639,0.9470471739768982,25.46141815185547,2.5780856609344482,0.001,NaN,NaN,NaN,transformer,embedding,3
27,9996,NaN,NaN,NaN,NaN,1.0069465637207031,22.024877548217773,2.7372303009033203,transformer,embedding,3
28,10353,0.9222642779350281,26.76253890991211,2.5149786472320557,0.001,NaN,NaN,NaN,transformer,embedding,3
30,11067,0.9288439154624939,26.5001220703125,2.531580686569214,0.001,NaN,NaN,NaN,transformer,embedding,3
32,11781,NaN,NaN,NaN,NaN,0.8831758499145508,29.387868881225586,2.4185686111450195,transformer,embedding,3
33,12138,0.9236046075820923,26.72966766357422,2.5183517932891846,0.001,NaN,NaN,NaN,transformer,embedding,3
