epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,val_loss,val_accuracy,val_perplexity,model_type,encoding
0,6,5.475186347961426,0.9210060238838196,238.6949462890625,0.0006,5.463076114654541,1.0021257400512695,235.8217315673828,mlp,onehot
1,12,5.440974712371826,0.9564293622970581,230.66690063476562,0.001,5.383767604827881,1.0628606081008911,217.8414764404297,mlp,onehot
2,18,5.288486480712891,0.9564293622970581,198.04345703125,0.001,5.108977794647217,1.0628606081008911,165.5010986328125,mlp,onehot
3,24,4.950114727020264,0.885582685470581,141.191162109375,0.001,4.854134559631348,0.9413908123970032,128.26963806152344,mlp,onehot
4,30,4.725370407104492,1.204392433166504,112.77226257324219,0.001,4.705586910247803,0.8199210166931152,110.56315612792969,mlp,onehot
5,36,4.598392963409424,1.204392433166504,99.32456970214844,0.001,4.652860164642334,0.5466140508651733,104.8845443725586,mlp,onehot
6,42,4.5661797523498535,1.877435326576233,96.17599487304688,0.001,4.6237688064575195,0.7440024018287659,101.87726593017578,mlp,onehot
7,48,4.543613910675049,2.267091751098633,94.0300064086914,0.001,4.625079154968262,0.5921651721000671,102.01084899902344,mlp,onehot
8,54,4.520297527313232,2.692171335220337,91.86292266845703,0.001,4.632141590118408,0.30367445945739746,102.73384094238281,mlp,onehot
9,60,4.499978542327881,3.152674436569214,90.01519775390625,0.001,4.639060020446777,0.28849074244499207,103.44706726074219,mlp,onehot
10,66,4.4773335456848145,3.861140727996826,87.99971008300781,0.001,4.652647018432617,0.2125721275806427,104.86219024658203,mlp,onehot
11,72,4.454259872436523,4.392490386962891,85.99248504638672,0.001,4.6622419357299805,0.31885817646980286,105.87317657470703,mlp,onehot
12,78,4.426868915557861,5.278072834014893,83.66902923583984,0.001,4.673215389251709,0.10628606379032135,107.04136657714844,mlp,onehot
13,84,4.397209167480469,5.171802997589111,81.22386932373047,0.001,4.695589065551758,0.18220467865467072,109.46327209472656,mlp,onehot
14,90,4.361937522888184,6.269925594329834,78.40890502929688,0.001,4.714735984802246,0.10628606379032135,111.579345703125,mlp,onehot
15,96,4.326232433319092,6.836698532104492,75.65869903564453,0.001,4.739611625671387,0.18220467865467072,114.3897705078125,mlp,onehot
16,102,4.282939910888672,6.872121810913086,72.45313262939453,0.001,4.781756401062012,0.10628606379032135,119.31372833251953,mlp,onehot
17,108,4.239528656005859,7.509741306304932,69.3751449584961,0.001,4.8179850578308105,0.07591861486434937,123.71556091308594,mlp,onehot
18,114,4.195492744445801,7.545164585113525,66.38643646240234,0.001,4.862739562988281,0.09110233932733536,129.37815856933594,mlp,onehot
19,120,4.141941547393799,8.820404052734375,62.92487335205078,0.001,4.9134416580200195,0.07591861486434937,136.10704040527344,mlp,onehot
20,126,4.092275619506836,8.926673889160156,59.87599182128906,0.001,4.963733673095703,0.10628606379032135,143.127197265625,mlp,onehot
21,132,4.036946773529053,8.820404052734375,56.65310287475586,0.001,5.026936054229736,0.12146978080272675,152.46514892578125,mlp,onehot
22,138,3.9885988235473633,9.635139465332031,53.97920227050781,0.001,5.086283206939697,0.07591861486434937,161.78741455078125,mlp,onehot
23,144,3.937647819519043,10.13106632232666,51.29779815673828,0.001,5.149543762207031,0.09110233932733536,172.35284423828125,mlp,onehot
24,150,3.883443832397461,11.087495803833008,48.59126663208008,0.001,5.216136932373047,0.07591861486434937,184.2211456298828,mlp,onehot
25,156,3.831537961959839,10.520722389221191,46.1334342956543,0.001,5.289519786834717,0.030367445200681686,198.24819946289062,mlp,onehot
26,162,3.788574695587158,11.193765640258789,44.19336700439453,0.001,5.352448463439941,0.07591861486434937,211.12460327148438,mlp,onehot
27,168,3.7330379486083984,12.787814140319824,41.8059196472168,0.001,5.4323296546936035,0.06073489040136337,228.68138122558594,mlp,onehot
28,174,3.6945419311523438,11.86680793762207,40.227142333984375,0.001,5.4831223487854,0.07591861486434937,240.5967559814453,mlp,onehot
29,180,3.63909649848938,13.81509017944336,38.057437896728516,0.001,5.546084880828857,0.030367445200681686,256.232421875,mlp,onehot
30,186,3.5855023860931396,14.842366218566895,36.071475982666016,0.001,5.617051124572754,0.04555116966366768,275.0770263671875,mlp,onehot
31,192,3.536555528640747,15.302868843078613,34.34840393066406,0.001,5.690540790557861,0.04555116966366768,296.0536804199219,mlp,onehot
32,198,3.4912288188934326,16.223875045776367,32.82625961303711,0.001,5.760941982269287,0.06073489040136337,317.64739990234375,mlp,onehot
33,204,3.441051483154297,16.932340621948242,31.219768524169922,0.001,5.811042785644531,0.06073489040136337,333.9671936035156,mlp,onehot
34,210,3.3945717811584473,17.428266525268555,29.801889419555664,0.001,5.878597736358643,0.030367445200681686,357.307861328125,mlp,onehot
35,216,3.341449499130249,18.065887451171875,28.260059356689453,0.001,5.9410200119018555,0.030367445200681686,380.3226623535156,mlp,onehot
36,222,3.293299436569214,19.093162536621094,26.931575775146484,0.001,6.006628036499023,0.030367445200681686,406.1116027832031,mlp,onehot
37,228,3.2414708137512207,19.97874641418457,25.571304321289062,0.001,6.077917575836182,0.030367445200681686,436.12005615234375,mlp,onehot
38,234,3.189846992492676,20.793481826782227,24.284711837768555,0.001,6.1385602951049805,0.015183722600340843,463.3859558105469,mlp,onehot
39,240,3.1410880088806152,22.635494232177734,23.129016876220703,0.001,6.208261966705322,0.015183722600340843,496.83697509765625,mlp,onehot
40,246,3.097672700881958,23.769041061401367,22.146350860595703,0.001,6.261919975280762,0.04555116966366768,524.2244873046875,mlp,onehot
41,252,3.0376808643341064,24.442081451416016,20.8568172454834,0.001,6.333448886871338,0.015183722600340843,563.0952758789062,mlp,onehot
